,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,-1.9177000000000006,0.09480638164174422,3.0,0.0,-1.9982000000000006,1.0,-1.9417000000000009,2.0,-1.8132000000000001,,,,,,,,,,
1,LB__LBtran,-2.0247666666666677,0.11692054282004172,3.0,3.0,-1.9347000000000012,4.0,-2.1569000000000003,5.0,-1.9827000000000012,,,,,,,,,,
2,LB__LBstat,-2.2709000000000006,0.12091281983313426,3.0,6.0,-2.3095,7.0,-2.1354000000000006,8.0,-2.367800000000001,,,,,,,,,,
3,LB__LBGexp,-1.6317000000000004,0.3683557519572616,3.0,9.0,-2.0213,10.0,-1.2891000000000012,11.0,-1.5846999999999998,,,,,,,,,,
4,LB__LBGtran,-1.5390500000000005,0.4079299020665194,2.0,12.0,-1.2506000000000004,13.0,-1.8275000000000006,,,,,,,,,,,,
5,LB__LBGstat,-0.6462666666666674,1.3110646907507404,3.0,14.0,-1.190100000000001,15.0,-1.597900000000001,16.0,0.8491999999999997,,,,,,,,,,
6,Life Cycle__S0,-3.0055333333333336,0.2826605797300596,3.0,17.0,-3.3288,18.0,-2.8049,19.0,-2.8829000000000002,,,,,,,,,,
7,Life Cycle__S1,-1.7725333333333342,0.08711982170168481,3.0,20.0,-1.7201000000000004,21.0,-1.8731000000000009,22.0,-1.724400000000001,,,,,,,,,,
8,Life Cycle__S2,-0.7554000000000004,0.11091095527494117,3.0,23.0,-0.8672000000000004,24.0,-0.7536000000000005,25.0,-0.6454000000000004,,,,,,,,,,
9,Life Cycle__S3,-1.31825,0.19438365414818234,2.0,26.0,-1.4557000000000002,27.0,-1.1807999999999996,,,,,,,,,,,,
10,Life Cycle__S4,-1.6918333333333333,0.20699539447372572,3.0,28.0,-1.4961000000000002,29.0,-1.9085,30.0,-1.6708999999999996,,,,,,,,,,
11,Life Cycle__S5,-2.0006666666666675,0.2699022106862653,3.0,31.0,-2.2917000000000005,32.0,-1.7586000000000013,33.0,-1.9517000000000007,,,,,,,,,,
12,Life Cycle__S6,-2.2387750000000004,0.4977337261456744,8.0,34.0,-2.3766999999999996,35.0,-2.7947000000000006,36.0,-2.4132,37.0,-1.5708000000000002,38.0,-3.0173000000000005,39.0,-1.9642,40.0,-1.8882000000000012,41.0,-1.8850999999999996
13,Life Cycle__S7,-0.8252000000000006,0.08077864816893125,3.0,42.0,-0.8376999999999999,43.0,-0.8990000000000009,44.0,-0.738900000000001,,,,,,,,,,
14,Life Cycle__S8,-1.044500000000001,0.45382113216552616,2.0,45.0,-1.365400000000001,46.0,-0.7236000000000011,,,,,,,,,,,,
15,Life Cycle__G135,-1.8999000000000006,1.0031016797912373,2.0,47.0,-1.1905999999999999,48.0,-2.6092000000000013,,,,,,,,,,,,
16,Life Cycle__G150,-1.5355666666666672,0.07529716683470446,3.0,49.0,-1.6202000000000005,50.0,-1.5105000000000004,51.0,-1.4760000000000009,,,,,,,,,,
17,Life Cycle__G180,-1.6819333333333333,0.2347426321172473,3.0,52.0,-1.5793999999999997,53.0,-1.5159000000000002,54.0,-1.9505,,,,,,,,,,
18,Stress Time Course__C30,-1.5779500000000004,0.042072853480600754,2.0,55.0,-1.6077000000000012,56.0,-1.5481999999999996,,,,,,,,,,,,
19,Stress Time Course__C90,-2.3794500000000003,1.0454573759843109,2.0,57.0,-1.6402,58.0,-3.1187000000000005,,,,,,,,,,,,
20,Biofilm__BI,-2.5222500000000005,0.2062630480721163,2.0,59.0,-2.668100000000001,60.0,-2.3764000000000003,,,,,,,,,,,,
21,Biofilm__BC,-2.575775,0.965253971329135,4.0,61.0,-3.1453000000000007,62.0,-2.7661999999999995,63.0,-1.1600000000000001,64.0,-3.2316000000000003,,,,,,,,
22,Biofilm__Sw,-3.4922000000000004,0.10550033175303321,2.0,65.0,-3.5668000000000006,66.0,-3.4176,,,,,,,,,,,,
23,Life Cycle__BT,-2.5931500000000005,0.1922623338046226,2.0,67.0,-2.4572000000000003,68.0,-2.7291000000000007,,,,,,,,,,,,
24,Life Cycle__B36,-2.6894,0.13067333316327467,2.0,69.0,-2.5969999999999995,70.0,-2.7818000000000005,,,,,,,,,,,,
25,Life Cycle__B60,-1.8037500000000009,0.5991315756993622,2.0,71.0,-2.227400000000001,72.0,-1.3801000000000005,,,,,,,,,,,,
26,M9__M9exp,0.0,0.8921005380561099,3.0,73.0,-0.43040000000000056,74.0,-0.5952999999999999,75.0,1.0257000000000005,,,,,,,,,,
27,M9__M9tran,-0.2649666666666673,0.35454153964427526,3.0,76.0,0.08639999999999937,77.0,-0.25870000000000104,78.0,-0.6226000000000003,,,,,,,,,,
28,M9__M9stat,-1.9791333333333334,0.5405406028535997,3.0,79.0,-2.5603,80.0,-1.4914000000000005,81.0,-1.8857,,,,,,,,,,
29,Supplement__M+G,-0.608433333333334,0.23599365104454237,3.0,82.0,-0.4684000000000008,83.0,-0.8809000000000005,84.0,-0.47600000000000087,,,,,,,,,,
30,Supplement__Glu,0.22776666666666637,0.8384619808514477,3.0,85.0,0.7386999999999997,86.0,0.6844999999999999,87.0,-0.7399000000000004,,,,,,,,,,
31,Supplement__Fru,-0.9790666666666669,0.6189310650899121,3.0,88.0,-0.33450000000000024,89.0,-1.0340000000000007,90.0,-1.5686999999999998,,,,,,,,,,
32,Supplement__Mal,-0.6629000000000005,0.22863164697827795,3.0,91.0,-0.6760000000000002,92.0,-0.8847000000000005,93.0,-0.4280000000000008,,,,,,,,,,
33,Supplement__G+S,0.22114999999999974,0.34414887040349196,2.0,94.0,-0.022199999999999775,95.0,0.46449999999999925,,,,,,,,,,,,
34,Supplement__Pyr,-0.09746666666666748,1.159681776753146,3.0,96.0,-1.434800000000001,97.0,0.5118999999999989,98.0,0.6304999999999996,,,,,,,,,,
35,Supplement__Gly,0.3853666666666668,0.7187328386357016,3.0,99.0,0.28829999999999956,100.0,1.1477000000000004,101.0,-0.2798999999999996,,,,,,,,,,
36,Supplement__Glucon,-0.9031666666666673,0.3200382841682119,3.0,102.0,-0.7481000000000009,103.0,-0.6902000000000008,104.0,-1.2712000000000003,,,,,,,,,,
37,Stressors__aero,-0.6356333333333334,0.27431285666795396,3.0,105.0,-0.6387,106.0,-0.9084000000000003,107.0,-0.3597999999999999,,,,,,,,,,
38,Stressors__nit,-0.3031666666666671,0.6335771802498364,3.0,108.0,-0.8594000000000008,109.0,0.38649999999999984,110.0,-0.4366000000000003,,,,,,,,,,
39,Stressors__ferm,-0.5626333333333337,0.09179881989074525,3.0,111.0,-0.6420000000000012,112.0,-0.4620999999999995,113.0,-0.5838000000000001,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-0.4958000000000009,,1.0,114.0,-0.4958000000000009,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-0.2614000000000001,,1.0,115.0,-0.2614000000000001,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,0.5289000000000001,,1.0,116.0,0.5289000000000001,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,0.5960999999999999,,1.0,117.0,0.5960999999999999,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,2.2309,,1.0,118.0,2.2309,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,2.8301,,1.0,119.0,2.8301,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,4.025399999999999,,1.0,120.0,4.025399999999999,,,,,,,,,,,,,,
