,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,3.333331758762862e-11,0.28157416875412045,3.0,0.0,0.1380383699,2.0,0.1859181973,4.0,-0.32395656710000004,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.3164605003666667,0.3818045154092801,3.0,1.0,0.6184880997000001,3.0,0.4435818925,5.0,-0.11268849110000001,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.8095642982250002,0.5234880004663336,4.0,6.0,2.3298268835,20.0,1.6020482919,40.0,2.1325018672000002,63.0,1.1738801503,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.634137034325,0.08481521968365072,4.0,7.0,0.5120146284,33.0,0.6563505424,81.0,0.659774323,82.0,0.7084086435,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,2.8487517699750002,1.0940569532601172,4.0,8.0,1.8926311376,51.0,4.2702364619,65.0,3.1394312806,76.0,2.0927081998,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,2.4810518752333333,0.9552649487525895,3.0,9.0,2.1009052692,22.0,1.7743824388,49.0,3.5678679177,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,1.2802750171000001,0.2343836578994372,2.0,10.0,1.446009291,26.0,1.1145407432,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,2.1630118631333333,0.38842928280997013,3.0,11.0,2.0398979457,54.0,1.851059076,83.0,2.5980785677,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,2.8954136164750004,0.8709207367743129,4.0,12.0,2.1447681595,48.0,4.0892198533,64.0,2.9809741695,78.0,2.3666922836,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,1.02181599635,0.2541625785166746,4.0,13.0,1.0258640884,38.0,1.2161369885,67.0,0.6615340901,72.0,1.1837288184,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,1.499181185,0.13392245559393795,3.0,14.0,1.4725339449,41.0,1.6444239756,85.0,1.3805856345,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.7042525878,0.24713501761531256,4.0,15.0,1.7993120876000002,52.0,1.6934249055000001,71.0,1.3701383023,80.0,1.9541350558000001,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,2.9880018521,1.0695040645582943,3.0,16.0,2.1495514458000002,53.0,4.1924592701,77.0,2.6219948404,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,3.0236121231,0.9484181493156176,3.0,17.0,2.0925831559,50.0,3.9885120116,66.0,2.9897412018000002,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,3.2426650637,0.9939204270535273,3.0,18.0,2.2282075303,25.0,4.2146892155,62.0,3.2850984453,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.833969733025,0.13494482445464134,4.0,19.0,0.940953302,28.0,0.7394864568,56.0,0.6969915966,73.0,0.9584475767,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,3.0584051967250003,0.3008167947512187,4.0,21.0,2.7548181304,34.0,3.3772822069,45.0,2.8539002665,58.0,3.2476201831,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,1.36111104205,0.1936780365180366,4.0,23.0,1.1073270258,42.0,1.5767826711000001,70.0,1.3591114766,79.0,1.4012229947,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.798697332625,0.32736649810870594,4.0,24.0,0.519433947,29.0,0.7197466315000001,68.0,0.6835879977,74.0,1.2720207543,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,1.0915437987,0.1634680265863656,4.0,27.0,0.8876070054,31.0,1.0845163826,69.0,1.2872280045,75.0,1.1068238023,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,2.91939011445,1.0336880659572625,4.0,30.0,2.0974832309,32.0,4.4310533764,59.0,2.6336489677,86.0,2.5153748827999998,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,4.0533027456,,1.0,35.0,4.0533027456,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,2.666470546875,1.0987255342188778,4.0,36.0,4.2191673377,44.0,2.659339041,60.0,1.9839353171,61.0,1.8034404917,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,6.938893903907228e-18,0.10765488256131285,4.0,37.0,0.009499229000000001,46.0,0.10216989380000001,57.0,0.0390464224,84.0,-0.1507155452,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,1.8651734649500002,0.18555428054279313,2.0,39.0,1.9963801550000002,43.0,1.7339667749,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,1.0838277004,0.12107687477743674,2.0,47.0,0.9982134212,55.0,1.1694419796,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,0.8109763832146564,3.0,87.0,0.9364152489,90.0,-0.4734569437,93.0,-0.46295830520000003,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.24795019196666668,0.0937663929159557,3.0,88.0,-0.3224075574,91.0,-0.14264646250000002,94.0,-0.27879655600000003,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,0.04969768273333334,0.3298687232624941,3.0,89.0,-0.3056076599,92.0,0.10847243470000001,95.0,0.3462282734,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,0.0,0.13495090565937326,4.0,96.0,-0.1072240415,97.0,0.1927453493,98.0,-0.008624683000000001,99.0,-0.07689662480000001,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,0.11509011054999999,0.7125327399696918,2.0,100.0,-0.3887466217,104.0,0.6189268428,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.14899803700000003,0.4056145169739698,2.0,101.0,-0.1378147385,105.0,0.43581081250000003,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,0.0,0.5370085642081508,12.0,102.0,-0.5144988518,110.0,0.6917581140000001,117.0,0.3687169817,125.0,-1.0598571207,131.0,0.44677145960000003,134.0,0.2212955224,138.0,0.1286690275,159.0,-0.060463499999999996,162.0,-0.2657241671,164.0,-0.7282743770000001,170.0,0.4189921573,174.0,0.35261475410000004,,,,
33,immunity_isolated__WT_npr1,0.23487615625000002,0.007933299607998063,2.0,103.0,0.2292664663,126.0,0.24048584620000002,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-0.02710070852857142,0.516741210630442,14.0,106.0,0.2316512521,113.0,-1.1602443432,121.0,0.40734614760000004,127.0,-0.21408062930000002,136.0,0.3307990193,142.0,-0.2079151132,145.0,-0.0858668395,150.0,0.8894885738,160.0,-0.1287968043,161.0,0.06703219490000001,163.0,0.0149966035,167.0,-0.5655100482000001,172.0,0.5578616372,176.0,-0.5161715701
35,immunity_isolated__AvrRpt2_npr1,0.034403357833333335,0.7581403630839736,3.0,107.0,-0.48773857460000003,128.0,-0.31305066470000004,146.0,0.9039993128,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.19380720766666668,0.1451962004878934,3.0,108.0,-0.19110086710000002,129.0,-0.0499830952,147.0,-0.3403376607,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-0.07814722685000003,1.0267554180879244,2.0,109.0,-0.8041729456000001,148.0,0.6478784919,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-0.311667601775,0.33800121898964636,4.0,111.0,-0.4400118818,119.0,-0.7117935447,140.0,0.0677218831,165.0,-0.1625868637,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.203902453625,0.4630658772206992,4.0,112.0,-0.0863209394,120.0,0.8005010331,141.0,0.33017653900000005,166.0,-0.2287468182,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-0.43352469280000006,0.6801448841169319,3.0,114.0,-1.1076217825,122.0,-0.44546310850000004,143.0,0.2525108126,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.4279510493,0.5412621776981373,4.0,115.0,-0.2236962042,123.0,-1.1566695465,144.0,-0.45607459510000004,168.0,0.12463614860000001,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,0.3234935868666667,0.31164074993882607,3.0,116.0,0.6593189445000001,124.0,0.0436168339,169.0,0.2675449822,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.10149299375000001,0.27227244296389835,2.0,118.0,-0.09103269700000001,139.0,0.2940186845,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-0.16147209776666668,0.2465124466170139,3.0,130.0,0.0492063484,152.0,-0.1010424137,156.0,-0.432580228,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.0043559876,0.3140456506828713,2.0,132.0,-0.21770782160000002,135.0,0.22641979680000002,,,,,,,,,,,,,,,,,,,,,,,,
