,PSPTO_RS03100
SRX1828913,0.1073623076
SRX1828914,0.3695565715
SRX1828915,0.1541711684
SRX1828916,0.2253960416
SRX1828917,-0.26153347600000004
SRX1828918,0.1743649176
SRX3983989,1.7604867759
SRX3983990,0.051721561900000004
SRX3983993,0.1259385329
SRX3983994,0.1048493435
SRX3983995,0.9900552169000001
SRX3983996,0.8473027897000001
SRX3983997,0.3436310912
SRX3983998,0.8634640021000001
SRX3983999,1.2903879397
SRX3984000,1.5404145798000002
SRX3984001,0.3827646046
SRX3984002,0.6321349328
SRX3984003,0.4003415717
SRX3984004,0.9770377051
SRX3984005,1.7190288015
SRX3984006,0.27381497180000003
SRX3984007,-0.33146125320000003
SRX3984008,1.0595534265
SRX3984009,0.2682090461
SRX3984010,1.3088753585
SRX3984011,0.5986013716
SRX3984012,0.4892782712
SRX3984013,0.3031390371
SRX3984014,0.8244741257
SRX3984015,-0.0376273227
SRX3984016,0.8837176909000001
SRX3984017,1.364711769
SRX3984019,0.3237492084
SRX3984020,0.9227943348000001
SRX3984021,1.3575478758
SRX3984022,1.5966069378999999
SRX3984023,-0.1272380851
SRX3984024,1.0831284759
SRX3984025,1.1159736651
SRX3984026,1.5129315124
SRX3984027,1.3557150306
SRX3984028,1.4073389015
SRX3984029,1.3900966086
SRX3984031,0.9575911518
SRX3984032,1.0263014369
SRX3984034,0.1978744103
SRX3984035,-0.3859241632
SRX3984036,1.1600747198999999
SRX3984037,1.6658655192
SRX3984038,0.9199657378
SRX3984039,1.5683797611
SRX3984040,1.5303886202
SRX3984041,1.0686497149
SRX3984042,0.6406214084
SRX3984043,-0.1609721231
SRX3984045,0.44335598
SRX3984046,0.22904706160000002
SRX3984047,0.6765937067000001
SRX3984048,0.4001381523
SRX3984049,0.1227145384
SRX3984050,-0.0341974185
SRX3984051,0.9877518759
SRX3984052,0.6498947620000001
SRX3984056,0.7771837248
SRX3984057,1.0516560885
SRX3984058,0.6776204987000001
SRX3984059,0.4369419907
SRX3984061,0.3374560925
SRX3984062,0.632991269
SRX3984063,0.8678513811
SRX3984064,0.8983882897000001
SRX3984065,0.8179006088
SRX3984066,0.6828736979000001
SRX3984067,0.6929292446
SRX3984068,0.9380743994
SRX3984069,-0.1131136566
SRX3984070,0.42872384020000004
SRX3984071,0.17431369630000002
SRX3984073,1.2000132707
SRX3984074,1.5461630936000001
SRX3984077,0.5196328117
SRX3984078,0.45394850200000003
SRX3984079,1.2649924943
SRX3984080,-0.2996833868
SRX3984082,0.8722692402000001
SRX3984084,0.8024070462
SRX6997963,0.33567178940000003
SRX6997964,-0.1109309403
SRX6997965,-0.3777111695
SRX6997967,-0.2371024031
SRX6997968,-0.1006300759
SRX6997969,-0.4198483819
SRX6997971,-0.0985693863
SRX6997972,0.6637462716
SRX6997973,-0.2598286378
SRX3159100,-0.0139656905
SRX3159101,0.215222131
SRX3159102,-0.8962227267
SRX3159103,0.6949662862
SRX3159000,0.0121093482
SRX3159001,-0.4541221542
SRX3159002,0.2041941122
SRX3159003,0.2225583372
SRX3159004,-0.028951884400000003
SRX3159005,-0.3413204614
SRX3159006,0.6903695026000001
SRX3159007,-0.1668594491
SRX3159008,-0.08794106780000001
SRX3159009,-0.2825500854
SRX3159010,0.4301250098
SRX3159012,0.2926880807
SRX3159013,0.045602160700000005
SRX3159014,-0.5462027992
SRX3159015,-0.0004178031
SRX3159016,0.0792319737
SRX3159017,-0.6226748156
SRX3159018,0.547032446
SRX3159019,-0.4726048767
SRX3159020,0.2318429816
SRX3159021,-0.1605317268
SRX3159022,1.0376711407
SRX3159023,-0.0462068068
SRX3159024,-0.14449858100000001
SRX3159025,0.296345896
SRX3159026,0.6151300322000001
SRX3159027,0.0694652483
SRX3159028,-0.5083001650000001
SRX3159029,-0.5342881474
SRX3159030,0.0468847727
SRX3159034,0.6581829581
SRX3159036,-0.017137079700000002
SRX3159037,-0.37555149790000003
SRX3159041,-0.1091575219
SRX3159042,0.205851589
SRX3159043,-0.0536831953
SRX3159045,-0.7564939841
SRX3159047,-0.2049504423
SRX3159048,-0.1112940996
SRX3159049,-0.44083171250000003
SRX3159050,0.1041927775
SRX3159051,0.2913396854
SRX3159052,-1.1115408955
SRX3159053,0.1739431659
SRX3159054,0.2626002376
SRX3159055,-0.2934398333
SRX3159056,-0.5360309238000001
SRX3159057,-0.0293184454
SRX3159058,-0.14345255910000002
SRX3159060,-0.0856433692
SRX3159061,-0.34241259150000003
SRX3159062,0.1238706427
SRX3159063,-0.1351554707
SRX3159066,0.0637123897
SRX3159069,0.2450357646
SRX3159070,-0.791792814
SRX3159071,0.42855314250000004
SRX3159073,-0.9093812416
SRX3159074,0.2200505673
SRX3159075,-0.1707284799
SRX3159076,0.0294148345
SRX3159080,-0.1453504542
SRX3159082,-0.2033546485
SRX3159083,-0.30937387180000003
SRX3159086,-0.7266000913
SRX3159087,-0.5906935249
SRX3159088,0.0665968109
SRX3159089,-0.8825897996000001
SRX3159090,-0.3465473093
SRX3159091,-0.43345846060000004
SRX3159092,-0.3802671751
SRX3159093,0.23948721820000002
SRX3159094,-0.22135794820000002
SRX3159095,0.2044944291
SRX3159096,-0.39295161510000004
SRX3159097,0.17829832210000002
SRX3159098,-0.3147151743
SRX3159099,-0.9012449981
SRX3158988,-0.091445599
SRX3158989,0.0307806885
SRX3158990,0.20076058500000002
SRX3158991,0.1709286985
SRX3158992,0.341486396
SRX3158996,-0.25004079700000004
SRX3644656,0.2091405386
SRX3644657,-0.059278229800000005
SRX3644658,-0.1498623088
SRX3644659,-0.2860312285
SRX3644660,-0.4089516248
SRX3644661,-0.5532368782
SRX3644662,-0.3168895115
SRX3644663,-0.2186009428
SRX3644664,-0.18904936220000002
SRX3644665,-0.2030096177
SRX3644666,-0.2050840958
SRX3644667,0.0838650277
SRX3644668,-0.5506109185
SRX3644669,-0.40956554910000004
SRX3644670,-0.23435444630000002
SRX3644671,-0.19907709780000002
SRX3644672,-0.1602080042
SRX3644673,0.0644424527
