,-0.31103989040638796,-0.26956790501886957,-0.22809591963135117,-0.18662393424383278,-0.14515194885631438,-0.10367996346879599,-0.06220797808127759,-0.020735992693759198,0.020735992693759198,0.06220797808127759,0.10367996346879599,0.14515194885631438,0.18662393424383278,0.22809591963135117,0.26956790501886957,0.31103989040638796,0.35251187579390636,0.39398386118142475,0.43545584656894315,0.47692783195646155
thresh,-0.08294397077503679,0.08294397077503679,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,0,0,3,28,2070,2124,27,2,0,0,0,0,1,1,0,0,0
unreg_genes,['lsrB'],[],[],[],[],['yceO' 'yneL' 'ymgF'],[],[],[],[],['ykgL' 'tam'],[],[],[],[],['lsrF'],['lsrG'],[],[],[]
