,new_820648_820823
LBexp_1,10.1971
LBexp_2,10.4618
LBexp_3,10.2673
LBtran_1,11.3608
LBtran_2,11.3708
LBtran_3,11.5384
LBstat_1,12.4644
LBstat_2,12.6249
LBstat_3,12.3165
LBGexp_1,9.0645
LBGexp_2,10.0156
LBGexp_3,9.6828
LBGtran_2,10.1718
LBGtran_3,10.5635
LBGstat_1,9.1785
LBGstat_2,8.5467
LBGstat_3,9.7285
S0_1,13.3627
S0_2,12.9814
S0_3,13.6274
S1_1,16.3994
S1_2,15.8434
S1_3,16.2981
S2_1,16.3684
S2_2,16.3334
S2_3,16.418
S3_1,16.3406
S3_2,16.4511
S4_1,16.3575
S4_2,16.4369
S4_3,16.3761
S5_1,16.1161
S5_2,16.0492
S5_3,16.4446
S6_1,16.0169
S6_2,16.4297
S6_3,16.0365
S6/t_1,15.699
S6/t_2,16.1316
S6_4,16.1613
S6_5,16.4532
S6_6,16.4186
S7_4,16.3374
S7_5,15.9292
S7_6,15.4922
S8_4,15.0281
S8_5,16.077
G135_1,9.4857
G135_3,8.2045
G150_1,9.4258
G150_2,9.6872
G150_3,9.6578
G180_1,8.2955
G180_2,8.8776
G180_3,8.2835
C30_1,11.4565
C30_2,11.8163
C90_1,12.3282
C90_2,12.7914
BI_1,13.6113
BI_2,14.1622
BC_2,16.3238
BC/t_1,16.465
BC/t_2,16.4631
BC_1,16.4328
Sw_1,15.5845
Sw_2,15.6722
BT_1,16.4402
BT_2,16.3124
B36_1,16.2653
B36_2,16.3157
B60_1,16.2784
B60_2,16.3184
M9exp_1,14.9873
M9exp_2,14.8111
M9exp_3,14.3238
M9tran_1,16.1858
M9tran_2,15.9757
M9tran_3,16.3918
M9stat_1,16.3995
M9stat_2,16.3807
M9stat_3,16.3532
M+G_1,15.7688
M+G_2,15.1134
M+G_3,14.8984
Glu_1,14.8515
Glu_2,14.0397
Glu_3,14.3179
Fru_1,10.6519
Fru_2,16.4
Fru_3,14.5728
Mal_1,15.4133
Mal_2,13.8882
Mal_3,14.0077
G+S_2,16.3056
G+S_3,16.3827
Pyr_1,16.4277
Pyr_2,16.198
Pyr_3,16.3914
Gly_1,13.8338
Gly_2,15.1416
Gly_3,13.0991
Glucon_1,14.4744
Glucon_2,13.7197
Glucon_3,10.7348
aero_1,14.8888
aero_2,14.4696
aero_3,15.1343
nit_1,16.3383
nit_2,16.4408
nit_3,16.36
ferm_1,16.3861
ferm_2,16.3689
ferm_3,16.3894
T-5.40H_1,16.263
T-4.40H_1,16.315
T-3.40H_1,16.4363
T-2.40H_1,16.2582
T-1.40H_1,16.4378
T-1.10H_1,16.3417
T-0.40H_1,16.4734
T0.0H_1,16.3486
T0.30H_1,16.4331
T1.0H_1,16.287
T1.30H_1,16.2901
T2.0H_1,16.2992
T2.30H_1,16.0533
T3.0H_1,16.1972
T3.30H_1,16.1158
T4.0H_1,16.0878
T5.0H_1,16.3934
HPh_1,13.0159
HPh_2,12.7457
HPh_3,13.6647
LPh_1,12.8892
LPh_2,13.0142
LPh_3,12.96
LPhT_1,15.1778
LPhT_2,14.4623
LPhT_3,14.5237
SMMPr_1,16.187
SMMPr_2,16.1821
SMMPr_3,16.1884
HiTm_1,14.1858
HiTm_2,13.3597
HiTm_3,13.8991
LoTm_1,16.4876
LoTm_2,16.4441
LoTm_3,16.4864
HiOs_1,16.3961
HiOs_2,16.3689
HiOs_3,16.4386
BMM_1,13.336
BMM_2,13.1329
BMM_3,12.9456
Heat_1,13.1263
Heat_2,13.1937
Heat_3,12.5223
Cold_1,12.6107
Cold_2,12.3087
Cold_3,11.5703
Etha_1,13.0451
Etha_2,12.2484
Etha_3,12.6692
SMM_1,15.2309
SMM_2,15.865
SMM_3,15.7278
Salt_1,14.6606
Salt_2,14.6261
Salt_3,14.1021
Mt0_1,10.671
Mt0_3,9.8781
M0t45_1,11.662
M0t45_2,11.2754
M0t45_3,11.0326
M0t90_1,12.2377
M0t90_2,12.4538
M0t90_3,13.1015
M40t45_1,11.299
M40t45_2,12.247
M40t45_3,10.8845
M40t90_1,12.6691
M40t90_2,12.8926
M40t90_3,13.3025
dia0_1,10.3261
dia0_2,10.9698
dia0_3,11.3254
dia5_1,10.3696
dia5_2,10.6118
dia5_3,10.6375
dia15_1,10.589
dia15_2,10.6989
dia15_3,10.0839
Diami_1,9.9
Diami_2,9.7196
Diami_3,9.2163
Paraq_1,8.9723
Paraq_2,10.0682
Paraq_3,8.1235
H2O2_1,8.9897
H2O2_2,10.0731
H2O2_3,9.8047
Oxctl_1,9.8912
Oxctl_2,9.7876
Oxctl_3,10.2428
GM-0.1_1,13.8917
GM-0.2_1,13.6795
GM+5_1,13.9367
GM+15_1,13.979
GM+25_1,13.9001
GM+45_1,14.5175
GM+60_1,14.2907
GM+90_1,14.8519
GM+120_1,14.5267
GM+150_1,16.2334
GM-0.1_2,11.932
GM-0.2_2,12.9693
GM+5_2,12.1431
GM+10_2,12.0657
GM+15_2,11.9884
GM+25_2,12.4641
GM+45_2,11.823
GM+60_2,12.0479
GM+90_2,13.3849
GM+150_2,16.1515
GM-0.1_3,14.3902
GM-0.2_3,14.1078
GM+5_3,14.6788
GM+10_3,13.7354
GM+15_3,14.8936
GM+25_3,14.0328
GM+45_3,12.9705
GM+60_3,13.9261
GM+90_3,15.6477
GM+120_3,14.6723
GM+150_3,16.3641
MG-0.1_1,13.0744
MG+5_1,12.6678
MG+10_1,13.1748
MG+15_1,12.3344
MG+25_1,12.9555
MG+45_1,13.4645
MG+120_1,13.3483
MG+150_1,16.2713
MG-0.1_2,12.544
MG-0.2_2,12.5047
