,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-5.612276226866666,0.9352484406217855,3.0,0.0,-6.0977105906,1.0,-6.2049959095,2.0,-4.5341221805,,
1,AB0057_PGcoculture__AB ,4.7704895589362195e-18,0.15274815114812648,4.0,3.0,0.0916817889,4.0,0.1317393437,5.0,-0.2098856311,6.0,-0.0135355015
2,AB0057_PGcoculture__ABPG,0.832440624475,0.3646287024100091,4.0,7.0,1.2281490919,8.0,1.0562168644,9.0,0.5100368373,10.0,0.5353597043
3,AB5075_AZI__AZI_000,0.0,0.7227336736078844,2.0,11.0,-0.5110498816,17.0,0.5110498816,,,,
4,AB5075_AZI__preculture,-4.765765110249999,0.15944586143101333,2.0,12.0,-4.6530198604,13.0,-4.8785103601,,,,
5,AB5075_AZI__AZI_040,-3.9665447919499996,0.02447375178747496,2.0,14.0,-3.9492392361,18.0,-3.9838503478,,,,
6,AB5075_AZI__AZI_028,-3.0614956604000003,0.6003696656502611,2.0,15.0,-2.6369701986000003,19.0,-3.4860211222,,,,
7,AB5075_AZI__AZI_003,0.6414599725,0.5440345112437999,2.0,16.0,1.0261504646,20.0,0.2567694804,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,1.3825083994333334,1.3302065606019056,3.0,21.0,0.0735227376,28.0,1.3410365066,29.0,2.7329659541,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,-7.401486830834377e-17,1.8372353410202893,3.0,22.0,2.0638693322,23.0,-0.6067685421,24.0,-1.4571007901000002,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.30321165433333336,1.3104432889626492,3.0,25.0,1.1927791567,26.0,-1.2481086433,27.0,-0.8543054764,,
11,AB5075_VIR-O_LSO__VIR-O,1.734723475976807e-18,0.5939610294254264,3.0,30.0,-0.5893576252,32.0,0.5984598138,34.0,-0.0091021886,,
12,AB5075_VIR-O_LSO__LSO,-0.4376029803333334,0.8236325009662483,3.0,31.0,-0.6684160677000001,33.0,0.4768120024,35.0,-1.1212048757,,
13,AB5075_Zinc__Control,3.333326207647739e-11,2.204175600723473,3.0,36.0,-1.3438244336,37.0,2.5438075124,38.0,-1.1999830787,,
14,AB5075_Zinc__Zinc,10.0821103898,1.6867972011222057,2.0,39.0,8.8893646504,40.0,11.2748561292,,,,
15,AB5075_biofilm+abx__planktonic,-3.700743415417188e-17,2.523503443916432,3.0,41.0,2.855790673,42.0,-1.9293076972,44.0,-0.9264829758,,
16,AB5075_biofilm+abx__biofilm,2.260912364633333,6.154421412745586,3.0,43.0,9.3214783287,45.0,-0.5706509841,46.0,-1.9680902507,,
17,AB5075_biofilm+abx__cip_biofilm,-4.006076871166667,5.33827360802097,3.0,47.0,-8.0139040296,48.0,2.0537159241,50.0,-6.058042508,,
18,AB5075_biofilm+abx__tet_biofilm,19.056595644566666,10.2613476088656,3.0,49.0,14.5832433996,51.0,11.7913196245,52.0,30.7952239096,,
19,AB5075_gigAB__kan_gigB,8.352073265100001,0.09412281319843972,3.0,53.0,8.4604790754,54.0,8.304596368,55.0,8.2911443519,,
20,AB5075_gigAB__gigB,2.747789328333333,0.7185758602970007,3.0,56.0,3.5762160559,57.0,2.2931639021,58.0,2.3739880270000002,,
21,AB5075_gigAB__kan_gigA,6.842773298166667,1.550676343792411,3.0,59.0,7.4901300177,60.0,5.0733100023,61.0,7.9648798745,,
22,AB5075_gigAB__gigA,1.657970781966667,1.1427084418500446,3.0,62.0,2.4481546844,63.0,0.3477342338,64.0,2.1780234277,,
23,AB5075_gigAB__kan_WT,7.181853191666666,0.8164601051313668,3.0,65.0,8.0145166963,66.0,7.1484192316,67.0,6.3826236471,,
24,AB5075_gigAB__WT,0.0,1.8766840572194423,3.0,68.0,0.7385432699000001,69.0,1.3950578211,70.0,-2.133601091,,
