,-0.07358851601316445,-0.060208785828952734,-0.04682905564474102,-0.033449325460529304,-0.02006959527631759,-0.006689865092105882,0.00668986509210584,0.02006959527631756,0.03344932546052927,0.04682905564474098,0.060208785828952685,0.07358851601316442,0.08696824619737613,0.10034797638158784,0.11372770656579957,0.1271074367500113,0.14048716693422297,0.1538668971184347,0.1672466273026464,0.18062635748685812
thresh,-0.0802783811052703,0.0802783811052703,1,,,,,,,,,,,,,,,,,
unreg,3,4,15,68,374,1647,1364,278,82,27,7,6,5,2,5,3,2,2,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],['ABUW_2143' 'pstB' 'phoB' 'ABUW_3059' 'phoU'],['ABUW_3039' 'ABUW_1538'],['ABUW_3414' 'ABUW_2160' 'tatC' 'ABUW_2270' 'ABUW_1791'],['ABUW_0038' 'tatA' 'pstC'],['pstA' 'ABUW_0437'],['ABUW_1662' 'ABUW_1115'],['tatB'],[]
