,Value,list
TF,RoxR,
reg_genes,0,[]
comp_genes,21,"['PA3785' 'PA1549' 'PA1550' 'PA1190' 'cioA' 'PA0713' 'PA1551' 'PA1852'
 'PA0110' 'PA2381' 'PA0112' 'PA1123' 'PA3928' 'PA0113' 'cioB' 'PA0541'
 'PA0111' 'PA0107']"
both_genes,0,['coxB' 'coIII' 'coxA']
reg_genes2,3,
comp_genes2,0,
both_genes2,0,
