,b0941
SRX1125282,-0.1211749116
SRX1125283,-0.5887206664
SRX1125284,-0.2922874894
SRX1125285,-0.4801221418
SRX1125286,-0.9408972894000001
SRX1125287,-0.9471936613
SRX1125288,-0.0657956306
SRX1125289,-0.0512944522
SRX1125290,-0.34824848210000003
SRX1125291,-0.23720266250000002
SRX1125292,-0.610832084
SRX1125293,-0.12055165970000001
SRX1125294,0.1869705422
SRX1125295,-0.151621115
SRX1125296,-0.4035096483
SRX1125297,-0.4400772309
SRX1125298,-0.2571447816
SRX1125299,-0.1702975782
SRX5694250,0.33942432850000004
SRX5694251,0.8783635120000001
SRX5694252,-1.1202214448
SRX5694253,0.0435158132
SRX5694254,1.6666581134
SRX5694255,-0.25748133500000003
SRX5694256,-0.3368004861
SRX5694257,-0.0850277616
SRX5694258,0.5308100154000001
SRX5694259,0.3104095522
SRX5694260,0.0523697079
SRX5694261,-1.5609497913000001
SRX5694262,-0.9440244976000001
SRX5694263,0.5698776241
SRX5694264,-1.3456191922
SRX5694265,0.1487292816
SRX5694267,0.3833870952
SRX5694268,-0.241992528
SRX5694269,-0.0542494441
SRX5694271,0.6042363351000001
SRX5694273,-0.3639713584
SRX5694274,0.03038443
SRX5694275,-1.2481648443
SRX5694276,0.3322152511
SRX5694277,-0.3618090366
SRX5694278,0.2173996722
SRX5694279,-0.34033931910000004
SRX5694280,-1.2904167074
SRX5694281,0.1382885463
SRX5694282,0.14049101660000002
SRX5694283,-0.2539097791
SRX5694284,-1.1470268564000001
SRX5694285,-0.6895486261
SRX5694286,-0.2551080958
SRX5694287,0.368414827
SRX5694288,-0.3037781754
SRX5694289,0.4206615101
SRX5694290,-0.4786505863
SRX5694291,-1.1373869321
SRX5694292,0.2329728562
SRX5694293,0.1821999927
SRX5694294,1.1223843329
SRX5694295,0.9263224116000001
SRX5694296,0.4349936782
SRX5694297,1.3766157172
SRX5694298,-0.3814760233
SRX5694299,0.5659536333
SRX5694300,0.13143585230000002
SRX5694301,0.6074799321000001
SRX5694302,-0.9081749426
SRX5694303,-1.0262605831
SRX5694304,-0.7204665717000001
SRX5694305,1.261040058
SRX5694306,1.1722441688
SRX5694307,0.0954407295
SRX5694308,-0.0823455273
SRX5694309,0.4370346959
SRX5694310,-1.2237162366
SRX5694311,0.4550061904
SRX5694312,-0.36356632050000004
SRX5694313,1.9784070783
SRX5694315,0.3739466068
SRX5694317,1.0612944531
SRX5694319,-0.252119904
SRX5694320,-0.0824788774
SRX5694321,0.9376698080000001
SRX5694322,0.6094915617000001
SRX5694323,0.8297917488000001
SRX5694324,0.5183978866
SRX5694325,-0.37660400180000003
SRX5694326,-0.6770449420000001
