,0
gene_id,yjcH
name,yjcH
operon,acs-yjcH-actP
gene_product,Function unknown
cog,<i>Not Available</i>
regulator,"['arcA', 'crp', 'fis', 'fnr', 'ihf', 'rpoD', 'rpoS']"
link,<i>Not Available</i>
