,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,13.765766666666666,0.055326515644249036,3.0,0.0,13.7879,1.0,13.8066,2.0,13.7028,,,,,,,,,,
1,LB__LBtran,13.549166666666666,0.2517057872464061,3.0,3.0,13.7214,4.0,13.2603,5.0,13.6658,,,,,,,,,,
2,LB__LBstat,13.051633333333333,0.26445480395208115,3.0,6.0,13.330400000000001,7.0,13.0202,8.0,12.8043,,,,,,,,,,
3,LB__LBGexp,13.728633333333333,0.14658408281028795,3.0,9.0,13.5909,10.0,13.8827,11.0,13.7123,,,,,,,,,,
4,LB__LBGtran,14.0329,0.30292454506031685,2.0,12.0,13.8187,13.0,14.2471,,,,,,,,,,,,
5,LB__LBGstat,12.459800000000001,0.6697574262372904,3.0,14.0,12.5794,15.0,11.7383,16.0,13.0617,,,,,,,,,,
6,Life Cycle__S0,13.56043333333333,0.05808453609467269,3.0,17.0,13.526299999999999,18.0,13.6275,19.0,13.5275,,,,,,,,,,
7,Life Cycle__S1,14.3558,0.09018669524935463,3.0,20.0,14.2528,21.0,14.4206,22.0,14.394,,,,,,,,,,
8,Life Cycle__S2,13.5553,0.25117316735670664,3.0,23.0,13.7039,24.0,13.6967,25.0,13.2653,,,,,,,,,,
9,Life Cycle__S3,13.6158,0.10281332598452304,2.0,26.0,13.6885,27.0,13.5431,,,,,,,,,,,,
10,Life Cycle__S4,13.000300000000001,0.40267342847523424,3.0,28.0,13.2463,29.0,13.219,30.0,12.5356,,,,,,,,,,
11,Life Cycle__S5,12.630066666666666,0.16091318570376154,3.0,31.0,12.682,32.0,12.4496,33.0,12.7586,,,,,,,,,,
12,Life Cycle__S6,10.9928125,1.2978948905686798,8.0,34.0,11.743500000000001,35.0,9.2704,36.0,12.0449,37.0,11.177,38.0,8.6628,39.0,11.2573,40.0,11.8926,41.0,11.894
13,Life Cycle__S7,11.494533333333335,0.19838942344120405,3.0,42.0,11.5753,43.0,11.2685,44.0,11.6398,,,,,,,,,,
14,Life Cycle__S8,10.63815,0.7957072608692214,2.0,45.0,11.2008,46.0,10.0755,,,,,,,,,,,,
15,Life Cycle__G135,13.2573,1.4331640241088943,2.0,47.0,14.2707,48.0,12.2439,,,,,,,,,,,,
16,Life Cycle__G150,14.106200000000001,0.2937728203901789,3.0,49.0,13.7701,50.0,14.2345,51.0,14.314,,,,,,,,,,
17,Life Cycle__G180,13.780566666666667,0.6824225768051149,3.0,52.0,13.9677,53.0,14.3499,54.0,13.0241,,,,,,,,,,
18,Stress Time Course__C30,13.41295,0.1475731852336327,2.0,55.0,13.3086,56.0,13.5173,,,,,,,,,,,,
19,Stress Time Course__C90,14.3306,0.07551900423072312,2.0,57.0,14.384,58.0,14.2772,,,,,,,,,,,,
20,Biofilm__BI,14.705950000000001,0.03288046532517445,2.0,59.0,14.6827,60.0,14.7292,,,,,,,,,,,,
21,Biofilm__BC,14.111324999999999,0.22541735181658093,4.0,61.0,14.384,62.0,13.8578,63.0,14.0192,64.0,14.1843,,,,,,,,
22,Biofilm__Sw,14.9939,0.21764746724921955,2.0,65.0,14.84,66.0,15.1478,,,,,,,,,,,,
23,Life Cycle__BT,12.71565,0.5094704358449084,2.0,67.0,13.0759,68.0,12.3554,,,,,,,,,,,,
24,Life Cycle__B36,13.9865,0.17734238072158606,2.0,69.0,14.1119,70.0,13.8611,,,,,,,,,,,,
25,Life Cycle__B60,13.725999999999999,0.10861160159025304,2.0,71.0,13.8028,72.0,13.6492,,,,,,,,,,,,
26,M9__M9exp,14.114566666666667,0.2467403561100891,3.0,73.0,14.3968,74.0,14.0072,75.0,13.9397,,,,,,,,,,
27,M9__M9tran,13.753966666666665,0.15806664206382473,3.0,76.0,13.6717,77.0,13.654,78.0,13.9362,,,,,,,,,,
28,M9__M9stat,10.856633333333335,0.1223029162912048,3.0,79.0,10.964,80.0,10.8824,81.0,10.7235,,,,,,,,,,
29,Supplement__M+G,13.8234,0.025987689393249514,3.0,82.0,13.7958,83.0,13.827,84.0,13.8474,,,,,,,,,,
30,Supplement__Glu,14.3076,0.0270022221307798,3.0,85.0,14.2772,86.0,14.3168,87.0,14.3288,,,,,,,,,,
31,Supplement__Fru,13.992666666666665,0.16329648904166102,3.0,88.0,14.1015,89.0,14.0716,90.0,13.8049,,,,,,,,,,
32,Supplement__Mal,13.579233333333335,0.2924634051182022,3.0,91.0,13.576,92.0,13.2884,93.0,13.8733,,,,,,,,,,
33,Supplement__G+S,13.61195,0.12480434687942618,2.0,94.0,13.5237,95.0,13.7002,,,,,,,,,,,,
34,Supplement__Pyr,13.3972,0.16253993355480337,3.0,96.0,13.2103,97.0,13.5055,98.0,13.4758,,,,,,,,,,
35,Supplement__Gly,13.0343,0.9329994265807449,3.0,99.0,13.1511,100.0,13.9034,101.0,12.0484,,,,,,,,,,
36,Supplement__Glucon,13.292900000000001,0.564951705900601,3.0,102.0,13.2628,103.0,13.8723,104.0,12.7436,,,,,,,,,,
37,Stressors__aero,14.0956,0.5669550334903115,3.0,105.0,14.3901,106.0,13.442,107.0,14.4547,,,,,,,,,,
38,Stressors__nit,13.7811,0.22979419052708866,3.0,108.0,13.634,109.0,14.0459,110.0,13.6634,,,,,,,,,,
39,Stressors__ferm,13.572866666666668,0.3461211396799298,3.0,111.0,13.2332,112.0,13.5603,113.0,13.9251,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,14.6098,,1.0,114.0,14.6098,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,14.2985,,1.0,115.0,14.2985,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,14.1309,,1.0,116.0,14.1309,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,13.9083,,1.0,117.0,13.9083,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,13.822,,1.0,118.0,13.822,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,13.8488,,1.0,119.0,13.8488,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,13.7867,,1.0,120.0,13.7867,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,13.6559,,1.0,121.0,13.6559,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,12.1268,,1.0,122.0,12.1268,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,12.3778,,1.0,123.0,12.3778,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,12.255700000000001,,1.0,124.0,12.255700000000001,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,12.5398,,1.0,125.0,12.5398,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,13.4916,,1.0,126.0,13.4916,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,12.9681,,1.0,127.0,12.9681,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,13.449,,1.0,128.0,13.449,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,13.2984,,1.0,129.0,13.2984,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,12.5144,,1.0,130.0,12.5144,,,,,,,,,,,,,,
57,Stressors__HPh,14.042233333333334,0.07051753918943421,3.0,131.0,14.1036,132.0,14.0579,133.0,13.9652,,,,,,,,,,
58,Stressors__LPh,14.350033333333334,0.2868935226409505,3.0,134.0,14.1947,135.0,14.6811,136.0,14.1743,,,,,,,,,,
