,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0006025737444012193,,1.0,0.0,-0.0006025737444012193
1,Cr__2,0.006230979971185779,,1.0,1.0,0.006230979971185779
2,Cr__3,0.01801573710370095,,1.0,2.0,0.01801573710370095
3,Cr__4,0.021351631779910625,,1.0,3.0,0.021351631779910625
4,Cr__5,0.033493436148555704,,1.0,4.0,0.033493436148555704
5,Cr__6,0.04483420094964553,,1.0,5.0,0.04483420094964553
6,Fe__1,-0.013873313756696523,,1.0,6.0,-0.013873313756696523
7,Fe__2,-0.02898961984197161,,1.0,7.0,-0.02898961984197161
8,Fe__3,-0.0496340635233097,,1.0,8.0,-0.0496340635233097
9,Fe__4,-0.06789200193017954,,1.0,9.0,-0.06789200193017954
10,Fe__5,-0.08173932333122698,,1.0,10.0,-0.08173932333122698
11,Fe__6,-0.09428839173770312,,1.0,11.0,-0.09428839173770312
12,Cd__1,0.02783797722870247,,1.0,12.0,0.02783797722870247
13,Cd__2,0.06110090233878091,,1.0,13.0,0.06110090233878091
14,Cd__3,0.10606676068945653,,1.0,14.0,0.10606676068945653
15,Cd__4,0.16275204377632627,,1.0,15.0,0.16275204377632627
16,Cd__5,0.23128679737942984,,1.0,16.0,0.23128679737942984
17,Cd__6,0.3042706210823649,,1.0,17.0,0.3042706210823649
18,Zn__1,-0.01603212386785717,,1.0,18.0,-0.01603212386785717
19,Zn__2,-0.03139754209832809,,1.0,19.0,-0.03139754209832809
20,Zn__3,-0.039581131475009,,1.0,20.0,-0.039581131475009
21,Zn__4,-0.0454368062782926,,1.0,21.0,-0.0454368062782926
22,Zn__5,-0.053630970018592274,,1.0,22.0,-0.053630970018592274
23,Zn__6,-0.067435585337712,,1.0,23.0,-0.067435585337712
24,Cu__1,0.012575921759706827,,1.0,24.0,0.012575921759706827
25,Cu__2,0.025485638680795626,,1.0,25.0,0.025485638680795626
26,Cu__3,0.03656221717580791,,1.0,26.0,0.03656221717580791
27,Cu__4,0.046408571052583725,,1.0,27.0,0.046408571052583725
28,Cu__5,0.05525834298632959,,1.0,28.0,0.05525834298632959
29,Cu__6,0.06013867859136264,,1.0,29.0,0.06013867859136264
30,Pb__1,-0.0031909899810383053,,1.0,30.0,-0.0031909899810383053
31,Pb__2,-0.022670173234694342,,1.0,31.0,-0.022670173234694342
32,Pb__3,-0.03658402857289412,,1.0,32.0,-0.03658402857289412
33,Pb__4,-0.042465767953955284,,1.0,33.0,-0.042465767953955284
34,Pb__5,-0.049697118877308974,,1.0,34.0,-0.049697118877308974
35,Pb__6,-0.05453252532709816,,1.0,35.0,-0.05453252532709816
