,Value,list
TF,arcA,
reg_genes,353,"['xseA' 'pntA' 'folE' 'potG' 'fadD' 'tpx' 'ycjG' 'yfcZ' 'STM2545' 'mglB'
 'feoA' 'moaA' 'ugpC' 'astA' 'yhiI' 'rhlB' 'citD' 'rplV' 'ydeA' 'ubiC'
 'fadB' 'nrfA' 'fumC' 'yhgG' 'guaB' 'guaA' 'xylR' 'gltA' 'arcA' 'lldP'
 'hemA' 'potI' 'STM1792' 'STM1791' 'kdpA' 'rplC' 'glpB' 'rpmB' 'gltB'
 'yfcX' 'yccA' 'hybG' 'kdpC' 'pckA' 'leuD' 'STM1790' 'leuA' 'fabG' 'truB'
 'potF' 'plsX' 'cydD' 'ompC' 'ybjY' 'rplY' 'ribF' 'clpA' 'citX' 'caiT'
 'flhD' 'oppD' 'aer' 'yliA' 'gapA' 'gabT' 'cydA' 'dppB' 'lspA' 'pepQ'
 'thrB' 'yceD' 'yeaD' 'yrfE' 'yfcY' 'thiE' 'yhcC' 'oppA' 'rplU' 'cyoA'
 'STM2963' 'dctA' 'yecG' 'nuoA' 'rpsT' 'astE' 'rstA' 'dppA' 'acpP' 'thiF'
 'moaD' 'yieE' 'ackA' 'rstB' 'rplP' 'ybfA' 'sucA' 'STM3128' 'dnaN' 'yafH'
 'moaE' 'dcuA' 'gltD' 'sdhD' 'citE' 'glpC' 'nusA' 'STM2574' 'moeA' 'slpA'
 'putP' 'STM1793' 'sdhB' 'focA' 'cadA' 'uvrA' 'cirA' 'STM3129' 'thiG'
 'rpsQ' 'glpE' 'rpsS' 'hpaC' 'fabF' 'fadA' 'glpG' 'caiE' 'aceB' 'hemK'
 'pflF' 'dppC' 'hisJ' 'acnA' 'mglC' 'fadL' 'feoB' 'ndk' 'ygjU' 'argG'
 'carA' 'rpmH' 'yigI' 'oppC' 'yjcH' 'hybE' 'STM3137' 'yrfF' 'phnO' 'ybhK'
 'dnaG' 'mntH' 'argR' 'pntB' 'ymfB' 'astC' 'suhB' 'aceA' 'hybC' 'ptsG'
 'yhhJ' 'dcuC' 'ybiU' 'dpiB' 'ugpQ' 'nrfC' 'treC' 'lytB' 'pflE' 'yghW'
 'pflB' 'yqcB' 'dppF' 'fnr' 'ssb' 'xthA' 'dpiA' 'ugpA' 'cspA' 'ycdC'
 'oppB' 'STM2789' 'STM1788' 'caiC' 'STM3261' 'leuB' 'pdgL' 'fdhE' 'yhgE'
 'STM1787' 'ybjX' 'fumA' 'rpsJ' 'nrfG' 'STM1158' 'glpA' 'argT' 'manA'
 'fabD' 'infB' 'STM3134' 'gcvA' 'ndh' 'aceK' 'trkH' 'yigF' 'osmY' 'sdhC'
 'rho' 'lpdA' 'yigZ' 'yfiF' 'rplD' 'rpsO' 'STM4161' 'mutM' 'ileS' 'thrA'
 'rpsC' 'pepN' 'STM1934' 'pldA' 'STM3253' 'cydC' 'yhiH' 'hybA' 'yliB'
 'cycA' 'caiD' 'oppF' 'yliD' 'dppD' 'recF' 'yjiJ' 'mglA' 'STM1786' 'hypO'
 'citC' 'nuoB' 'yhbC' 'yliG' 'hemG' 'sdhA' 'nupC' 'hisP' 'lldD' 'udhA'
 'gabD' 'acs' 'nrfD' 'lldR' 'pnp' 'ybiK' 'aceE' 'citF' 'hpaH' 'moeB'
 'nrfB' 'yhjE' 'pncB' 'rpmG' 'yijC' 'thrC' 'flhC' 'ompW' 'STM1586' 'cadB'
 'rplW' 'leuC' 'hybB' 'trxA' 'astB' 'ubiA' 'ybdN' 'rpoS' 'hisM' 'sodA'
 'hybD' 'yejG' 'yljA' 'prfA' 'yfiD' 'fadH' 'dcuB' 'fumB' 'yqcC' 'avtA'
 'ydgC' 'dnaA' 'ugpE' 'ygaF' 'yeiB' 'moaB' 'yeiG' 'nlpI' 'icdA' 'kgtP'
 'yjcG' 'yceI' 'citG' 'dsbB' 'gabP' 'yiaG' 'rnpA' 'mdh' 'yojN' 'fabH'
 'rbfA' 'rhaT' 'acnB' 'thiH' 'yncD' 'STM1789' 'rcsB' 'hybF' 'glpD' 'cydB'
 'yeaA' 'yliC' 'thiC' 'potH' 'hisQ' 'yliH' 'rpmA' 'rpoD' 'carB' 'rplB'
 'ymfC' 'caiA' 'cyoB' 'rpsU' 'ugpB' 'astD' 'yijD' 'moaC' 'kdpB']"
comp_genes,0,[]
both_genes,0,"['cyoC' 'nuoI' 'sucC' 'nuoE' 'nuoJ' 'nuoG' 'nuoH' 'fdoI' 'fdoH' 'nuoC'
 'sucD' 'aceF' 'cyoE' 'nuoL' 'cyoD' 'nuoM' 'sucB' 'nuoF' 'nuoN']"
reg_genes2,0,
comp_genes2,19,
both_genes2,0,
