,Value,list
TF,BirA,
reg_genes,0,[]
comp_genes,8,['bioP' 'malE' 'ynfM']
both_genes,0,['bioB' 'bioC' 'bioF' 'bioA' 'bioD']
reg_genes2,5,
comp_genes2,0,
both_genes2,0,
