,-0.11848339988682106,-0.05924169994341053,0.0,0.05924169994341054,0.11848339988682106,0.1777250998302316,0.23696679977364216,0.29620849971705265,0.3554501996604632,0.4146918996038737,0.47393359954728426,0.5331752994906948,0.5924169994341053,0.6516586993775159,0.7109003993209263,0.7701420992643369,0.8293837992077474,0.888625499151158,0.9478671990945684,1.007108899037979
thresh,-0.0888625499151158,0.0888625499151158,1,,,,,,,,,,,,,,,,,
unreg,1,31,4183,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
unreg_genes,['ydcI'],[],[],[],['ydgD'],[],[],[],[],[],[],[],[],['asr'],[],[],[],[],[],[]
