,-0.11164856500898043,-0.08931885200718434,-0.06698913900538825,-0.044659426003592156,-0.022329713001796064,2.7755575615628914e-17,0.02232971300179612,0.04465942600359221,0.0669891390053883,0.0893188520071844,0.11164856500898049,0.13397827801077658,0.15630799101257267,0.17863770401436876,0.20096741701616486,0.22329713001796095,0.24562684301975704,0.2679565560215531,0.2902862690233492,0.3126159820251453
thresh,-0.12281342150987848,0.12281342150987848,1,,,,,,,,,,,,,,,,,
unreg,0,3,2,28,660,2896,558,50,8,2,0,0,1,1,0,1,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],['borD'],['guaA'],[],['add'],[],['guaB'],[],[]
