,STM1462
SRX3136375,0.051475253500000005
SRX3136376,-0.0043479212
SRX3136377,-0.0634299133
SRX3136378,0.016302581
SRX3136379,0.3957745635
SRX3136380,0.2462644333
SRX3136381,0.42873313
SRX3136382,0.3405246824
SRX8914620,0.1032923458
SRX8914621,-0.0915214225
SRX8914622,-0.0117709233
SRX8914623,-0.6237415441
SRX8914625,-0.4263178701
ERX3503512,0.09397915500000001
ERX3503513,-0.1816622052
ERX3503514,0.0876830502
ERX3503515,-0.191931339
ERX3503516,-0.28556401530000003
ERX3503517,-0.3873997745
ERX3503518,-0.4407295875
ERX3503519,-0.4357847253
ERX3503520,-0.5068738054
SRX2195704,0.043807987
SRX2195705,-0.043807987
SRX2195706,-0.1185763132
SRX2195707,-0.0940508967
SRX2195708,-0.0131566558
SRX2195709,0.049941011
SRX2195710,-0.08025365520000001
SRX2195711,0.210800797
ERX3467881,0.1772963133
ERX3467883,-0.1772963133
SRX3798491,0.2288584948
SRX3798492,0.7851956658
SRX3798499,0.3107458972
SRX3798500,-0.247838353
SRX3798501,0.5981599921
SRX3798502,0.2989033191
SRX3798503,0.5679131175000001
SRX3798504,0.1737166793
SRX3798506,0.5875738529
SRX3798507,-0.1741753868
SRX3798508,-0.1752063505
SRX3798509,0.1487876974
SRX3798510,-0.2544681196
SRX3798517,0.753417305
SRX3798518,0.1056804222
SRX4341761,0.1106568324
SRX4341762,0.1034745634
SRX4341763,0.11729301510000001
SRX4341764,-0.3341171712
SRX4341765,-0.4631325148
SRX4341766,-0.165607275
SRX4341767,-0.0951282044
SRX4341768,-0.0216357606
SRX4341769,0.11676396500000001
SRX1258665,0.7330923133
SRX1258666,0.7414957257
SRX1258667,0.6455926144
SRX1258669,-0.056573010800000004
SRX1258670,0.056573010800000004
ERX2079594,-0.4259486227
ERX2079595,-0.4389018187
ERX2079596,-0.5368159747
ERX2079597,0.0193100562
ERX2079598,0.0315947122
ERX2079599,-0.0509047683
SRX2804001,0.3706980315
SRX2804004,-1.2245277677
SRX2804005,-1.4398757566
SRX2804006,0.554299302
SRX2804007,-1.2928809224
SRX2804008,-1.3095634103
SRX2804009,-0.1047066719
SRX2804010,0.3397726686
SRX2804011,0.1960956554
SRX2804012,-0.1186682934
SRX2804013,-1.4000109955
SRX2804014,-1.3128153539
SRX2804015,-1.2992586591
SRX2804016,-1.8127674138
SRX2804017,-0.9259138606
SRX2804019,-1.2160501372
SRX2804020,0.5197921782
SRX2804021,-0.43991148
SRX2804022,0.0563199012
SRX2804023,-1.6365749796
SRX2804024,-0.0916152214
SRX2804027,0.2023472306
SRX2804028,-0.0832228983
SRX2804029,-0.11912433230000001
SRX2804030,-1.5432258966
SRX2804031,-1.6359695699999999
SRX2804032,-1.8602994827
SRX2804033,0.33627655700000003
SRX2804034,-1.3052709413999999
SRX2804035,-1.6640992695999999
SRX2804036,-1.9691242877000001
SRX2804037,-1.5471262194
SRX2804038,-1.6237560719
SRX2804039,0.0548839381
SRX2804040,0.4691001952
SRX2804041,-1.4337582472000001
SRX2804042,-1.3399366106000001
SRX2804043,-1.3679728298
SRX2804044,-1.6754036788
SRX2804045,0.2923284423
SRX2804046,0.27884330420000003
SRX2804047,-1.371721248
SRX2804048,0.5496821279
SRX2804049,-1.40806806
SRX2804050,-1.7939689743
SRX2804051,-1.420545694
SRX2804052,-0.4250143261
SRX2804053,-0.06323418410000001
SRX2804054,-0.2929569638
SRX2804055,-2.0029278351
SRX2804056,-1.6248844769000002
SRX2804057,-1.6992576712
SRX2804058,-0.1424137358
SRX2804059,-0.1851841036
SRX2070419,1.3161173024
SRX2070420,0.7994997364
SRX2070421,0.6913942864
SRX2070422,-0.12032813440000001
SRX2070423,-0.0498602676
SRX2070424,0.2976089646
SRX2070425,-0.1149198257
SRX2070426,0.060582849700000004
SRX2070427,0.054336976
SRX1470895,0.0931238216
SRX1470896,-0.0931238216
SRX2409106,0.0404004213
SRX2409107,0.0147408005
SRX2409108,-0.0551412219
SRX2409109,0.12013752230000001
SRX2409110,0.2010862913
SRX2409111,0.3158191134
SRX7973255,0.1043415214
SRX7973256,0.0860955147
SRX7973257,-0.1904370361
SRX7973258,0.2630480036
SRX7973259,0.1472061718
SRX7973260,0.3192578028
SRX7973261,0.013489043800000001
SRX7973262,-0.22202084360000002
SRX7973264,0.0023144757
SRX7973265,-0.1707054536
SRX7973266,0.2158868618
ERX3475890,-0.0155292749
ERX3475891,1.1884384937
ERX3475892,0.7112221687
ERX3475894,0.2527322086
ERX3475895,0.6821345041
ERX3475896,-0.3541145861
ERX3475897,0.187153757
ERX3475899,0.1669608291
ERX3475900,0.8087336312000001
ERX3475901,-0.13794733380000002
SRX8524961,0.40208162610000003
SRX8524962,0.1067146462
SRX8524963,0.78149523
SRX8524964,0.7815865082
SRX8524965,-0.0990495524
SRX8524966,0.0990495524
SRX8524967,0.843817392
SRX8524968,0.6284902722
SRX8524969,0.44568855300000004
SRX8524970,0.3727752328
SRX8524971,0.9174034495000001
SRX8524972,1.4166417321
SRX3266937,-0.1041862397
SRX3266939,0.1041862397
SRX4401053,0.0145596425
SRX4401054,-0.0145596425
SRX4401055,0.0238056574
SRX4401056,0.0257452466
SRX4401057,-0.0565209874
SRX4401058,0.0238785363
SRX4401081,-0.2663425458
SRX4401082,0.2834759291
SRX4401083,0.2611639012
SRX4401084,1.0018366336
SRX4401085,1.0125282493
SRX4401086,1.0166107077
SRX4401087,-0.31267519720000003
SRX4401088,-0.1107246394
SRX4401089,-0.3447270281
SRX4401090,0.7399383735
SRX4401091,0.8562612801
SRX4401092,0.7333232231
SRX4401093,0.2980613144
SRX4401094,0.1002236088
SRX4401095,0.3763021854
SRX4401096,0.5995679804
SRX4401097,0.7254445805
SRX4401098,0.7304919386000001
SRX4401099,-0.030376226200000002
SRX4401100,0.14217745310000002
SRX4401101,-0.11180122690000001
SRX4401102,0.4650361914
SRX4401103,0.4813334797
SRX4401104,0.5147748065000001
SRX8757611,-0.5172890139
SRX8757612,-0.042051294
SRX8757613,-0.4691934606
SRX8757614,-0.5529521948
SRX8757615,-0.3023829918
SRX8757616,-0.48630112270000003
SRX8757617,-0.4424073539
SRX8757618,0.1215985547
SRX8757619,-0.4679083285
SRX8757620,0.055214254600000005
SRX8757621,-0.49749156860000004
SRX8757622,-0.5222532935
SRX8757623,-0.5927873044
SRX8757625,-0.0912745922
SRX8757626,-0.4200932599
SRX8757628,-0.0131629606
SRX8757630,-0.0548662415
SRX8757631,-0.5953296186
SRX8757632,-0.3949237078
SRX8757633,-0.0986506528
SRX8757634,-0.3302160247
SRX6054568,-0.0498986266
SRX6054569,0.0498986266
ERX540771,-0.09972110790000001
ERX540772,0.09972110790000001
ERX540773,-0.368875809
ERX540774,-0.2605923133
SRX4702827,-0.0384624619
SRX4702828,-0.0979292231
SRX4702829,0.136391685
SRX4702830,-0.2987512389
SRX4702831,-0.42471556180000003
SRX4702832,-0.0637860993
SRX2993586,0.4022272558
SRX2993587,-0.4022272558
SRX2993588,3.3623548267
SRX2993589,2.3455387289000003
SRX2993590,2.6945637165000003
SRX1462169,-0.1098273189
SRX1462104,-0.09917343640000001
SRX1462103,0.052426965000000006
SRX1462105,-0.21533083790000002
SRX1462171,0.0952680588
SRX1462102,-0.052426965000000006
ERX1045682,-1.0598594406
ERX1045674,0.1902368032
ERX1045681,0.0427853164
ERX1045662,-0.8201134742
ERX1045684,-0.06478223100000001
ERX1045660,-0.0735533403
ERX1045664,0.2800862391
ERX1045670,-0.24604625300000002
ERX1045667,0.0258209582
ERX1045675,-0.6000057193
ERX1045673,-1.0252387388
ERX1045677,0.3035460809
ERX1045679,0.0186733098
ERX1045659,-0.6978778965
ERX1045663,-0.038569144900000005
ERX1045668,0.4600183816
ERX1045689,0.2894958062
ERX1045685,-0.3214013032
ERX1045683,-0.9386867634
ERX1045680,-0.36822378510000003
ERX1045666,0.17683548270000002
ERX1045658,0.060566059400000004
SRX1816875,-0.1138480528
SRX1816859,-0.0067035992
SRX1816857,0.01360834
SRX1816863,-0.2048950262
SRX1816867,-1.5794251005
SRX1816858,-0.006904740800000001
SRX1816879,-1.699080783
SRX1816878,-1.6054333333000002
SRX1816868,-1.4420608943
SRX1816866,-0.7115705425000001
SRX1816870,-0.1872860227
SRX1816880,-1.4346296364
SRX1816864,-0.2697793415
SRX1816874,-1.42002508
SRX1816877,-0.27233804
SRX1816861,-1.9124289336
SRX1816872,-1.5827271672
SRX1816862,-1.6589872427999999
SRX1816871,-0.2647376792
SRX1816876,-0.3556391842
SRX1816869,-0.41053092
SRX8370456,-0.2318318202
SRX8370458,0.28967323310000004
SRX8370457,-0.0578414129
ERX321085,-0.1178331746
ERX321083,0.1769792056
ERX321086,-0.1769792056
ERX321081,0.023960939900000002
SRX974437,0.0
SRX976478,-0.3694473105
SRX976341,-0.5656467658000001
SRX976476,0.4314634156
SRX976336,-0.6653988070000001
SRX976480,-0.7164134904
SRX976335,-0.2890105336
SRX976343,-1.0294627829
SRX976468,0.4266813025
SRX976471,-0.2069151267
SRX976474,-1.1667080217
SRX976469,0.2320044847
SRX976470,-0.2773297576
SRX976482,-0.8488255908000001
SRX976344,-1.2080798205
SRX976475,-0.7604062690000001
SRX976473,-0.1292073899
SRX3456073,-3.1064032031
SRX3456063,-2.2525897132
SRX3456076,-0.5359674412000001
SRX3456082,0.2187082596
SRX3456094,-0.677123609
SRX3456067,-1.7050103676
SRX3456061,-0.3152478408
SRX3456065,-0.1255060385
SRX3456064,-2.7996520939
SRX3456085,2.0394099228
SRX3456079,-2.5247384099
SRX3456084,-0.0995269532
SRX3456074,-2.7571515826
SRX3456080,1.9574309925
SRX3456070,0.35560279980000004
SRX3456069,-2.6560344253
SRX3456089,-0.3154654644
SRX3456062,-1.2894664858
SRX3456087,0.0751910797
SRX3456066,-0.7301951809
SRX3456092,-0.4447470726
SRX3456075,0.443564748
SRX3456098,-0.5277348384
SRX3456096,-0.3805304982
SRX3456068,-2.9169685322000003
SRX3456060,0.1255060385
SRX3456072,-1.6344684553
SRX3456093,-1.1032542693
SRX3456097,-1.053377747
SRX3456077,-1.7712545180000001
SRX3456071,-0.6121047518
SRX3456078,-3.2257618456
SRX4029144,0.7684803203
SRX4029145,0.7800883562
SRX4029142,-0.19810179900000002
SRX4029141,0.1652956721
SRX4029146,0.6849169209
SRX4029143,0.0328061269
ERX2173642,0.08920925960000001
ERX2173639,-0.1725095187
ERX2173641,0.5937811176000001
ERX2173640,0.1725095187
SRX3139264,0.024246063800000002
SRX3139266,0.036360145600000005
SRX3139265,-0.024246063800000002
SRX3139267,0.21966563790000002
SRX2949967,0.0714678368
SRX2949969,0.2698289745
SRX2949968,-0.0714678368
SRX2949970,0.4041654854
SRX7514165,0.9907114481
SRX7514167,1.1004042512
SRX7514159,0.5924030492
SRX7514156,0.14243642950000002
SRX7514162,0.9721859291
SRX7514172,0.10404284
SRX7514171,0.5552574451
SRX7514155,0.2154561595
SRX7514161,0.4500954166
SRX7514173,0.055065988600000004
SRX7514166,1.1577920683
SRX7514160,0.5036137393
SRX7514164,0.5091833004
SRX7514175,0.11199840130000001
SRX7514168,1.0461175621
SRX7514158,0.0024992207
SRX7514163,1.096343508
SRX7514169,0.8323836960000001
SRX7514152,0.13209367500000002
SRX7514157,-0.14493565020000002
SRX7514170,0.5328098792
SRX7514174,0.0465388136
SRX7514154,0.4322982809
SRX7476251,0.003320775
SRX7476248,-2.1909526215
SRX7476249,-2.1759101665
SRX7476252,-1.9911380688
SRX7476246,-0.8809940968000001
SRX7476255,-0.9107060692000001
SRX7476247,-0.8697130941000001
SRX7476254,-0.5331536788
SRX7476244,-1.323005792
SRX7476250,-0.003320775
SRX7476245,-0.9780779823
SRX7476253,-2.1532730436
SRX1639010,1.0569644538
SRX1639002,0.1803514463
SRX1639013,0.7253559258000001
SRX1638990,0.33062142650000004
SRX1638991,0.48146036880000004
SRX1639016,0.3613608025
SRX1639008,1.104741847
SRX1638993,0.3629440559
SRX1639000,0.4813401104
SRX1639009,0.9820884739
SRX1639012,0.3320701669
SRX1639015,0.7695778902
SRX1639001,0.25147147810000003
SRX1638989,0.0
SRX1638992,0.36132439650000003
SRX1638995,0.5286946246
SRX1639011,0.8345417373
SRX1639014,0.6200563358
SRX1639007,1.2428227741
SRX1638994,0.3769200192
SRX334198,-0.6183844135000001
SRX334211,0.1054549526
SRX334183,-0.7063401029
SRX334205,-0.1692585751
SRX334185,-0.6680663026
SRX334203,-0.1232176348
SRX334202,-0.0364513656
SRX334201,-0.5168631622000001
SRX334184,-0.6166602560000001
SRX334199,-1.0432516919
SRX334188,-0.1461944625
SRX334207,0.31430558950000004
SRX334186,-0.6493851157
SRX334196,-0.49722622800000005
SRX334194,-0.9915739254
SRX334212,0.4539770415
SRX334190,-0.5352340321
SRX334181,-0.8998181298000001
SRX334189,-0.11158877780000001
SRX334204,0.2445548902
SRX334200,-0.7524036554
SRX334214,0.0
SRX334197,-0.3445086972
