,-0.05180325911480177,-0.042384484730292354,-0.03296571034578294,-0.023546935961273524,-0.014128161576764109,-0.004709387192254694,0.0047093871922547215,0.014128161576764137,0.023546935961273552,0.03296571034578297,0.04238448473029238,0.0518032591148018,0.06122203349931121,0.07064080788382063,0.08005958226833004,0.08947835665283946,0.09889713103734887,0.10831590542185829,0.1177346798063677,0.12715345419087712
thresh,-0.037675097538037654,0.037675097538037654,1,,,,,,,,,,,,,,,,,
unreg,1,5,19,108,672,1843,1067,289,133,66,40,29,15,12,9,10,4,2,1,0
unreg_genes,['ydzP'],['ytjA' 'yyzH' 'yqbG' 'rgpA' 'yyzL'],[],[],[],[],[],[],[],[],"['yosK' 'yfkQ' 'ythA' 'yoqR' 'ykzE' 'yfiG' 'ykvI' 'yvfS' 'yonP'
 'BSU_26305' 'yjgB' 'yteV' 'ydaL' 'yqhR' 'comGC' 'yesK' 'gerKA' 'yopZ'
 'rmgT' 'yclI' 'bifM' 'slrR' 'araP' 'ywmF' 'yfiH' 'kdgD' 'BSU_26399'
 'yqbK' 'uxuB' 'exuM' 'comGF' 'ydaM' 'yvaC' 'mdxG' 'yqjC' 'yxeJ' 'yorY'
 'exuT' 'ykcB' 'gudP']","['yesU' 'ydcF' 'araD' 'uvsE' 'araE' 'yqaJ' 'epsK' 'comGE' 'lplC' 'sigO'
 'yqaK' 'uxaB' 'yqbNn' 'comGG' 'iolT' 'yvfR' 'garD' 'yjzK' 'gudD' 'yrzP'
 'yndE' 'yvrJ' 'rhgZ' 'ydfC' 'gmuD' 'yqbR' 'polYB' 'gabT' 'yqbQ']","['rmgQ' 'yesV' 'levB' 'yndF' 'yoaO' 'yxjC' 'yyaD' 'yrkE' 'flvM' 'bifL'
 'rhgR' 'ydzX' 'glnT' 'glsA' 'comC']","['ycgI' 'ganB' 'uxaC' 'yqbS' 'scoA' 'yqaI' 'yvzC' 'comEA' 'gmuC' 'yrkF'
 'sknH' 'yqbT']",['lplA' 'yfmN' 'yesO' 'yesE' 'rhgX' 'yqbP' 'yetA' 'rhgW' 'rmgS'],"['BSU_32539' 'lplB' 'yqaG' 'yxzL' 'BSU_19745' 'yesY' 'nudT' 'BSU_12875'
 'yqcE' 'gmuA']",['rhgT' 'gmuB' 'rhgH' 'yqzN'],['rhgQ' 'rhgP'],['rmgP'],[]
