k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.013634618436917665,,,
11,Chromium,False,-0.010977077241986991,,,
3,Cadmium,False,-0.006146067860536278,,,
1,UC-2,False,0.00471709901932627,,,
10,Copper,False,-0.004012932167388499,,,
6,Iron,False,0.0022172715957276524,,,
14,UC-7,False,-0.0021375241247005767,,,
12,Zinc - Intermediate,False,0.0014499307873782265,,,
7,Zinc - Steady,False,-0.0010151929734274743,,,
8,Zinc - Fast,False,0.0010065804608166216,,,
13,UC-6,False,-0.0008877022721571848,,,
4,UC-4,False,-0.0006829879252472893,,,
2,UC-3,False,0.0004348047991516069,,,
9,UC-5,False,-0.0004330753061981067,,,
0,UC-1,False,-0.00026582799560856076,,,
