,name,x,y,cog,color,link
cusC,cusC,1374.0,0.0012721310812048613,Unknown,#1e90ff,
nac,nac,918.0,3.943455038097454e-05,Unknown,#1e90ff,
yiaT,yiaT,741.0,-0.016291683670133353,Unknown,#1e90ff,
wrbA,wrbA,597.0,0.0008066191652324051,Unknown,#1e90ff,
ybdR,ybdR,1239.0,-0.0016165269433986394,Unknown,#1e90ff,
yidK,yidK,1716.0,-0.0073420546902343625,Unknown,#1e90ff,
appA,appA,1299.0,-0.002336331109981984,Unknown,#1e90ff,
ybeR,ybeR,708.0,0.004702710597775875,Unknown,#1e90ff,
rsuA,rsuA,696.0,0.004085380383767189,Unknown,#1e90ff,
yidR,yidR,1248.0,-0.0014748042484279721,Unknown,#1e90ff,
phoH,phoH,1065.0,0.0078756951354444,Unknown,#1e90ff,
ybeU,ybeU,708.0,-0.0023362554516643285,Unknown,#1e90ff,
yfiC,yfiC,735.0,-0.005124581060372293,Unknown,#1e90ff,
yidH,yidH,348.0,0.010381827084347605,Unknown,#1e90ff,
ycjY,ycjY,921.0,-0.00907773562707007,Unknown,#1e90ff,
ubiF,ubiF,1176.0,0.002261967861559242,Unknown,#1e90ff,
yagY,yagY,669.0,0.002178946379572153,Unknown,#1e90ff,
yajG,yajG,579.0,0.007104593645781279,Unknown,#1e90ff,
fepA,fepA,2241.0,0.017322398647665983,Unknown,#1e90ff,
ybhE,ybhE,993.0,-0.004076431035064161,Unknown,#1e90ff,
yagZ,yagZ,585.0,-0.011393725406378508,Unknown,#1e90ff,
mlc,mlc,1221.0,0.034820577651262286,Unknown,#1e90ff,
narX,narX,1797.0,-0.0012547342339530587,Unknown,#1e90ff,
ugpB,ugpB,1317.0,0.013505690870806577,Unknown,#1e90ff,
ykgI,ykgI,66.0,0.0009054796560667457,Unknown,#1e90ff,
pitB,pitB,1500.0,-0.00656499404925853,Unknown,#1e90ff,
yciI,yciI,297.0,0.001924805552698672,Unknown,#1e90ff,
dctA,dctA,1287.0,0.007209187615662812,Unknown,#1e90ff,
b0309,b0309,213.0,-0.0017204707069322467,Unknown,#1e90ff,
fecA,fecA,2325.0,-0.002359298567753285,Unknown,#1e90ff,
uxaC,uxaC,1413.0,0.002138853799551725,Unknown,#1e90ff,
dppA,dppA,1608.0,0.00830531015060842,Unknown,#1e90ff,
yafK,yafK,741.0,-0.0076979737915098675,Unknown,#1e90ff,
ychM,ychM,559.0,0.041043307296931744,Unknown,#1e90ff,
ppiA,ppiA,573.0,-0.0028812754643149675,Unknown,#1e90ff,
alsB,alsB,936.0,0.010057707177475094,Unknown,#1e90ff,
mutT,mutT,390.0,-0.0005757037765579298,Unknown,#1e90ff,
xasA,xasA,511.0,0.0032236642483621835,Unknown,#1e90ff,
shiA,shiA,1317.0,0.008527637319639325,Unknown,#1e90ff,
dcuA,dcuA,1302.0,0.003976740799844265,Unknown,#1e90ff,
dinB,dinB,1056.0,0.00014586835488444194,Unknown,#1e90ff,
chbA,chbA,351.0,0.033469606377184394,Unknown,#1e90ff,
yncG,yncG,618.0,-0.0006828670122195035,Unknown,#1e90ff,
ybfG,ybfG,651.0,-0.0031579053099267183,Unknown,#1e90ff,
brnQ,brnQ,1320.0,0.0016913898556958885,Unknown,#1e90ff,
b1997,insC3,366.0,0.010018624803051351,Unknown,#1e90ff,
glpA,glpA,1629.0,0.01263569069094956,Unknown,#1e90ff,
cvpA,cvpA,489.0,0.0034873439348302787,Unknown,#1e90ff,
ftsK,ftsK,3990.0,0.008213495435193181,Unknown,#1e90ff,
mtr,mtr,1245.0,-0.00749299781396985,Unknown,#1e90ff,
fadL,fadL,1341.0,0.003287217072211206,Unknown,#1e90ff,
ybiJ,ybiJ,261.0,-0.013827858893200757,Unknown,#1e90ff,
ydgL,ydgL,460.0,0.008333013858646154,Unknown,#1e90ff,
cadB,cadB,1335.0,-0.013214126322418451,Unknown,#1e90ff,
nupC,nupC,1203.0,0.010341669917106628,Unknown,#1e90ff,
nmpC,nmpC,1040.0,0.003003113239537925,Unknown,#1e90ff,
sodB,sodB,582.0,0.001797714929562062,Unknown,#1e90ff,
treB,treB,1422.0,0.009852872118353844,Unknown,#1e90ff,
yqeG,yqeG,1230.0,0.0001814858509169426,Unknown,#1e90ff,
ybiU,ybiU,1266.0,-0.018606037274003027,Unknown,#1e90ff,
rpoD,rpoD,1842.0,-0.0046690401947125796,Unknown,#1e90ff,
fimD,fimD,2637.0,0.0011020433949306607,Unknown,#1e90ff,
fdhF,fdhF,2148.0,0.0018352007213979962,Unknown,#1e90ff,
ompG,ompG,906.0,0.012120104301720858,Unknown,#1e90ff,
yeaU,yeaU,361.0,-0.012754437504336238,Unknown,#1e90ff,
mntR,mntR,468.0,1.463515770410595e-05,Unknown,#1e90ff,
nudE,nudE,561.0,-0.007904824744910001,Unknown,#1e90ff,
lpp,lpp,237.0,-0.0006513568706577644,Unknown,#1e90ff,
yedX,yedX,414.0,-0.004815034265629947,Unknown,#1e90ff,
yliI,yliI,1116.0,0.0013803133042529225,Unknown,#1e90ff,
yhhM,yhhM,360.0,-0.0010371743759606032,Unknown,#1e90ff,
rcsA,rcsA,624.0,-0.005638536675833166,Unknown,#1e90ff,
ypdA,ypdA,1698.0,-0.006040022308006883,Unknown,#1e90ff,
ybjN,ybjN,477.0,-0.006006232229992747,Unknown,#1e90ff,
sirA,sirA,444.0,-0.0034687564917840067,Unknown,#1e90ff,
agn43,agn43,2106.0,-0.0034051379142329102,Unknown,#1e90ff,
yjiT,yjiT,1518.0,-0.0023027129308320587,Unknown,#1e90ff,
folA,folA,480.0,-0.0075625397358089685,Unknown,#1e90ff,
norR,norR,1515.0,0.006330871200188996,Unknown,#1e90ff,
mltC,mltC,1080.0,-0.01037732882425189,Unknown,#1e90ff,
citT,citT,1464.0,-0.005020738216117025,Unknown,#1e90ff,
hemH,hemH,963.0,0.000554204530781135,Unknown,#1e90ff,
ygbI,ygbI,768.0,0.005847632456570864,Unknown,#1e90ff,
yidC,yidC,1647.0,0.00424971008207649,Unknown,#1e90ff,
galE,galE,1017.0,-0.011451783971861005,Unknown,#1e90ff,
dusC,dusC,948.0,0.00024161261651897803,Unknown,#1e90ff,
ssuE,ssuE,576.0,-0.0040953658102080214,Unknown,#1e90ff,
purM,purM,1038.0,0.0025823156139813358,Unknown,#1e90ff,
hisL,hisL,51.0,-0.0009492949687410146,Unknown,#1e90ff,
yeiE,yeiE,882.0,0.003643321457784623,Unknown,#1e90ff,
leuS,leuS,2583.0,-0.002288360989186913,Unknown,#1e90ff,
ygiH,ygiH,615.0,0.0018868081260006875,Unknown,#1e90ff,
cysK,cysK,972.0,-0.00039576540060807017,Unknown,#1e90ff,
yejO,yejO,2525.0,0.00264230472734198,Unknown,#1e90ff,
rluE,rluE,654.0,-0.0001793243437714409,Unknown,#1e90ff,
udp,udp,762.0,0.0014595880091656,Unknown,#1e90ff,
pheL,pheL,48.0,0.009260660298168659,Unknown,#1e90ff,
elaA,elaA,462.0,0.003357656963635236,Unknown,#1e90ff,
alsR,alsR,891.0,-0.005893577686510981,Unknown,#1e90ff,
fxsA,fxsA,477.0,0.0056161605659872296,Unknown,#1e90ff,
dapF,dapF,825.0,0.029993295557796958,Unknown,#1e90ff,
ppiB,ppiB,495.0,0.004566363147459924,Unknown,#1e90ff,
maeB,maeB,2280.0,0.0056639560451731095,Unknown,#1e90ff,
cysQ,cysQ,741.0,-0.0012269438162911686,Unknown,#1e90ff,
tyrB,tyrB,1194.0,0.0005917767790379003,Unknown,#1e90ff,
ligT,ligT,531.0,0.0012671311548911035,Unknown,#1e90ff,
frdA,frdA,1809.0,0.008272723676636815,Unknown,#1e90ff,
deoC,deoC,780.0,0.002438736911863089,Unknown,#1e90ff,
yajB,yajB,579.0,0.01326297828927636,Unknown,#1e90ff,
ydiY,ydiY,759.0,0.00945942203514278,Unknown,#1e90ff,
metK,metK,1155.0,-0.002709993189200759,Unknown,#1e90ff,
argA,argA,1332.0,-0.0034293973562307656,Unknown,#1e90ff,
ybfF,ybfF,765.0,0.00496024392079562,Unknown,#1e90ff,
uvrA,uvrA,2823.0,-0.0009499758313177152,Unknown,#1e90ff,
ykgM,ykgM,264.0,-0.03527769614011049,Unknown,#1e90ff,
lysR,lysR,936.0,0.004062431692145765,Unknown,#1e90ff,
yccF,yccF,447.0,-0.008269269997254016,Unknown,#1e90ff,
fruB,fruB,1131.0,-0.014508961327373981,Unknown,#1e90ff,
ykgC,ykgC,1323.0,0.0033364853099919854,Unknown,#1e90ff,
metC,metC,1188.0,0.0046469341544434425,Unknown,#1e90ff,
yecM,yecM,567.0,-0.0010202800575643779,Unknown,#1e90ff,
nfo,nfo,858.0,-0.00017699083604384217,Unknown,#1e90ff,
ydiU,ydiU,1437.0,0.006813439205288887,Unknown,#1e90ff,
gloA,gloA,408.0,-8.556234730349388e-05,Unknown,#1e90ff,
ybiV,ybiV,816.0,-0.00021596563645289279,Unknown,#1e90ff,
yfiF,yfiF,1038.0,0.0009275088529102504,Unknown,#1e90ff,
ddlA,ddlA,1095.0,0.005786420507356524,Unknown,#1e90ff,
ybdL,ybdL,1161.0,0.009221264133229852,Unknown,#1e90ff,
ybhQ,ybhQ,411.0,0.011913189003244042,Unknown,#1e90ff,
rof,rof,255.0,0.006239844546653332,Unknown,#1e90ff,
ybiF,ybiF,885.0,0.0013685535360127687,Unknown,#1e90ff,
rhlE,rhlE,1365.0,0.006410281262360513,Unknown,#1e90ff,
ybiN,ybiN,924.0,-0.0005015447287587449,Unknown,#1e90ff,
qseB,qseB,660.0,0.00161355935735628,Unknown,#1e90ff,
mipA,mipA,747.0,-0.01956516824662685,Unknown,#1e90ff,
ybjK,ybjK,534.0,0.0015039579244330525,Unknown,#1e90ff,
sbmA,sbmA,1221.0,0.00247064373223111,Unknown,#1e90ff,
zupT,zupT,774.0,0.011632325267419221,Unknown,#1e90ff,
dsrA,dsrA,1215.0,-0.0017409471166320144,Unknown,#1e90ff,
yafS,yafS,723.0,-0.0011191809014417231,Unknown,#1e90ff,
ybbL,fetA,675.0,-0.0022561678779311482,Unknown,#1e90ff,
ecfG,ecfG,618.0,-0.0013856534694787115,Unknown,#1e90ff,
rcsC,rcsC,2850.0,0.0025941084488295017,Unknown,#1e90ff,
dpiB,citA,1659.0,-0.0033594328188337385,Unknown,#1e90ff,
kdsB,kdsB,747.0,-0.005065046329982579,Unknown,#1e90ff,
yqjI,yqjI,624.0,0.002312451393809169,Unknown,#1e90ff,
ypeA,ypeA,426.0,0.002850554508622736,Unknown,#1e90ff,
ydgH,ydgH,945.0,-0.006678307503461839,Unknown,#1e90ff,
entS,entS,1251.0,0.0041487406939268116,Unknown,#1e90ff,
ybaY,ybaY,573.0,0.0015705283614806831,Unknown,#1e90ff,
hofM,hofM,780.0,0.005242834086529911,Unknown,#1e90ff,
yegE,yegE,3318.0,-0.0017772778857033699,Unknown,#1e90ff,
lolC,lolC,1200.0,0.006034866855479777,Unknown,#1e90ff,
pgpB,pgpB,765.0,-0.0010054185544140636,Unknown,#1e90ff,
b3505,insH11,1017.0,-0.0020670709130354227,Unknown,#1e90ff,
yfeN,yfeN,765.0,0.002796142776496708,Unknown,#1e90ff,
pepT,pepT,1227.0,0.00833801230415702,Unknown,#1e90ff,
yfdC,yfdC,933.0,-0.0022144386591389773,Unknown,#1e90ff,
htrL,yibB,858.0,0.0020581651106476783,Unknown,#1e90ff,
yqgA,yqgA,708.0,-0.000966252468060702,Unknown,#1e90ff,
znuC,znuC,756.0,0.005375935933552682,Unknown,#1e90ff,
ecfD,yfhL,258.0,0.001891696435632184,Unknown,#1e90ff,
rplT,rplT,357.0,-0.0036163738067261884,Unknown,#1e90ff,
yghU,yghU,867.0,-0.00031131659547099837,Unknown,#1e90ff,
yfhH,yfhH,849.0,0.0015488382452167571,Unknown,#1e90ff,
yqiJ,yqiJ,630.0,-0.006426828689873218,Unknown,#1e90ff,
rpmI,rpmI,198.0,0.031214787308126688,Unknown,#1e90ff,
pldA,pldA,870.0,-0.0008858995046466588,Unknown,#1e90ff,
yrbG,yrbG,978.0,-0.003138219607062638,Unknown,#1e90ff,
dacB,dacB,1434.0,-0.0006104279524879531,Unknown,#1e90ff,
rrfG,rrfG,120.0,0.0015647184348199516,Unknown,#1e90ff,
lacZ,lacZ,3075.0,0.014111391715705397,Unknown,#1e90ff,
yheS,yheS,1914.0,0.0013397027330938724,Unknown,#1e90ff,
ydiV,ydiV,714.0,-0.010902482233941557,Unknown,#1e90ff,
ygfU,uacT,1449.0,0.005708816451951862,Unknown,#1e90ff,
ybjH,ybjH,285.0,-0.0004280684966943227,Unknown,#1e90ff,
recN,recN,1662.0,0.012073555244132877,Unknown,#1e90ff,
yeaE,yeaE,855.0,0.004151233863085507,Unknown,#1e90ff,
pitA,pitA,1500.0,-0.000928527670330368,Unknown,#1e90ff,
ymcC,gfcB,645.0,-0.002268503978848457,Unknown,#1e90ff,
ilvD,ilvD,1851.0,-0.003051413781940937,Unknown,#1e90ff,
manY,manY,801.0,-0.002088482843246311,Unknown,#1e90ff,
yhfA,yhfA,405.0,-0.00011430829094024376,Unknown,#1e90ff,
aes,aes,960.0,0.043061065785586834,Unknown,#1e90ff,
ygjG,patA,1380.0,0.010928935948759315,Unknown,#1e90ff,
mrp,mrp,1110.0,-0.011901991181075574,Unknown,#1e90ff,
msrB,msrB,414.0,-0.002360320892184973,Unknown,#1e90ff,
ycbC,elyC,780.0,-0.0031795736914500593,Unknown,#1e90ff,
argG,argG,1344.0,-0.0009321552061010152,Unknown,#1e90ff,
yejK,yejK,1008.0,-0.00216828394215554,Unknown,#1e90ff,
yacH,yacH,1854.0,-0.0016023684991523625,Unknown,#1e90ff,
upp,upp,627.0,0.0050338661763817075,Unknown,#1e90ff,
asnA,asnA,993.0,-0.0075815986236557375,Unknown,#1e90ff,
entF,entF,3882.0,-0.003688596140127629,Unknown,#1e90ff,
dps,dps,504.0,-0.002361300606280565,Unknown,#1e90ff,
murB,murB,1029.0,0.0024824477708898485,Unknown,#1e90ff,
poxB,poxB,1719.0,-0.0026851594122126697,Unknown,#1e90ff,
acpP,acpP,237.0,0.006942202397622168,Unknown,#1e90ff,
torS,torS,2745.0,0.002909061259124428,Unknown,#1e90ff,
uidA,uidA,1812.0,-0.004405515510588884,Unknown,#1e90ff,
U66,U66,0.0,-0.002252301056869328,Unknown,#1e90ff,
torR,torR,693.0,0.002452396790031344,Unknown,#1e90ff,
gatY,gatY,855.0,-0.003239536751061678,Unknown,#1e90ff,
pabC,pabC,807.0,0.00348110145656392,Unknown,#1e90ff,
adhE,adhE,2676.0,-0.007619559173472227,Unknown,#1e90ff,
yjbB,yjbB,1632.0,-0.0026061920868232845,Unknown,#1e90ff,
galS,galS,1041.0,0.001559553884435445,Unknown,#1e90ff,
molR_2,molR_2,822.0,-0.0046630557626485825,Unknown,#1e90ff,
b2192,b2192,1017.0,-0.0035377288120798773,Unknown,#1e90ff,
yjbE,yjbE,243.0,-0.0053062939597293725,Unknown,#1e90ff,
yjcH,yjcH,315.0,-0.005872058286331594,Unknown,#1e90ff,
ubiE,ubiE,756.0,-0.0026188071141950786,Unknown,#1e90ff,
yfbV,yfbV,456.0,-1.0356489456171403e-05,Unknown,#1e90ff,
yjbF,yjbF,639.0,-0.0060690310038626185,Unknown,#1e90ff,
yjcO,yjcO,690.0,0.002857525320723653,Unknown,#1e90ff,
hemN,hemN,1374.0,-0.010892956862226128,Unknown,#1e90ff,
aegA,aegA,1980.0,0.0017091189569327981,Unknown,#1e90ff,
psiE,psiE,408.0,0.0006073667458258568,Unknown,#1e90ff,
mdtO,mdtO,2052.0,-0.002949251518584788,Unknown,#1e90ff,
mog,mog,588.0,-0.0006729598512174562,Unknown,#1e90ff,
ygiP,ygiP,933.0,0.0021194080519489947,Unknown,#1e90ff,
yjbJ,yjbJ,210.0,0.0006827254820382223,Unknown,#1e90ff,
mdtN,mdtN,1032.0,-0.0005879739572992548,Unknown,#1e90ff,
pspE,pspE,315.0,-0.00268877079943195,Unknown,#1e90ff,
glpE,glpE,327.0,0.0016714616434182973,Unknown,#1e90ff,
yjbI,yjbI,1326.0,0.007677437113597989,Unknown,#1e90ff,
phnQ,phnQ,405.0,-0.011207758476957678,Unknown,#1e90ff,
fdoG,fdoG,3051.0,0.002560090138576925,Unknown,#1e90ff,
yjdB,eptA,1644.0,0.0007033766381209718,Unknown,#1e90ff,
sfmA,sfmA,543.0,0.0016792389133479446,Unknown,#1e90ff,
zraP,zraP,426.0,-0.011110015921294687,Unknown,#1e90ff,
dusA,dusA,1038.0,0.006681579104624688,Unknown,#1e90ff,
aniC,adiC,1338.0,0.00395074856467545,Unknown,#1e90ff,
bioB,bioB,1041.0,0.004836530154570937,Unknown,#1e90ff,
dcuS,dcuS,1632.0,0.0017800854216329753,Unknown,#1e90ff,
yjbQ,yjbQ,417.0,-0.0029191773198544977,Unknown,#1e90ff,
yjdF,yjdF,630.0,-0.0042843384295701975,Unknown,#1e90ff,
gltX,gltX,1416.0,0.0024287774274125693,Unknown,#1e90ff,
xylF,xylF,993.0,-0.009836810734122993,Unknown,#1e90ff,
yccM,yccM,1074.0,0.0021827574586495762,Unknown,#1e90ff,
rmuC,rmuC,1428.0,-0.0007355829211883247,Unknown,#1e90ff,
ygjI,ygjI,1434.0,-0.0040213547879830005,Unknown,#1e90ff,
corA,corA,951.0,-0.0026085817394778128,Unknown,#1e90ff,
ybcV,ybcV,411.0,-0.0031113862828351557,Unknown,#1e90ff,
yaiA,yaiA,192.0,-0.003619797558058053,Unknown,#1e90ff,
frlA,frlA,1338.0,0.006643043030053378,Unknown,#1e90ff,
cysZ,cysZ,762.0,-0.010144868483766913,Unknown,#1e90ff,
ybhI,ybhI,1434.0,-0.003780903406441212,Unknown,#1e90ff,
aidB,aidB,1626.0,-0.006213317662477493,Unknown,#1e90ff,
yeeR,yeeR,1533.0,-0.002655349099077284,Unknown,#1e90ff,
codB,codB,1260.0,-0.005812491467222572,Unknown,#1e90ff,
potF,potF,1113.0,-0.0023524111602455373,Unknown,#1e90ff,
ybfD,ybfD,762.0,-0.003775856117717922,Unknown,#1e90ff,
yeeV,cbtA,375.0,-0.005988345267251134,Unknown,#1e90ff,
mscL,mscL,411.0,-0.004930680692195892,Unknown,#1e90ff,
oppA,oppA,1632.0,-0.019933301359415054,Unknown,#1e90ff,
ybgA,ybgA,510.0,-0.0002910225573577918,Unknown,#1e90ff,
yegP,yegP,333.0,-0.00361017007380724,Unknown,#1e90ff,
gntT,gntT,1317.0,0.0005640438519185409,Unknown,#1e90ff,
ydcS,ydcS,1146.0,0.00813383836299181,Unknown,#1e90ff,
b0725,b0725,261.0,0.0012672016257420182,Unknown,#1e90ff,
yfaD,yfaD,900.0,-0.0073421243159100405,Unknown,#1e90ff,
yeaV,yeaV,1446.0,-0.0013587455684319141,Unknown,#1e90ff,
ybgE,ybgE,294.0,-0.0027235377673059703,Unknown,#1e90ff,
yfdG,yfdG,360.0,-0.0002855431649368256,Unknown,#1e90ff,
lctP,lctP,1653.0,-0.004462848328985274,Unknown,#1e90ff,
yejA,yejA,1815.0,0.0008417459874181076,Unknown,#1e90ff,
ybgC,ybgC,405.0,-0.0012011454999446868,Unknown,#1e90ff,
yfdQ,yfdQ,825.0,0.0004221466611488722,Unknown,#1e90ff,
rbsD,rbsD,420.0,0.005877479081973435,Unknown,#1e90ff,
sstT,sstT,1245.0,-0.0014242518763057886,Unknown,#1e90ff,
ybhL,ybhL,705.0,-0.0028310407046228648,Unknown,#1e90ff,
yffS,yffS,810.0,-0.00705878030974418,Unknown,#1e90ff,
ybcY,ybcY,653.0,-0.0019691119669005275,Unknown,#1e90ff,
rpsL,rpsL,375.0,-0.006824736320413649,Unknown,#1e90ff,
pldB,pldB,1023.0,0.003409602548927069,Unknown,#1e90ff,
slt,slt,1938.0,0.00581711913459003,Unknown,#1e90ff,
def,def,507.0,-0.006391109046526253,Unknown,#1e90ff,
rrnG,rrnG,1464.0,-0.01000329946167767,Unknown,#1e90ff,
ybdH,ybdH,1089.0,-0.0003882603681995533,Unknown,#1e90ff,
yadG,yadG,927.0,-0.0057917848508805036,Unknown,#1e90ff,
slyX,slyX,219.0,0.0016258721274789425,Unknown,#1e90ff,
serA,serA,1233.0,-0.0010019568633288145,Unknown,#1e90ff,
ybiH,ybiH,672.0,0.0011564471677411347,Unknown,#1e90ff,
kdtA,kdtA,1275.0,0.01052055071108043,Unknown,#1e90ff,
rpsP,rpsP,249.0,-0.008605108242481944,Unknown,#1e90ff,
ybjJ,ybjJ,1209.0,0.006829830482602119,Unknown,#1e90ff,
gltJ,gltJ,741.0,-0.00027557273308048024,Unknown,#1e90ff,
yifE,yifE,339.0,-0.00257013370282948,Unknown,#1e90ff,
rpsO,rpsO,270.0,-0.002987950567621738,Unknown,#1e90ff,
insA_7,insA_7,261.0,0.0282557076215744,Unknown,#1e90ff,
ybeZ,ybeZ,1041.0,-0.005942721725441516,Unknown,#1e90ff,
iap,iap,1038.0,0.00018640661030076442,Unknown,#1e90ff,
rrfD,rrfD,120.0,-0.0021440221811644734,Unknown,#1e90ff,
citC,citC,1059.0,0.0005698925792239607,Unknown,#1e90ff,
modF,modF,1473.0,0.0072091865120455624,Unknown,#1e90ff,
deoR,deoR,759.0,0.0016814069543033838,Unknown,#1e90ff,
folB,folB,369.0,0.0013932953891344368,Unknown,#1e90ff,
ilvL,ilvL,99.0,-0.0054813621379435065,Unknown,#1e90ff,
stpA,stpA,405.0,-0.008451443295925856,Unknown,#1e90ff,
aroP,aroP,1374.0,0.003975279876030981,Unknown,#1e90ff,
ysgA,ysgA,816.0,-0.014492246713489294,Unknown,#1e90ff,
ilvC,ilvC,1476.0,0.004502317644655704,Unknown,#1e90ff,
ydhZ,ydhZ,210.0,-0.007832265524193645,Unknown,#1e90ff,
glyQ,glyQ,912.0,0.006088361390866339,Unknown,#1e90ff,
aspA,aspA,1437.0,0.00371321931714192,Unknown,#1e90ff,
metE,metE,2262.0,-0.0008691315032774582,Unknown,#1e90ff,
trmA,trmA,1101.0,0.004375527733936907,Unknown,#1e90ff,
b0360,b0360,366.0,-0.0004599519466864877,Unknown,#1e90ff,
cpdB,cpdB,1944.0,0.0036623420403338967,Unknown,#1e90ff,
metB,metB,1161.0,0.0006008045747876168,Unknown,#1e90ff,
ycgF,ycgF,1209.0,-0.00017608539448701774,Unknown,#1e90ff,
gltA,gltA,1284.0,-0.013898704117164016,Unknown,#1e90ff,
yjiH,yjiH,684.0,-0.004781872793100775,Unknown,#1e90ff,
argC,argC,1005.0,0.016423634663224218,Unknown,#1e90ff,
yniC,yniC,669.0,-0.001327216289937496,Unknown,#1e90ff,
pgi,pgi,1650.0,0.0034364326065406204,Unknown,#1e90ff,
yjjI,yjjI,1551.0,0.0035757746803574265,Unknown,#1e90ff,
metA,metA,930.0,0.0035879085445776576,Unknown,#1e90ff,
