,A,PhoP
heatshock:wt_48_53C:1,-2.37222927076987,0.4161078093716064
heatshock:wt_48_53C:2,-1.5962498898206978,0.5418221047670588
heatshock:wt_48_53C:3,-0.4338318856243754,0.8050763460629096
heatshock:delrelA_37C:1,0.3997556255075471,0.14312332468453715
heatshock:delrelA_37C:2,0.12339644586602505,0.3886395288455473
heatshock:delrelA_48C:1,-0.9540300805406802,0.7395333106783104
heatshock:delrelA_48C:2,-1.5505976020343726,0.6667800073608223
heatshock:delrelA_48C:3,-3.6272655109094383,-0.34114161794759656
heatshock:ppGpp_null_37C:1,1.2863147121376493,-0.3635091742822203
heatshock:ppGpp_null_37C:2,0.8931398124822673,-0.10828276043743212
heatshock:ppGpp_null_37C:3,1.459153040150339,-0.7635600710930763
heatshock:ppGpp_null_48C:1,1.372133230724231,0.1887537675133597
heatshock:ppGpp_null_48C:2,1.1562368596883383,-0.1682454127855113
heatshock:ppGpp_null_48C:3,0.7178822676498658,-0.2985633753977241
ldar:yfiJKplus:1,22.307228491475676,0.8462468835748593
ldar:yfiJKplus:2,33.288826896089816,1.5152311710511297
ldar:yfiJ_A152E:1,35.10622832139061,2.035923163923312
ldar:yfiJ_A152E:2,34.73429400207007,1.623001375409589
ldar:wt:1,-0.5919992487350934,-0.004691605370765295
ldar:wt:2,0.3448938877511842,-0.1244992810735015
ldar:wt:3,0.2471053609839246,0.12919088644426768
mk7:shake:1,0.19163776293616044,0.02917782284989645
mk7:shake:2,-0.7082148864592411,0.09533609375423424
mk7:shake:3,0.4739218491271414,0.010834291783378802
mk7:shake:4,0.042655274395913434,-0.13534820838750505
mk7:static:1,33.747581340208576,-1.4298354928492245
mk7:static:2,33.65148549426902,-1.2332976450507234
mk7:static:3,33.18319539907955,-1.3788572094765108
mk7:static:4,33.07924267364896,-1.1984649092113902
nusA:nusA_induced:1,-3.4376162433434425,0.07076908305559204
nusA:nusA_induced:2,-4.081807228175629,0.30714485538576497
nusA:nusA_induced:3,-3.7819075178803234,0.38848952720400654
nusA:nusA_induced:4,-3.035234749060222,0.041222952812167264
nusA:nusA_induced:5,-2.0608943666801816,-0.2163739683462316
nusA:nusA_induced:6,-3.550164032761764,-0.2381124390180567
nusA:no_nusA:1,0.5030056459398482,0.060252545735131065
nusA:no_nusA:2,0.3278675175547985,0.3337137145867484
nusA:no_nusA:3,0.6104270949482382,0.3639021288382871
nusA:no_nusA:4,-0.617148060553998,-0.20945192541675967
nusA:no_nusA:5,-0.01884729911879629,-0.43241746161020345
nusA:no_nusA:6,-0.8053048987700452,-0.11599900213320513
pamR:wt_exp:1,3.297771200289367,-0.10190552136860376
pamR:wt_exp:2,-3.2977712002893558,0.10190552136860376
pamR:delydhC_exp:1,0.6098009560447081,-1.4410244466251347
pamR:delydhC_exp:2,-0.5540237390902802,-0.8153525827579298
pamR:delydhC_exp:3,-0.022797570172144208,-1.1776844111204134
pamR:wt_stat:1,-3.351093402443302,2.4851887028228723
pamR:wt_stat:2,0.3752317922977759,1.8286095350095424
pamR:wt_stat:3,-1.190918810373243,1.7230423410052291
pamR:delydhC_stat:1,-3.718148512246538,1.4380169921122574
pamR:delydhC_stat:2,-4.004837227546135,1.6701067726449628
rho_strains:ncib3610:1,-0.7243738007881843,0.1558649908360925
rho_strains:ncib3610:2,0.7243738007881904,-0.1558649908360934
rho_strains:ncib3610_delrho:1,-0.1934732837350842,1.1480054934248036
rho_strains:ncib3610_delrho:2,-0.8061028302140444,0.8273310759564714
rnase_j1:delrnjA:1,2.9024501500120934,0.6423189337424402
rnase_j1:delrnjA:2,0.5055964349238585,0.43577171414111415
rnase_j1:delrnjA:3,-0.14996777434556827,0.3427112440074138
rnase_j1:wt:1,1.0873810301538929,-0.13441404786824052
rnase_j1:wt:2,-0.3033795170475989,0.016398607419373157
rnase_j1:wt:3,-0.7840015131063119,0.11801544044886915
sigI:delrsgI_37C:1,-0.10148516867970206,-0.5756811145715721
sigI:delrsgI_37C:2,-2.0659050716924834,-0.03742903956579813
sigI:delrsgI_37C:3,-0.4528030145161753,-0.019170119625453445
sigI:delrsgI_52C:1,0.06638339220108921,1.5819129118541486
sigI:delrsgI_52C:2,-0.6109719462697261,1.6187847694044668
sigI:delrsgI_52C:3,-1.101146172749034,0.8562289504370826
sigI:delrsgI_sigI_37C:1,-0.8850189727183968,-0.2416718926281716
sigI:delrsgI_sigI_37C:2,-1.8827694489224909,0.04628501764131876
sigI:delrsgI_sigI_37C:3,0.3751339441399089,0.12877883590157246
sigI:delrsgI_sigI_52C:1,-1.857654929880727,1.2428559814174065
sigI:delrsgI_sigI_52C:2,0.9567055472298032,1.1438242263922422
sigI:delrsgI_sigI_52C:3,-0.4354226989929712,1.5429824010824538
sigI:wt_37C:1,-0.4814555855566088,-0.4173796171092857
sigI:wt_37C:2,1.2651463931290576,0.20880212079450367
sigI:wt_37C:3,-0.7836908075724649,0.20857749631478484
sigI:wt_52C:1,0.8986160983535917,1.3714779183181012
sigI:wt_52C:2,-1.325653840863797,1.174667216111291
sigI:wt_52C:3,1.2427353556328642,1.1837106868084628
spbeta:spbeta_nopep_20m:1,-2.0914429404987938,0.5320853042513942
spbeta:spbeta_pep_20m:1,-1.72528814195617,0.22113168324607813
spbeta:spbeta_nopep_20m:2,-2.776479722662891,0.6327448714746059
spbeta:spbeta_pep_20m:2,-1.1433434768310116,0.4023585338616621
spbeta:phi3T_pep_10m:1,1.0353168269034967,0.07666271724818685
spbeta:phi3T_pep_20m:1,0.6013115900648401,0.20323938089303265
spbeta:phi3T_nopep_10m:1,2.379982479058938,0.2172913917121626
spbeta:phi3T_nopep_20m:1,-0.022466223735073728,0.294267010411466
spbeta:phi3T_pep_10m:2,-0.020628160441672774,0.23770408725076475
spbeta:phi3T_pep_20m:2,-0.3781167799947681,0.16344254997209884
spbeta:phi3T_nopep_10m:2,-1.340068310063398,0.16549275393228768
spbeta:phi3T_nopep_20m:2,-0.6663640829775547,0.1039318933946678
spbeta:phi3T_pep_10m:3,-1.0146886664617978,-0.3143668044989525
spbeta:phi3T_pep_20m:3,-1.2676686019397323,-0.12233321686584553
spbeta:phi3T_nopep_10m:3,-0.09155374826843772,-0.18692652425821346
spbeta:phi3T_nopep_20m:3,-0.8726322036901645,-0.04444957327154153
spore_genes:wt_0h:1,-0.6058041432568311,-0.0753004713718104
spore_genes:delyphF_0h:1,-0.3524201648483844,-0.16825000904497234
spore_genes:delyphF_0h:2,-0.19506697926303265,-0.1175041466094191
spore_genes:delyphF_0h:3,0.19877101737787464,0.062100205593241135
spore_genes:delygaB_0h:1,1.1023020122450675,1.3313894607292225
spore_genes:delygaB_0h:2,1.6629924184105342,1.4020587370054958
spore_genes:delygaB_0h:3,1.206602132158259,1.4115532478227584
spore_genes:wt_3h:1,21.90778119400573,1.3056480107302528
spore_genes:wt_3h:2,21.342716469805623,1.3217617951191878
spore_genes:wt_3h:3,20.12591105526265,0.9783062786954196
spore_genes:delyizD_3h:1,20.058476906660086,1.084626481832081
spore_genes:wt_0h:2,0.12588174450153855,-0.03529966500179249
spore_genes:delyizD_3h:2,19.773154010848,0.9882208548618284
spore_genes:delyizD_3h:3,20.057392904800974,1.1161943623074544
spore_genes:delykzB_3h:1,19.602731157706998,0.9888100123885772
spore_genes:delykzB_3h:2,19.613791337943304,0.7070825338149467
spore_genes:delykzB_3h:3,19.440374494625896,0.7731551869943347
spore_genes:delyphF_3h:1,21.165443170890946,1.4107448275315189
spore_genes:delyphF_3h:2,20.607477413998488,1.3244681099983078
spore_genes:delyphF_3h:3,21.31140683175107,1.2066301814459672
spore_genes:delygaB_3h:1,19.34396943443666,1.0218555311748725
spore_genes:delygaB_3h:2,18.86143050372619,1.0333500078152182
spore_genes:wt_0h:3,0.4799223987553201,0.11060013637360112
spore_genes:delygaB_3h:3,19.21072595055995,1.024051984203795
spore_genes:delyizD_0h:1,0.09691544303719346,0.059482420470549975
spore_genes:delyizD_0h:2,-0.027547548025788682,0.11625606754071872
spore_genes:delyizD_0h:3,-0.9367520644048294,0.1258192827742599
spore_genes:delykzB_0h:1,-0.7477302838896766,-0.26829021267959874
spore_genes:delykzB_0h:2,-1.4799023359506804,-0.5210186407822777
spore_genes:delykzB_0h:3,0.0679311046044534,-0.3648288285190837
swarming:comIQ12L:1,-1.4008464201560789,-0.1226733656955803
swarming:comIQ12L:2,-0.1854184306064293,-0.14905213000636142
swarming:comIQ12L:3,1.5862648507624868,0.2717254957019408
swarming:comIQ12L_delefp:1,-0.7937016197529453,-0.18190737157862105
swarming:comIQ12L_delefp:2,0.04951411222708302,0.08251801859204022
swarming:comIQ12L_delefp:3,0.6850125568627139,0.17701714295209214
swarming:comIQ12L_delefp_fliYS164A:1,-0.8527952893198267,-0.18963408701127893
swarming:comIQ12L_delefp_fliYS164A:2,-0.3002241040060669,0.28208482996704465
swarming:comIQ12L_delefp_fliYS164A:3,1.0376007835185723,0.00957318438997934
swarming:comIQ12L_delefp_nusGN21S:1,-0.18471271304434692,-0.1968473939645401
swarming:comIQ12L_delefp_nusGN21S:2,0.917660916843686,-0.5869149269066058
swarming:comIQ12L_delefp_nusGN21S:3,-1.0644585998016949,-0.18526186723937954
synant49:ctrl:1,2.1412464640664632,-0.2187603952032875
synant49:ctrl:2,-1.6018627575149869,-0.11540620901369357
synant49:ctrl:3,-0.5393837065514743,0.3341666042169802
synant49:synant49:1,-2.1956772767017845,0.7390412530136476
synant49:synant49:2,-2.316442639686468,0.8100633936242891
synant49:synant49:3,-1.3787947408523484,1.1044248441631144
tasA:wt_72h:1,3.075137583103676,2.2227321449634445
tasA:wt_72h:2,0.05680570354699549,1.9481913772366217
tasA:deltasA_72h:1,-0.7197351029690201,1.469518728035769
tasA:deltasA_72h:2,0.4638010388939893,1.4923911446376277
tasA:wt_24h:1,-0.24355534591994216,0.035095161892405365
tasA:wt_24h:2,0.2435553459199495,-0.035095161892405365
tasA:wt_48h:1,2.7568212805103682,1.3363395596583416
tasA:wt_48h:2,2.801008720076644,1.7232894104611347
tasA:deltasA_24h:1,-2.84612956691888,1.3917287076720373
tasA:deltasA_24h:2,-1.6559725113549202,1.3756834760074217
tasA:deltasA_48h:1,1.2284394581479692,2.00480512759644
tasA:deltasA_48h:2,0.14043737320426025,1.9660758776834653
yacP:wt:1,0.13480252988809774,-0.08661523257718873
yacP:delyacP:1,-1.213976742682285,-0.1500397843725132
yacP:yacP_induced:1,0.8246563103898721,-0.9361690629847086
yacP:yacP_no_induce:1,0.3701379880965532,-1.2273034206084867
yacP:wt:2,-0.011474874413036051,-0.041669566592337226
yacP:delyacP:2,-0.6089466371499206,-0.020036301834332804
yacP:yacP_induced:2,2.016681240006539,-0.8866546084558359
yacP:yacP_no_induce:2,0.31225998313420195,-1.2261642607448635
yacP:wt:3,-0.12332765547506234,0.12828479916952684
yacP:delyacP:3,-1.1822348345618423,-0.06748399740866695
yacP:yacP_induced:3,-0.3179684298734236,-0.8688546247169526
yacP:yacP_no_induce:3,-1.0668576904190732,-0.6621118051167842
yonO:wt:1,-1.807026618473748,0.15771166809483272
yonO:wt:2,-0.7300440175741091,-0.6405388890500179
yonO:wt:3,2.5370706360479085,0.4828272209551861
yonO:wt_mmc:1,-2.4854011741844166,-2.781129076973848
yonO:wt_mmc:2,-0.8016871331909979,-4.577196616468914
yonO:wt_mmc:3,-2.951198483887533,-2.237576316440829
yonO:delyonO:1,-1.1692077396910354,-0.2640773670835541
yonO:delyonO:2,-0.6781238877784055,-0.5773820297960288
yonO:delyonO:3,-4.076845111381902,-0.04104334894979722
yonO:delyonO_mmc:1,-2.3000180689881127,-2.4600556115657217
yonO:delyonO_mmc:2,-3.4586343652773364,-2.6508212992790483
yonO:delyonO_mmc:3,-1.9224349549655095,-1.6980291620419037
yydF:ctrl:1,0.9076796776925028,-0.08852907644464825
yydF:ctrl:2,-0.2306775625458332,0.026502345160422717
yydF:ctrl:3,-0.6770021151466876,0.06202673128422731
yydF:yydF:1,-0.11208214358077888,0.28678949120161606
yydF:yydF:2,-0.5953386488838606,0.2946549082596421
yydF:yydF:3,-0.8846630990601909,0.2900757395044433
