,-0.07668496391994019,-0.05964386082662015,-0.042602757733300106,-0.025561654639980065,-0.008520551546660024,0.008520551546660024,0.025561654639980058,0.04260275773330009,0.05964386082662014,0.07668496391994019,0.09372606701326024,0.11076717010658026,0.1278082731999003,0.14484937629322037,0.1618904793865404,0.17893158247986046,0.19597268557318048,0.2130137886665005,0.23005489175982058,0.2470959948531406
thresh,-0.08520551546660021,0.08520551546660021,2,,,,,,,,,,,,,,,,,
unreg,0,1,14,237,2056,1737,196,11,4,1,1,0,0,0,0,0,0,0,0,0
PhoP,0,0,0,1,18,18,4,4,5,0,1,1,4,6,0,3,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],['BSU_27786'],[],[],[],[],[],[],[],[],[]
PhoP_genes,[],[],[],['glpT'],"['tagB' 'tagD' 'tagA' 'phrK' 'treA' 'resC' 'rapK' 'resD' 'resB' 'tagG'
 'ykzB' 'comS' 'resA' 'resE' 'srfAD' 'hpf' 'srfAC' 'walM']","['treR' 'srfAA' 'vpr' 'treP' 'refZ' 'tagE' 'tagH' 'skfE' 'ydjN' 'srfAB'
 'phoP' 'phoR' 'skfC' 'skfA' 'skfG' 'tagF' 'yjdB' 'skfF']",['skfB' 'yfkN' 'skfH' 'yxiO'],['bsnA' 'ykoL' 'yycO' 'yycP'],['yycQ' 'glpQA' 'tatAD' 'tatCD' 'phoA'],[],['phoD'],['ydhF'],['phoB' 'pstS' 'pstC' 'tuaG'],['tuaH' 'pstBA' 'tuaF' 'pstBB' 'pstA' 'tuaE'],[],['tuaC' 'tuaB' 'tuaD'],['tuaAn'],['tuaAc'],[],[]
