,-0.07275623608307467,-0.051968740059339054,-0.031181244035603434,-0.010393748011867814,0.010393748011867807,0.03118124403560342,0.05196874005933905,0.07275623608307467,0.09354373210681029,0.1143312281305459,0.1351187241542815,0.15590622017801714,0.17669371620175278,0.19748121222548837,0.218268708249224,0.2390562042729596,0.25984370029669523,0.2806311963204309,0.30141869234416646,0.3222061883679021
thresh,-0.08314998409494248,0.08314998409494248,1,,,,,,,,,,,,,,,,,
unreg,0,8,137,2097,1850,89,11,3,1,4,3,0,4,3,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],['lomR'],['ydaU' 'ynaA' 'recE' 'ydaW'],['ydaT' 'recT' 'ydaS'],[],['ydaY' 'kilR' 'intR' 'racR'],['xisR' 'sieB' 'trkG'],[],[],[],['rcbA'],[],[]
