,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,3.3933185213,0.05022069939763669,2.0,0.0,3.4288299184,1.0,3.3578071242,,,,,,,,
1,Fur__wt_dpd,2.52736511705,0.07108528526010446,2.0,2.0,2.5776300043,3.0,2.4771002298,,,,,,,,
2,Fur__wt_fe,3.24048429465,0.20990255517128625,2.0,4.0,3.0920607745,5.0,3.3889078148,,,,,,,,
3,Fur__delfur_dpd,2.69237413085,0.41311458597500633,2.0,6.0,2.984490256,7.0,2.4002580057,,,,,,,,
4,Fur__delfur_fe2,3.15224322215,0.1576551251042093,2.0,8.0,3.0407642141,9.0,3.2637222302,,,,,,,,
5,Acid__wt_ph5,2.94728319925,0.11416261093485856,2.0,10.0,3.0280083556,11.0,2.8665580429,,,,,,,,
6,Acid__delgadx_ph5,3.0510835717,0.05812733563526194,2.0,12.0,3.0921858049,13.0,3.0099813385,,,,,,,,
7,Acid__delgadw_ph5,3.04616191845,0.08334069834701943,2.0,14.0,3.1050926914,15.0,2.9872311455,,,,,,,,
8,Acid__delgade_ph5,3.03592931705,0.02850062746701785,2.0,16.0,3.056082304,17.0,3.0157763301,,,,,,,,
9,Oxidative__wt_pq,1.82594052995,0.03827623234581844,2.0,18.0,1.7988751465,19.0,1.8530059134,,,,,,,,
10,Oxidative__deloxyr_pq,2.2039733789,0.018208166634175276,2.0,20.0,2.216848497,21.0,2.1910982608,,,,,,,,
11,Oxidative__delsoxr_pq,2.3692529017,0.12354500158152641,2.0,22.0,2.4566124101,23.0,2.2818933933,,,,,,,,
12,Oxidative__delsoxs_pq,2.3451135897500004,0.08359151704190224,2.0,24.0,2.2860054612000003,25.0,2.4042217183,,,,,,,,
13,Nac/NtrC__wt_csn,3.4817145698000003,0.09166854062865974,2.0,26.0,3.4168951231,27.0,3.5465340165,,,,,,,,
14,Nac/NtrC__wt_cytd,3.2323433615,0.02479914259989808,2.0,28.0,3.2148077196,29.0,3.2498790034000002,,,,,,,,
15,Nac/NtrC__wt_gln,3.6128296443,0.12235648391720699,2.0,30.0,3.5263105448000003,31.0,3.6993487438,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,3.0910304225000003,0.825284711342692,2.0,32.0,3.6745948383,33.0,2.5074660067,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,3.01898244735,0.14915606801708137,2.0,34.0,3.1244517145,35.0,2.9135131802,,,,,,,,
