,b4499_1
rpoB__rpoBE672K_glc__1,1.7596895262
rpoB__rpoBE672K_glc__2,2.2561345786
rpoB__rpoBE672K_lb__1,2.3954154309
rpoB__rpoBE672K_lb__2,2.745059618
crp__wt_fru__1,2.6233156863
crp__wt_glyc__1,2.8308437232
crp__wt_glyc__2,2.7821287415000002
crp__delar1_glyc__1,2.9571608028
crp__delar1_glyc__2,2.8503376843
crp__delar1ar2_glyc__1,2.9774206105000003
crp__delar1ar2_glyc__2,3.0145540723
crp__delar1ar2_glyc__3,3.0971043429
crp__delar2_glyc__1,2.2369348199
crp__delar2_glyc__2,2.7248503283
crp__delar2_glyc__3,2.7921652063
crp__delcrp_fru__1,2.6769181764
crp__delcrp_fru__2,2.1550713036
crp__delcrp_fru__3,2.821411501
crp__delcrp_glc__1,2.4897647046999998
crp__delcrp_glc__2,3.0484461644
crp__delcrp_glc__3,3.020353007
crp__delcrp_glyc__1,2.6923908851
crp__delcrp_glyc__2,2.3568833777
crp__delcrp_glyc__3,2.7653450046
glu__glu_ale3__1,1.8061982526
glu__glu_ale4__1,1.5811732268
glu__glu_ale5__1,2.0588722716
glu__glu_ale6__1,2.0874171925
glu__glu_ale8__1,1.9508178917999999
glu__glu_ale9__1,1.9593613697
glu__glu_ale10__1,2.13792956
42c__wt_42c__1,3.4928080983
42c__42c_ale1__1,1.8046482859
42c__42c_ale2__1,2.7906355194
42c__42c_ale3__1,2.9772957887000002
42c__42c_ale4__1,2.4016289652
42c__42c_ale5__1,3.7975573237
42c__42c_ale6__1,1.3116081696
42c__42c_ale8__1,2.656153893
42c__42c_ale9__1,2.4567532318
42c__42c_ale10__1,2.7450473223
ssw__wt_ac__1,2.8699091429
ssw__wt_glc__1,3.680836801
ssw__wt_glyc__1,3.0218477911
ssw__wt_xyl__1,2.6304632656
ssw__glc_ale1__1,2.3463412358999998
ssw__glc_ale2__1,2.9922657318
ssw__glc_ale3__1,2.0842139731
ssw__glyc_ale1__1,3.0639728321
ssw__glyc_ale2__1,2.6590541544
ssw__xyl_ale1__1,2.9168911869
ssw__xyl_ale2__1,3.2350245412
ssw__xyl_ale3__1,2.8419109759000003
ssw__glc_ac_ac2__1,3.8476478412
ssw__glc_ac_glc1__1,3.4449005598
ssw__glc_ac_glc2__1,2.6488070292
ssw__glc_glyc_glc__1,2.8986054043
ssw__glc_glyc_glyc__1,2.5159004001
ssw__glc_xyl_glc__1,2.7817667281
ssw__glc_xyl_xyl__1,3.1543013061
pgi__glu4_delpgi__1,1.9241571354
pgi__pgi_ale1__1,3.0326116372
pgi__pgi_ale2__1,2.5748096268
pgi__pgi_ale3__1,2.6021253874
pgi__pgi_ale5__1,2.7120680252
pgi__pgi_ale6__1,2.8304467041
pgi__pgi_ale7__1,2.5516070424
pgi__pgi_ale8__1,2.4567372044
ica__wt_glc__1,2.7498194654
ica__wt_glc__2,2.7510038228
ica__wt_glc__3,2.5134283673
ica__wt_glc__4,3.1925483138
ica__arg_sbt__1,2.6644404604
ica__arg_sbt__2,2.5592706855
ica__cytd_rib__1,2.3297703096
ica__cytd_rib__2,2.8908608738
ica__gth__1,3.1734168562
ica__gth__2,2.7154157163
ica__leu_glcr__1,2.8196608956
ica__leu_glcr__2,2.794367147
ica__met_glc__1,2.220455465
ica__met_glc__2,1.9541698213
ica__no3_anaero__1,2.5965754682
ica__no3_anaero__2,2.8711422176
ica__phe_acgam__1,2.9573009861
ica__phe_acgam__2,3.0202922467
ica__thm_gal__1,2.9378046722
ica__thm_gal__2,2.8542614727
ica__tyr_glcn__1,2.9221297551000003
ica__tyr_glcn__2,2.8582926104
ica__ura_pyr__1,3.1791769651
ica__ura_pyr__2,3.024517174
ica__wt_glc__5,3.3744140270000003
ica__wt_glc__6,3.2152563042
ica__bw_delpurR_cytd__1,3.2526607961
ica__bw_delpurR_cytd__2,3.1777554366
ica__ade_glc__1,3.4295857918
ica__ade_glc__2,3.508809033
ytf__wt_glc__1,3.0701674661
ytf__wt_glc__2,3.488336003
ytf__delyafC__1,3.4933519147
ytf__delyafC__2,3.5483454327
ytf__delyeiE__1,3.6388767147000003
ytf__delyeiE__2,3.6864563422
ytf__delyiaJ__1,3.7830000202000003
ytf__delyiaJ__2,3.7262142491
ytf__delyieP__1,3.9380646379
ytf__delyieP__2,3.7402802025
ytf__wt_ph5__1,3.5385395811
ytf__wt_ph5__2,3.73660709
ytf__wt_ph8__1,3.4990977762
ytf__wt_ph8__2,3.3824715849
ytf__delybaO__1,3.4688226299
ytf__delybaO__2,4.0078523258
ytf__delybaQ__1,3.0723937021
ytf__delybaQ__2,3.3673338715
ytf__delybiH__1,3.199015907
ytf__delybiH__2,3.4294062231
ytf__delydcI_ph5__1,3.1827273601
ytf__delydcI_ph5__2,3.3526712887
ytf__delydcI_ph8__1,3.3920070495
ytf__delydcI_ph8__2,3.150675996
ytf__delyddM__1,3.5443864157
ytf__delyddM__2,3.4779857107
ytf__delyheO__1,3.2982618944
ytf__delyheO__2,3.4416600502
fps__bw_glc__1,3.2870708103
fps__bw_glc__2,3.4798118101
fps__fps_thrA_ale1__1,4.0730615244
fps__fps_thrA_ale1__2,3.8576988156
fps__fps_thrA_ale2__1,4.1153592071
fps__fps_thrA_ale2__2,4.2403899493
fps__fps_serB_ale1__1,3.7748762244
fps__fps_serB_ale1__2,3.9015830487
fps__fps_serB_ale4__1,4.5675918277
fps__fps_serB_ale4__2,4.6954108848
fps__fps_ptsI_ale1__1,3.8301526393
fps__fps_ptsI_ale1__2,3.7239752452
fps__fps_ptsI_ale3__1,3.7626781674
fps__fps_ptsI_ale3__2,3.5449753763
pal__lyx_ale2_f6__1,3.4112793409
pal__lyx_ale2__1,3.0499891901
pal__lyx_ale2__2,2.8039133923
pal__lyx_ale4__1,3.0499891901
pal__lyx_ale4__2,2.8039133923
pal__5drib_ale10_f18__1,3.538872088
pal__5drib_ale10_f18__2,3.7056936397999998
pal__5drib_ale10__1,3.2022093659
pal__arab_ale14_f9__1,3.3770425353
pal__arab_ale14_f9__2,3.2636031042
pal__arab_ale14__1,3.0055584964
pal__arab_ale14__2,2.8663548993
pal__arab_ale16__1,4.0329279744
pal__arab_ale16__2,4.2671078918
pal__tartr_ale26_f10__1,3.1176118923
pal__tartr_ale26_f10__2,2.7514309816
pal__tartr_ale26__1,2.6793192438
pal__tartr_ale26__2,2.7917920924
pal__tartr_ale28_f10__1,3.1707409176
pal__tartr_ale28_f10__2,2.7505508861
pal__tartr_ale28__1,3.0312180638
pal__tartr_ale28__2,3.0114559205
efeU__delmenFentC_citr__1,2.9044148634
efeU__delmenFentC_citr__2,2.3945863701
efeU__delmenFentC__1,3.3895466544
efeU__delmenFentC__2,3.6294635428
efeU__menFentC_ale39__1,2.8391237838
efeU__menFentC_ale39__2,2.5249211599
efeU__menFentC_ale29__1,2.5363225934
efeU__menFentC_ale29__2,2.9176725081
efeU__menFentC_ale30__1,3.7691354427
efeU__menFentC_ale30__2,2.8526968274
efeU__menFentCubiC_ale36__1,3.1886532369
efeU__menFentCubiC_ale36__2,3.2431662339
efeU__menFentCubiC_ale37__1,3.578653331
efeU__menFentCubiC_ale37__2,3.7786408223
efeU__menFentCubiC_ale38__1,3.8617593166
efeU__menFentCubiC_ale38__2,3.6056255342
