,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.10332896342684485,3.0,0.0,0.0859628832,6.0,0.0286751123,12.0,-0.1146379955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.035233056000000006,0.1622846966450984,3.0,1.0,-0.0560701882,7.0,0.2226030995,13.0,-0.0608337433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.15680526236666667,0.05799002206477764,3.0,2.0,-0.09484221050000001,8.0,-0.2097703688,14.0,-0.16580320780000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.2805319572,0.18788920419230207,3.0,3.0,-0.2639942332,9.0,-0.1014582698,15.0,-0.4761433686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.15053527860000002,0.08727625113388573,3.0,4.0,-0.0596589303,10.0,-0.2336995843,16.0,-0.1582473212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.0715498776,0.11736572410095884,3.0,5.0,-0.07028608480000001,11.0,0.0451788468,17.0,-0.1895423948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.03402434685,0.30625033122524925,2.0,18.0,-0.18252733910000002,71.0,0.2505760328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.25920751943333337,0.3876269312243896,3.0,19.0,0.18824276040000001,70.0,-0.4927215877,205.0,-0.473143731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.3621789091125,0.3552588348604554,8.0,20.0,-0.6295893006000001,32.0,0.040560469200000004,55.0,-0.3050101604,67.0,-0.3102543695,126.0,-0.08447318570000001,147.0,-0.1849794713,203.0,-0.3305680615,210.0,-1.0931171931,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.013739608700000008,0.15243066154712845,3.0,21.0,-0.0434855877,34.0,-0.1017972442,61.0,0.18650165800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
