,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,0.4416452070666667,1.0367514845967571,3.0,0.0,-0.41283827970000003,1.0,0.14276910950000002,2.0,1.5950047914,,
1,AB0057_PGcoculture__AB ,0.0,0.5224419290707208,4.0,3.0,-0.5761082227000001,4.0,0.24681354330000002,5.0,-0.26651481390000004,6.0,0.5958094933
2,AB0057_PGcoculture__ABPG,1.4435545717,1.2432059535627649,4.0,7.0,2.3058136374,8.0,2.2877310493,9.0,-0.3382635918,10.0,1.5189371919
3,AB5075_AZI__AZI_000,0.0,0.04387060246819504,2.0,11.0,-0.031021200500000002,17.0,0.031021200500000002,,,,
4,AB5075_AZI__preculture,-0.12424721960000001,0.08583097477605502,2.0,12.0,-0.18493888390000002,13.0,-0.0635555553,,,,
5,AB5075_AZI__AZI_040,8.36589276625,0.20245658047540768,2.0,14.0,8.5090511872,18.0,8.2227343453,,,,
6,AB5075_AZI__AZI_028,3.760689789,0.7235967361837746,2.0,15.0,4.2723499480000005,19.0,3.24902963,,,,
7,AB5075_AZI__AZI_003,-0.10606151820000001,0.43959217669840905,2.0,16.0,0.20477709090000001,20.0,-0.41690012730000003,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.21762973723333334,1.5229328741821893,3.0,21.0,-1.6172629966,28.0,1.4041926374,29.0,-0.4398188525,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,1.5713543826127605,3.0,22.0,1.6907207102,23.0,-0.27505148630000004,24.0,-1.4156692239,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.7231501108999999,1.1061181845507464,3.0,25.0,0.5538483441000001,26.0,-1.3403503328,27.0,-1.382948344,,
11,AB5075_VIR-O_LSO__VIR-O,1.734723475976807e-18,0.7790358646205662,3.0,30.0,-0.7770694224,32.0,0.7809875274,34.0,-0.003918105,,
12,AB5075_VIR-O_LSO__LSO,-0.5839506567333334,1.3903130684012253,3.0,31.0,-0.9393763155,33.0,-1.7620493478,35.0,0.9495736931000001,,
13,AB5075_Zinc__Control,-7.401486830834377e-17,1.1545769630069953,3.0,36.0,-0.7794837183000001,37.0,-0.546928741,38.0,1.3264124593,,
14,AB5075_Zinc__Zinc,-5.29976656155,0.3854106161910821,2.0,39.0,-5.0272401013,40.0,-5.5722930218,,,,
15,AB5075_biofilm+abx__planktonic,3.33333360913457e-11,4.000391330941702,3.0,41.0,-4.1346327397,42.0,0.2835731481,44.0,3.8510595917,,
16,AB5075_biofilm+abx__biofilm,-7.9272373437,3.7509919626138286,3.0,43.0,-3.6145188767,45.0,-10.4304182488,46.0,-9.7367749056,,
17,AB5075_biofilm+abx__cip_biofilm,1.5241734304333336,8.763231491291753,3.0,47.0,-8.3505671674,48.0,4.5480783484,50.0,8.3750091103,,
18,AB5075_biofilm+abx__tet_biofilm,-1.4182843431333334,0.9964632841066936,3.0,49.0,-2.383240619,51.0,-1.4785617817,52.0,-0.3930506287,,
19,AB5075_gigAB__kan_gigB,-7.2680284898,0.8257373486548584,3.0,53.0,-7.0374424194,54.0,-6.5820945178,55.0,-8.184548532200001,,
20,AB5075_gigAB__gigB,-10.342214827566666,0.3643255840680246,3.0,56.0,-10.0174517226,57.0,-10.2730152378,58.0,-10.7361775223,,
21,AB5075_gigAB__kan_gigA,-6.5853006224333335,2.5102694519616,3.0,59.0,-9.1991653744,60.0,-4.1933631703,61.0,-6.3633733226,,
22,AB5075_gigAB__gigA,-9.965620461366667,0.5315626147900683,3.0,62.0,-10.0836471711,63.0,-9.3849644268,64.0,-10.4282497862,,
23,AB5075_gigAB__kan_WT,4.299134546933334,0.2385239003312529,3.0,65.0,4.1936299115,66.0,4.1315570438,67.0,4.5722166855,,
24,AB5075_gigAB__WT,0.0,1.1261694809793243,3.0,68.0,1.2143338321,69.0,-0.2042988135,70.0,-1.0100350186,,
25,AB5075_med__CA-MHB,-1.82747434715,1.725734624836059,2.0,71.0,-0.6071956914000001,72.0,-3.0477530029,,,,
26,AB5075_med__CA-MHB_pH6,-1.6393122902,0.7279390398947465,2.0,73.0,-1.1245816588,74.0,-2.1540429216,,,,
27,AB5075_med__RPMI+_pH7,-2.7295976355500002,1.502621792379176,2.0,75.0,-1.6670835766,76.0,-3.7921116945,,,,
28,AB5075_med__RPMI+_pH6,-2.86151988715,1.299231833003213,2.0,77.0,-1.9428242477,78.0,-3.7802155266,,,,
29,AB5075_med__RPMI+_-HCO3,-1.75744488985,0.12259981470483074,2.0,79.0,-1.6707537295,80.0,-1.8441360502,,,,
30,AB5075_med__LB,0.0,0.16956097252922372,2.0,81.0,-0.1198977135,82.0,0.1198977135,,,,
31,AB5075_med__M9+AA,-1.6220443126500002,0.9971966182629148,2.0,83.0,-2.3271688036000002,84.0,-0.9169198217000001,,,,
32,AB5075_med__M9-AA,-1.1612831132,0.35957092417265757,2.0,85.0,-0.9070280744,86.0,-1.415538152,,,,
33,AYE_adeB__WT,1.850371707708594e-17,0.4548655674212162,3.0,87.0,-0.5143427783,88.0,0.1650230618,89.0,0.3493197165,,
34,AYE_adeB__adeB,-0.9763099272333333,1.3607988103081183,3.0,90.0,0.5930634105,91.0,-1.8286271901000002,92.0,-1.6933660020999999,,
35,COL__0ug/ml,0.0,0.476745375195411,2.0,93.0,0.3371098877,94.0,-0.3371098877,,,,
36,COL__0.25ug/ml,1.25520943725,3.1262835893618726,2.0,95.0,-0.9554068887,96.0,3.4658257632,,,,
37,COL__1ug/ml,-2.68791872255,0.21673482425502116,2.0,97.0,-2.5346640585999998,98.0,-2.8411733865,,,,
38,H2O2__0ug/ml,0.0,0.7282743479504862,2.0,99.0,-0.51496773,100.0,0.51496773,,,,
39,H2O2__1.25ug/ml,-1.2223846565999998,4.606941337676956,2.0,101.0,-4.479984117,102.0,2.0352148038,,,,
40,H2O2__2.5ug/ml,-1.7494696351,1.4042848674619541,2.0,103.0,-2.7424489876,104.0,-0.7564902826000001,,,,
41,H2O2__5ug/ml,3.87947063085,1.7913691967774024,2.0,105.0,2.6127813242,106.0,5.1461599375,,,,
42,MRP__0ug/ml,0.0,2.001813220522017,2.0,107.0,-1.4154957029,108.0,1.4154957029,,,,
43,MRP__25ug/ml,0.8879159854500001,1.7614068952358328,2.0,109.0,-0.3575867746,110.0,2.1334187455,,,,
44,MRP__100ug/ml,1.0871063965,0.30225635573931076,2.0,111.0,1.3008339153000001,112.0,0.8733788777,,,,
45,MRP__200ug/ml,0.9419500535499999,0.7885226527093692,2.0,113.0,1.4995197684,114.0,0.3843803387,,,,
46,growth__2h,0.0,2.175062751511426,2.0,115.0,1.5380016211,116.0,-1.5380016211,,,,
47,growth__4h,-0.4061603091,1.127077347869114,2.0,117.0,-1.2031243447,118.0,0.3908037265,,,,
48,growth__6h,-1.8808880359,0.4388356674776909,2.0,119.0,-1.5705843596,120.0,-2.1911917122,,,,
49,growth__8h,-0.7598192136,0.12611133547660644,2.0,121.0,-0.8489933941000001,122.0,-0.6706450331,,,,
50,growth__10h,0.9879483152,0.7809193107629404,2.0,123.0,0.43575497500000004,124.0,1.5401416554,,,,
51,mutants__WT,0.0,0.7283475335023389,2.0,125.0,-0.51501948,126.0,0.51501948,,,,
52,mutants__R7,-54.029156908350004,0.14600868086253085,2.0,127.0,-53.92591318,128.0,-54.1324006367,,,,
53,mutants__gacA,1.78508997805,0.18204781211967944,2.0,129.0,1.6563627356000001,130.0,1.9138172205,,,,
54,vacJ_LL-37__WT,0.0,0.2330122897754139,2.0,131.0,-0.16476457020000002,132.0,0.16476457020000002,,,,
55,vacJ_LL-37__WT+LL-37,-0.07995805839999998,1.1971400285251634,2.0,133.0,-0.9264638906,134.0,0.7665477738,,,,
56,vacJ_LL-37__vacJ,1.09031671065,1.0364960626175133,2.0,135.0,1.8232301052,136.0,0.35740331610000003,,,,
57,vacJ_LL-37__vacJ+LL-37,0.7744275773,0.8549020364160813,2.0,137.0,0.1699205501,138.0,1.3789346045,,,,
