,8
AB0057_PGcoculture__PGAB__1.0,-0.41283827970000003
AB0057_PGcoculture__PGAB__2.0,0.14276910950000002
AB0057_PGcoculture__PGAB__3.0,1.5950047914
AB0057_PGcoculture__AB __1.0,-0.5761082227000001
AB0057_PGcoculture__AB __2.0,0.24681354330000002
AB0057_PGcoculture__AB __3.0,-0.26651481390000004
AB0057_PGcoculture__AB __4.0,0.5958094933
AB0057_PGcoculture__ABPG__1.0,2.3058136374
AB0057_PGcoculture__ABPG__2.0,2.2877310493
AB0057_PGcoculture__ABPG__3.0,-0.3382635918
AB0057_PGcoculture__ABPG__4.0,1.5189371919
AB5075_AZI__AZI_000__1.0,-0.031021200500000002
AB5075_AZI__preculture__1.0,-0.18493888390000002
AB5075_AZI__preculture__2.0,-0.0635555553
AB5075_AZI__AZI_040__1.0,8.5090511872
AB5075_AZI__AZI_028__1.0,4.2723499480000005
AB5075_AZI__AZI_003__1.0,0.20477709090000001
AB5075_AZI__AZI_000__2.0,0.031021200500000002
AB5075_AZI__AZI_040__2.0,8.2227343453
AB5075_AZI__AZI_028__2.0,3.24902963
AB5075_AZI__AZI_003__2.0,-0.41690012730000003
AB5075_VIR-O_AV-T__AV-T/vector__1.0,-1.6172629966
AB5075_VIR-O_AV-T__VIR-O/vector__1.0,1.6907207102
AB5075_VIR-O_AV-T__VIR-O/vector__2.0,-0.27505148630000004
AB5075_VIR-O_AV-T__VIR-O/vector__3.0,-1.4156692239
AB5075_VIR-O_AV-T__VIR-O/1645__1.0,0.5538483441000001
AB5075_VIR-O_AV-T__VIR-O/1645__2.0,-1.3403503328
AB5075_VIR-O_AV-T__VIR-O/1645__3.0,-1.382948344
AB5075_VIR-O_AV-T__AV-T/vector__2.0,1.4041926374
AB5075_VIR-O_AV-T__AV-T/vector__3.0,-0.4398188525
AB5075_VIR-O_LSO__VIR-O__1.0,-0.7770694224
AB5075_VIR-O_LSO__LSO__1.0,-0.9393763155
AB5075_VIR-O_LSO__VIR-O__2.0,0.7809875274
AB5075_VIR-O_LSO__LSO__2.0,-1.7620493478
AB5075_VIR-O_LSO__VIR-O__3.0,-0.003918105
AB5075_VIR-O_LSO__LSO__3.0,0.9495736931000001
AB5075_Zinc__Control__1.0,-0.7794837183000001
AB5075_Zinc__Control__2.0,-0.546928741
AB5075_Zinc__Control__3.0,1.3264124593
AB5075_Zinc__Zinc__1.0,-5.0272401013
AB5075_Zinc__Zinc__2.0,-5.5722930218
AB5075_biofilm+abx__planktonic__1.0,-4.1346327397
AB5075_biofilm+abx__planktonic__2.0,0.2835731481
AB5075_biofilm+abx__biofilm__1.0,-3.6145188767
AB5075_biofilm+abx__planktonic__3.0,3.8510595917
AB5075_biofilm+abx__biofilm__2.0,-10.4304182488
AB5075_biofilm+abx__biofilm__3.0,-9.7367749056
AB5075_biofilm+abx__cip_biofilm__1.0,-8.3505671674
AB5075_biofilm+abx__cip_biofilm__2.0,4.5480783484
AB5075_biofilm+abx__tet_biofilm__1.0,-2.383240619
AB5075_biofilm+abx__cip_biofilm__3.0,8.3750091103
AB5075_biofilm+abx__tet_biofilm__2.0,-1.4785617817
AB5075_biofilm+abx__tet_biofilm__3.0,-0.3930506287
AB5075_gigAB__kan_gigB__1.0,-7.0374424194
AB5075_gigAB__kan_gigB__2.0,-6.5820945178
AB5075_gigAB__kan_gigB__3.0,-8.184548532200001
AB5075_gigAB__gigB__1.0,-10.0174517226
