,-0.11154529636363636,-0.08923623709090908,-0.0669271778181818,-0.04461811854545453,-0.02230905927272725,2.7755575615628914e-17,0.022309059272727305,0.04461811854545458,0.06692717781818186,0.08923623709090914,0.11154529636363641,0.1338543556363637,0.15616341490909097,0.17847247418181827,0.20078153345454552,0.22309059272727277,0.24539965200000008,0.2677087112727274,0.29001777054545463,0.3123268298181819
thresh,-0.122699826,0.122699826,2,,,,,,,,,,,,,,,,,
unreg,0,0,1,24,681,4215,614,30,2,0,0,0,0,1,0,0,0,0,0,0
AHL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],['PA2327'],[],[],[],[],[],[]
AHL_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],['PA2328'],[],['PA2330' 'PA2329'],[],['PA2331'],[],[]
