sample,USA300HOU_RS15105
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,0.0
USA300_LAC_U01-Set001_CAMHB_Control_1,0.0
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,0.0
USA300_LAC_U01-Set001_CAMHB_Control_2,0.0
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_Control_1,2.983831231494525
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,2.180214136902669
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,2.8589075898973544
USA300_LAC_U01-Set001_R10LB_PreCulture_1,0.0
USA300_LAC_U01-Set001_R10LB_PreCulture_2,0.0
USA300_LAC_U01-Set001_R10LB_Control_1,0.0
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_R10LB_Control_2,0.0
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_R10LB_Control_1,3.51689091492966
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,3.526619287737488
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,3.4356869961346947
USA300_TCH1516_U01-Set000_R10LB_Control_2,4.434774093259477
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,4.322581722658764
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,3.854236062496352
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,3.4244504306658943
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,4.311149125711838
USA300_TCH1516_U01-Set000_CAMHB_Control_2,3.5260789770462697
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,3.16269133283665
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,2.498595286968205
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,3.498408617074217
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,3.611736863100492
USA300_LAC_U01-Set004_CAMHB_Control_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_Control_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_R10LB_Control_1,0.0
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_R10LB_Control_2,0.0
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_Control_2,2.5505224076649395
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,3.579814875189752
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,3.058473139886284
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,2.8521063801067976
USA300_TCH1516_U01-Set003_CAMHB_Control_3,2.7903587559611456
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,3.1500432509168514
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,1.851735719985108
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,3.3115075167609866
USA300_LAC_ICA-Set001_R10LB_Control_1,0.0
USA300_LAC_ICA-Set001_R10LB_Control_2,0.0
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,0.0
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,0.0
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,0.0
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,0.0
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,0.0
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,0.0
USA300_TCH1516_BK-Set001_THB_Control_1,0.9883721078969564
USA300_TCH1516_BK-Set001_THB_Control_2,2.382598950226748
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,5.253485741823146
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,3.986605596488285
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,4.288294311205672
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,2.973266115306441
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,3.8075340415257632
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,3.0203405533620904
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,0.0
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,0.0
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,0.0
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,0.0
USA300_LAC_ICA-Set002_CAMHB_Control_1,0.0
USA300_LAC_ICA-Set002_CAMHB_Control_2,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,0.0
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,4.642490824011022
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,4.317403168718154
USA300_SNFM1_ICA-Set002_R10LB_Control_1,4.419390728337007
USA300_SNFM1_ICA-Set002_R10LB_Control_2,4.656053252304521
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,5.248447289978974
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,4.91658597386031
USA300_SNFR19_ICA-Set002_R10LB_Control_1,5.584799567653241
USA300_SNFR19_ICA-Set002_R10LB_Control_2,5.549784863445076
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,3.78212060242379
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,3.6457998683359207
USA300_TCH1516_ICA-Set002_R10LB_Control_1,3.537193095729652
USA300_TCH1516_ICA-Set002_R10LB_Control_2,3.5155277240534986
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,0.0
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,0.0
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,0.0
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,0.0
USA300_TCH1516_ICA-Set003_250nMParaquat_1,4.09098988632858
USA300_TCH1516_ICA-Set003_250nMParaquat_2,3.7185481165298615
USA300_TCH1516_ICA-Set003_2gLGalactose_1,3.2435953440521588
USA300_TCH1516_ICA-Set003_2gLGalactose_2,4.0270593219478545
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,4.005798327885579
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,4.1315187664829365
USA300_TCH1516_ICA-Set003_Control_1,3.0968165311342752
USA300_TCH1516_ICA-Set003_Control_2,4.377382207059436
USA300_TCH1516_ICA-Set003_StationaryPhase_1,4.33475584909812
USA300_TCH1516_ICA-Set003_StationaryPhase_2,4.679196048166085
