,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
38,Stressors__nit,53.58565819223333,13.588796499676208,3.0,108.0,64.0448018013,109.0,38.2264207203,110.0,58.4857520551,,,,,,,,,,
39,Stressors__ferm,52.234235359066666,14.839211726747706,3.0,111.0,58.6061401125,112.0,35.2732575003,113.0,62.8233084644,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,10.757156393,,1.0,114.0,10.757156393,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,6.8875926473,,1.0,115.0,6.8875926473,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,1.220173864,,1.0,116.0,1.220173864,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,0.848876111,,1.0,117.0,0.848876111,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-0.438604366,,1.0,118.0,-0.438604366,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-2.8593578033,,1.0,119.0,-2.8593578033,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-3.4867504626,,1.0,120.0,-3.4867504626,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-1.9065010357,,1.0,121.0,-1.9065010357,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,11.3949753084,,1.0,122.0,11.3949753084,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,11.1837466023,,1.0,123.0,11.1837466023,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,15.6157348098,,1.0,124.0,15.6157348098,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,18.1202939665,,1.0,125.0,18.1202939665,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,6.4884346236,,1.0,126.0,6.4884346236,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,9.1461205422,,1.0,127.0,9.1461205422,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,12.7100107023,,1.0,128.0,12.7100107023,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,18.6027926758,,1.0,129.0,18.6027926758,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,34.1076336663,,1.0,130.0,34.1076336663,,,,,,,,,,,,,,
57,Stressors__HPh,2.699416435966667,1.6834699567324118,3.0,131.0,2.3289915025,132.0,1.232006707,133.0,4.5372510984000005,,,,,,,,,,
58,Stressors__LPh,1.0176251659333333,3.573749683216021,3.0,134.0,2.2013903168,135.0,-2.9978099283,136.0,3.8492951093,,,,,,,,,,
59,Stressors__LPhT,5.6992902053,1.8944730311979827,3.0,137.0,7.8213274973,138.0,5.0984306236,139.0,4.178112495,,,,,,,,,,
60,Stressors__SMMPr,17.419229172166666,4.410339757206407,3.0,140.0,22.0570975271,141.0,16.9220330702,142.0,13.2785569192,,,,,,,,,,
61,Stressors__HiTm,6.201603537466666,3.918167379608652,3.0,143.0,10.6843879462,144.0,3.4305712919,145.0,4.4898513743,,,,,,,,,,
62,Stressors__LoTm,29.278186543633336,5.699125419385181,3.0,146.0,24.448333702,147.0,27.8221412916,148.0,35.5640846373,,,,,,,,,,
63,Stressors__HiOs,4.364730888366666,2.3286141152565647,3.0,149.0,2.6398879537,150.0,7.0135261508,151.0,3.4407785606,,,,,,,,,,
64,Stressors__BMM,-0.7330688824333333,2.0642019229631,3.0,152.0,-2.7630895768,153.0,-0.7998124648,154.0,1.3636953943,,,,,,,,,,
65,Stressors__Heat,2.5946166866666664,2.9107199883784194,3.0,155.0,1.6559180076,156.0,0.2690734624,157.0,5.85885859,,,,,,,,,,
66,Stressors__Cold,5.197301564699999,5.555533752079247,3.0,158.0,-0.4918757254,159.0,5.4750046276,160.0,10.6087757919,,,,,,,,,,
67,Stressors__Etha,20.084556511766667,2.4368089019145387,3.0,161.0,20.0607161694,162.0,22.5331981182,163.0,17.6597552477,,,,,,,,,,
68,Stress Time Course__SMM,0.33280533709999993,0.8542080130492529,3.0,164.0,1.212879546,165.0,-0.4929432783,166.0,0.2784797436,,,,,,,,,,
69,Stress Time Course__Salt,7.463960278199999,1.4469188402274382,3.0,167.0,7.5877508123,168.0,8.845006818,169.0,5.9591232043,,,,,,,,,,
70,Stress Time Course__Mt0,-1.3134368571500001,3.2989698733133563,2.0,170.0,1.0192871112,171.0,-3.6461608255,,,,,,,,,,,,
71,Stress Time Course__M0t45,-1.4610908831666667,2.4634049845381694,3.0,172.0,0.9618683650000001,173.0,-1.3820994773,174.0,-3.9630415372,,,,,,,,,,
72,Stress Time Course__M0t90,5.533211106733333,6.368964619178147,3.0,175.0,12.4100585181,176.0,-0.1625201945,177.0,4.3520949966,,,,,,,,,,
73,Stress Time Course__M40t45,0.10984859210000024,6.066865393502506,3.0,178.0,4.9983706605,179.0,2.0111162591,180.0,-6.6799411433,,,,,,,,,,
74,Stress Time Course__M40t90,1.9166499468999998,3.803509814494182,3.0,181.0,6.3078103834,182.0,-0.34942441750000003,183.0,-0.20843612520000002,,,,,,,,,,
75,Stress Time Course__dia0,-0.9785962491666668,2.7341152339183625,3.0,184.0,1.3296578417,185.0,-0.26741945840000003,186.0,-3.9980271308,,,,,,,,,,
76,Stress Time Course__dia5,2.2937583999999998,1.9462857242465408,3.0,187.0,2.9531838293,188.0,3.8246629748,189.0,0.1034283959,,,,,,,,,,
77,Stress Time Course__dia15,3.741746706166667,4.444839852075067,3.0,190.0,0.8263602292000001,191.0,1.5412993544,192.0,8.8575805349,,,,,,,,,,
78,Stressors__Diami,8.152877993533332,3.7917821606594884,3.0,193.0,10.5965087077,194.0,3.7847769448,195.0,10.0773483281,,,,,,,,,,
79,Stressors__Paraq,7.261212218600001,5.769837470807854,3.0,196.0,8.4190996126,197.0,1.0002356964,198.0,12.3643013468,,,,,,,,,,
80,Stressors__H2O2,4.9803431802333336,2.0477341085575933,3.0,199.0,4.7575764998,200.0,3.0531004552,201.0,7.1303525857,,,,,,,,,,
81,Stressors__Oxctl,8.172638358166667,4.950104881943599,3.0,202.0,11.8396574391,203.0,10.1362680879,204.0,2.5419895475,,,,,,,,,,
82,Carbon Transition__GM-0.1,-0.5950345111666665,3.4394324347367937,3.0,205.0,2.5362311866000002,215.0,-4.2763414419,225.0,-0.0449932782,,,,,,,,,,
83,Carbon Transition__GM-0.2,2.0070922492666665,6.521952616074346,3.0,206.0,8.5845907935,216.0,1.8945436323,226.0,-4.457857678,,,,,,,,,,
84,Carbon Transition__GM+5,-1.2359156980333335,2.881586137032119,3.0,207.0,2.0324319952,217.0,-3.4104284959,227.0,-2.3297505934,,,,,,,,,,
85,Carbon Transition__GM+15,0.5508835630999999,1.559414011245252,3.0,208.0,-0.4451103267,219.0,2.3480222197,229.0,-0.2502612037,,,,,,,,,,
86,Carbon Transition__GM+25,-1.1196248661666666,5.397349473795386,3.0,209.0,-6.0477118386,220.0,-1.9596471233,230.0,4.6484843634,,,,,,,,,,
87,Carbon Transition__GM+45,3.490520207466666,6.611795423322853,3.0,210.0,-2.1700807407,221.0,1.884151165,231.0,10.7574901981,,,,,,,,,,
88,Carbon Transition__GM+60,3.9522182674000006,7.0016470296493365,3.0,211.0,-4.064300943,222.0,7.0523887031,232.0,8.8685670421,,,,,,,,,,
89,Carbon Transition__GM+90,2.3087883971000003,3.029025759225614,3.0,212.0,-1.0662649343,223.0,3.2014828115,233.0,4.7911473141,,,,,,,,,,
90,Carbon Transition__GM+120,11.6368087275,3.0232886545264415,2.0,213.0,13.7745966366,234.0,9.4990208184,,,,,,,,,,,,
91,Carbon Transition__GM+150,3.4511874376,2.1280888588213887,3.0,214.0,3.9579713223,224.0,5.2801354679,235.0,1.1154555226,,,,,,,,,,
92,Carbon Transition__GM+10,1.5924207378000002,5.322326588050544,2.0,218.0,-2.1710324843,228.0,5.3558739599,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-0.7672494238666667,2.995359650936441,3.0,236.0,-0.5863918741,244.0,2.1335836334,254.0,-3.8489400309,,,,,,,,,,
94,Carbon Transition__MG+5,2.4529689926000002,3.689501391797586,3.0,237.0,2.9743670814,246.0,-1.4694958205,256.0,5.8540357169,,,,,,,,,,
95,Carbon Transition__MG+10,1.6184964986999997,7.303218126099756,3.0,238.0,-3.3222086038,247.0,-1.829687071,257.0,10.0073851709,,,,,,,,,,
96,Carbon Transition__MG+15,1.0231290383,2.8622832188103438,3.0,239.0,4.2940137784,248.0,-0.2016431631,258.0,-1.0229835004,,,,,,,,,,
97,Carbon Transition__MG+25,0.5137221229,2.202171303233672,3.0,240.0,0.1256031229,249.0,2.884150429,259.0,-1.4685871832,,,,,,,,,,
98,Carbon Transition__MG+45,1.2674179436333333,5.169004530527557,3.0,241.0,1.7317033797999999,250.0,6.1886175499,260.0,-4.1180670988,,,,,,,,,,
99,Carbon Transition__MG+120,1.9253965277666663,5.1018281184131835,3.0,242.0,7.7680073076,253.0,-1.6490356541,263.0,-0.3427820702,,,,,,,,,,
100,Carbon Transition__MG+150,0.7179722718500001,1.8212726893793516,2.0,243.0,2.0058065409,264.0,-0.5698619972,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,0.8854907768,2.2743727380203436,2.0,245.0,-0.7227336092000001,255.0,2.4937151628,,,,,,,,,,,,
102,Carbon Transition__MG+60,2.45098071355,1.30724199137066,2.0,251.0,1.5266210368,261.0,3.3753403903,,,,,,,,,,,,
103,Carbon Transition__MG+90,-2.1312906735999997,2.9004019663883507,2.0,252.0,-0.080396775,262.0,-4.1821845722,,,,,,,,,,,,
