,b0791
control__wt_glc__1,5.5399667071
control__wt_glc__2,5.1652749135
fur__wt_dpd__1,4.9331397254
fur__wt_dpd__2,4.8247460873
fur__wt_fe__1,5.1816823542
fur__wt_fe__2,5.2640766944
fur__delfur_dpd__1,5.0649166306
fur__delfur_dpd__2,4.5763076131
fur__delfur_fe2__1,5.7537294354
fur__delfur_fe2__2,5.5143537109
acid__wt_ph5__1,5.2446609198
acid__wt_ph5__2,5.1828004361
acid__delgadx_ph5__1,5.0453980642
acid__delgadx_ph5__2,5.0323502284
acid__delgadw_ph5__1,5.1865615211
acid__delgadw_ph5__2,5.2757604946
acid__delgade_ph5__1,5.3134638384
acid__delgade_ph5__2,5.4818303688
oxidative__wt_pq__1,5.5928814605
oxidative__wt_pq__2,5.6443836286
oxidative__deloxyr_pq__1,5.2490225813
oxidative__deloxyr_pq__2,5.5297937469
oxidative__delsoxr_pq__1,5.33970762
oxidative__delsoxr_pq__2,5.539751713
oxidative__delsoxs_pq__1,5.5575590499
oxidative__delsoxs_pq__2,5.6572271822
nac_ntrc__wt_csn__1,5.7371736889000005
nac_ntrc__wt_csn__2,5.6441124935
nac_ntrc__wt_cytd__1,5.6031041902
nac_ntrc__wt_cytd__2,5.549272002
nac_ntrc__wt_gln__1,5.5184124524
nac_ntrc__wt_gln__2,5.9072048452
nac_ntrc__bw_delnac_csn__1,5.4709972251
nac_ntrc__bw_delnac_csn__2,5.7358769443
nac_ntrc__bw_delnac_cytd__1,5.4197738281
nac_ntrc__bw_delnac_cytd__2,5.5422819168
nac_ntrc__bw_delnac_gln__1,5.4763439797
nac_ntrc__bw_delnac_gln__2,5.62810091
nac_ntrc__bw_delnac_nh4__1,5.3995805244
nac_ntrc__bw_delnac_nh4__2,4.6228770388000004
misc__wt_no_te__1,5.1951853229000005
misc__wt_no_te__2,5.5795119509
misc__bw_delcbl__1,4.3952795601
misc__bw_delcbl__2,4.6063819873
misc__bw_delfabr__1,4.2668602456
misc__bw_delfabr__2,4.3140477443
misc__bw_delfadr__1,5.020724594
misc__bw_delfadr__2,4.7778883877
misc__nitr_031__1,5.1012654491
omics__wt_glu__1,5.1835886755
omics__wt_glu__2,4.861669523
omics__wt_gly__1,5.3208167907
omics__wt_gly__2,5.2550351374
omics__wt_thr__1,5.6731157565
omics__wt_thr__2,5.550589767
omics__bw_ac__1,7.6674632087
omics__bw_ac__2,7.5741949801
omics__bw_fum__1,7.183934981
omics__bw_fum__2,7.0526748335
omics__bw_glc__1,5.7609374358
omics__bw_glc__2,5.8227404084
omics__bw_pyr__1,7.2880779809
omics__bw_pyr__2,7.4372389246
ompr__wt_nacl__1,4.1293233284
ompr__wt_nacl__2,4.3342424526
ompr__bw_delompr_nacl__1,4.3517740669
ompr__bw_delompr_nacl__2,4.3246575614000005
minspan__wt_ade__1,3.8063241648
minspan__wt_glc__1,5.3886996723
minspan__wt_glc__2,4.9330568998
