sample,BSU14160
LBexp_1,13.7672
LBexp_2,14.9678
LBexp_3,14.7445
LBtran_1,8.4623
LBtran_2,8.2769
LBtran_3,8.1556
LBstat_1,7.2996
LBstat_2,7.525
LBstat_3,7.5073
LBGexp_1,13.5553
LBGexp_2,13.4444
LBGexp_3,13.6667
LBGtran_2,7.5648
LBGtran_3,7.6515
LBGstat_1,7.1948
LBGstat_2,7.2395
LBGstat_3,7.704
S0_1,10.1235
S0_2,9.5043
S0_3,9.5434
S1_1,11.7758
S1_2,12.325
S1_3,12.3289
S2_1,13.3191
S2_2,12.2711
S2_3,12.6507
S3_1,9.9375
S3_2,10.5374
S4_1,13.0914
S4_2,12.5232
S4_3,12.7999
S5_1,13.442
S5_2,12.8758
S5_3,13.8177
S6_1,12.2165
S6_2,7.2336
S6_3,12.8012
S6/t_1,12.2264
S6/t_2,7.4592
S6_4,11.3414
S6_5,12.0894
S6_6,12.6973
S7_4,11.1845
S7_5,10.7398
S7_6,11.5443
S8_4,10.5334
S8_5,8.613999999999999
G135_1,11.9734
G135_3,9.0715
G150_1,11.9491
G150_2,12.8753
G150_3,10.804
G180_1,9.7935
G180_2,9.8798
G180_3,8.5716
C30_1,8.449
C30_2,8.5875
C90_1,8.5979
C90_2,8.7567
BI_1,14.7729
BI_2,14.6216
BC_2,7.147
BC/t_1,7.282
BC/t_2,8.2528
BC_1,7.2464
Sw_1,8.4452
Sw_2,9.1968
BT_1,11.1715
BT_2,10.3774
B36_1,15.5838
B36_2,15.4281
B60_1,14.792
B60_2,15.3528
M9exp_1,13.7587
M9exp_2,13.3273
M9exp_3,12.8331
M9tran_1,11.2189
M9tran_2,11.3849
M9tran_3,12.5668
M9stat_1,7.9296
M9stat_2,7.896
M9stat_3,7.6207
M+G_1,11.4183
M+G_2,10.4521
M+G_3,10.649
Glu_1,11.2553
Glu_2,11.7951
Glu_3,11.9339
Fru_1,11.5097
Fru_2,10.8967
Fru_3,10.5595
Mal_1,10.1463
Mal_2,10.0698
Mal_3,9.9797
G+S_2,11.2978
G+S_3,11.9873
Pyr_1,11.2934
Pyr_2,12.9676
Pyr_3,12.9316
Gly_1,10.8778
Gly_2,11.6839
Gly_3,10.1159
Glucon_1,11.0507
Glucon_2,12.5395
Glucon_3,10.0089
aero_1,12.3744
aero_2,11.5403
aero_3,12.8651
nit_1,15.1634
nit_2,15.2968
nit_3,14.9493
ferm_1,11.7036
ferm_2,10.9062
