,SP5448_05140
SRX1726505,-0.0393028624
SRX1726506,0.0476730812
SRX1726507,-0.0083702188
SRX1726508,-1.3855939892
SRX1726509,-1.398754913
SRX1726510,0.1288547802
SRX1726511,-1.7280126019000002
SRX1726512,-1.7135241393
SRX1726513,-1.4430987869
SRX1081650,0.4115500002
SRX1081651,0.0526111499
SRX1081652,0.0895265345
SRX1081653,0.07769783920000001
SRX1081654,-0.08412839650000001
SRX1081655,0.2136857192
SRX1081656,-0.04781247
SRX1081657,-0.23327260060000002
SRX1081658,-0.0282845824
SRX1081659,-0.2557458868
SRX1081660,-0.3213310227
SRX1081661,-0.5001619474
SRX1081662,0.1192520108
SRX1081663,0.2246783966
SRX1081664,0.1608760323
SRX1081665,-0.10322590100000001
SRX1081666,0.2424656104
SRX1081668,0.1541256697
SRX1081669,-0.4149743695
SRX1081670,0.3217093005
SRX1081671,-0.0792410863
SRX1081672,-1.8822563823
SRX1081673,-1.8198605359000002
SRX1081674,-2.1557655738
SRX1081675,-1.7828866212999999
SRX1081676,-1.2472651325
SRX1081677,-1.3156102215
SRX1081678,-1.3311114709
SRX1081679,-1.8134843082
SRX1081680,-1.657573683
SRX1081681,-1.4762667172000001
SRX1081682,-1.6328993712000002
SRX1081683,-1.4729085186
SRX1081684,-0.5722641866
SRX1081685,-1.8494787773999999
SRX1081686,-1.9324794679
SRX1081687,-1.4560749537
SRX1081688,-2.6948420849
SRX1081689,-1.2811385429
SRX1081690,-1.2020144932
SRX1081691,-1.0569993016
SRX1081692,-1.4072546558
SRX1962715,0.007266954700000001
SRX1962716,0.1462950523
SRX1962717,-0.153562007
SRX1962718,-0.4639077023
SRX1962719,-0.49953770070000003
SRX1962720,-0.4446525874
SRX1962721,-0.009897942
SRX4892146,-0.0135989584
SRX4892147,0.014042519000000002
SRX4892148,-0.0376327257
SRX4892149,0.037189165100000005
SRX4892150,-0.2227087848
SRX4892151,-0.0777294945
SRX4892152,-0.2542300739
SRX4892153,-0.135634691
SRX4892154,-0.0138164402
SRX4892155,0.0918881552
SRX4892156,-0.0021060755
SRX4892157,-0.041662736900000004
SRX4892158,0.045524162800000004
SRX4892159,0.061292619000000007
SRX4892160,0.21802869390000001
SRX4892161,0.1543350519
SRX7620814,-0.252761722
SRX7620815,-0.13609120600000002
SRX7620816,-0.117555275
SRX7620817,-0.3204347457
SRX7620818,-0.2706511518
SRX7620819,-0.5143230156
SRX7620856,-0.11519490310000001
SRX7620857,-1.6681065887000002
SRX7620858,0.0414542831
SRX7620859,-1.783684861
SRX7620860,0.0552118709
SRX7620861,-2.0117246465
SRX7620862,-0.1669604291
SRX7620863,-0.9228730958
SRX7620864,-0.20185998630000002
SRX7620865,-0.5954569889
SRX7620866,0.8752286183
SRX7620867,-1.3078951036
SRX2161502,0.2235758274
SRX2161503,-0.1504790372
SRX2161504,-0.0730967902
SRX2161505,-0.0690295508
SRX2161506,-0.1869521607
SRX2161507,-0.2575123731
SRX2161508,0.1300000617
SRX2161509,-0.24933428910000002
SRX2161510,-0.0219185215
SRX2161511,-0.1849925388
SRX2161512,-0.0580348334
SRX2161513,0.0433574996
SRX2161514,-1.1540720938
SRX2161515,-1.2980152117000001
SRX2161516,-1.1553617757
SRX2161517,-0.38176637820000003
SRX2161518,-0.5258751589
SRX2161519,-0.2907462161
SRX2161520,-0.8546281388
SRX2161521,-1.1926521932
SRX2161522,-0.8634063994000001
SRX2161523,-0.5496535495
SRX2161524,-0.5956086874000001
SRX2161525,-0.8554817537
