,new_2126185_2126320_c
M9exp_1,7.0318
M9exp_2,7.126
M9exp_3,6.9499
M9tran_1,7.3516
M9tran_2,7.3732
M9tran_3,7.1751
M9stat_1,7.9507
M9stat_2,8.1213
M9stat_3,7.7826
MG-0.1_1,6.9198
MG-0.1_2,6.4933
MG-0.1_3,7.3479
MG-0.2_2,6.7411
MG-0.2_3,7.416
MG+5_1,7.0841
MG+5_2,6.3355
MG+5_3,7.3231
MG+10_1,6.8321
MG+10_2,6.3875
MG+10_3,7.0837
MG+15_1,6.9579
MG+15_2,7.5527
MG+15_3,6.9387
MG+25_1,6.9832
MG+25_2,6.6746
MG+25_3,6.8935
MG+45_1,6.8837
MG+45_2,6.651
MG+45_3,6.9554
MG+60_2,6.8923
MG+60_3,7.2496
MG+90_2,6.4434
MG+90_3,6.7526
MG+120_1,7.184
MG+120_2,7.0675
MG+120_3,6.9411
MG+150_1,7.3137
MG+150_3,7.1644
GM-0.1_1,6.7862
GM-0.1_2,6.6564
GM-0.1_3,7.142
GM-0.2_1,7.2107
GM-0.2_2,7.4961
GM-0.2_3,6.6489
GM+5_1,6.7108
GM+5_2,6.2677
GM+5_3,6.6836
GM+10_2,6.4419
GM+10_3,6.7216
GM+15_1,6.5041
GM+15_2,6.8033
GM+15_3,6.694
GM+25_1,6.6601
GM+25_2,6.8638
GM+25_3,7.1484
GM+45_1,6.8889999999999985
GM+45_2,6.3239
GM+45_3,7.6585
GM+60_1,6.715
GM+60_2,6.5948
GM+60_3,7.2076
GM+90_1,6.7411
GM+90_2,7.6813
GM+90_3,7.5257
GM+120_1,7.5417
GM+120_3,8.1183
GM+150_1,7.45
GM+150_2,6.3528
GM+150_3,7.0737
BT_1,7.6560000000000015
BT_2,7.3273
B36_1,7.147
B36_2,6.9829
B60_1,7.5558
B60_2,7.2
S0_1,7.1075
S0_2,7.6134
S0_3,7.7498
S1_1,8.3393
S1_2,8.1564
S1_3,8.6761
S2_1,7.8301
S2_2,7.5936
S2_3,7.4707
S3_1,7.4904
S3_2,7.315
S4_1,7.9409
S4_2,7.3481
S4_3,7.3543
S5_1,7.3738
S5_2,7.7145
S5_3,7.7023
S6_1,7.4861
S6_2,7.1542
S6_3,7.5487
S6/t_1,7.9586
S6/t_2,7.4007
S6_4,7.6542
S6_5,7.8573
S6_6,7.5478
S7_4,8.2318
S7_5,8.452
S7_6,8.5105
S8_4,8.1415
S8_5,8.8042
G135_1,7.2339
G135_3,7.4289
G150_1,7.5059
G150_2,6.9554
G150_3,7.4976
G180_1,7.1391
G180_2,7.0175
G180_3,7.0198
T-5.40H_1,6.7271
T-4.40H_1,7.0108
T-3.40H_1,6.8536
T-2.40H_1,6.9678
T-1.40H_1,6.8514
T-1.10H_1,6.5606
T-0.40H_1,6.5217
T0.0H_1,7.6382
T0.30H_1,8.0686
T1.0H_1,7.7034
T1.30H_1,7.9311
T2.0H_1,8.1575
T2.30H_1,7.9123
T3.0H_1,7.6045
T3.30H_1,7.9719
T4.0H_1,7.5637
T5.0H_1,7.8043
LBexp_1,7.0426
LBexp_2,6.8686
LBexp_3,7.0289
LBtran_1,8.6742
LBtran_2,9.2899
LBtran_3,8.7969
LBstat_1,7.7003
LBstat_2,7.5883
LBstat_3,7.7748
LBGexp_1,6.8414
LBGexp_2,6.8597
LBGexp_3,7.0895
LBGtran_2,7.4493
LBGtran_3,7.4164
LBGstat_1,7.1652
LBGstat_2,7.35
LBGstat_3,7.6769
Mt0_1,7.0856
Mt0_3,6.9671
M0t45_1,7.2085
M0t45_2,6.7167
M0t45_3,6.7465
M0t90_1,9.2233
M0t90_2,10.0959
M0t90_3,11.1562
M40t45_1,7.6315
M40t45_2,8.503
M40t45_3,6.5965
M40t90_1,9.5185
M40t90_2,9.9694
M40t90_3,10.7904
dia0_1,7.2308
dia0_2,7.1688
dia0_3,6.608
dia5_1,7.6352
dia5_2,7.8605
dia5_3,7.5757
dia15_1,7.7548
dia15_2,7.1434
dia15_3,7.2058
C30_1,7.8122
C30_2,8.0598
C90_1,7.2311
C90_2,6.6966
SMM_1,6.9929
SMM_2,6.8674
SMM_3,6.8344
Salt_1,7.0026
Salt_2,6.9887
Salt_3,6.9949
M+G_1,7.9578
M+G_2,7.0299
M+G_3,7.1734
Glu_1,7.1367
Glu_2,7.2697
Glu_3,7.2657
Fru_1,6.9584
Fru_2,7.5518
Fru_3,7.454
Mal_1,7.7329
Mal_2,7.6691
Mal_3,7.9023
G+S_2,7.8396
G+S_3,7.9289999999999985
Pyr_1,7.4555
Pyr_2,7.5597
Pyr_3,7.5624
Gly_1,7.6026
Gly_2,7.9282
Gly_3,7.9442
Glucon_1,7.7511
Glucon_2,7.7173
Glucon_3,8.0717
BI_1,8.0308
BI_2,7.7166
BC_2,8.1418
BC/t_1,7.7457
BC/t_2,8.3708
BC_1,7.8862
Sw_1,7.051
Sw_2,7.3719
BMM_1,6.6848
BMM_2,6.8519
BMM_3,7.0454
Heat_1,7.291
Heat_2,6.7174
Heat_3,7.423999999999999
Cold_1,7.0939999999999985
Cold_2,7.2345
Cold_3,7.3717
Etha_1,7.459
Etha_2,7.6976
Etha_3,7.3977
SMMPr_1,6.6177
SMMPr_2,7.0014
SMMPr_3,7.2151
HiTm_1,7.3692
HiTm_2,7.0119
HiTm_3,7.1105
LoTm_1,7.1187
LoTm_2,6.9579
LoTm_3,6.7766
HiOs_1,7.0273
HiOs_2,7.3095
HiOs_3,7.2933
Oxctl_1,7.7135
Oxctl_2,7.5755
Oxctl_3,7.2024
Diami_1,7.6901
Diami_2,7.4887
Diami_3,7.9325
Paraq_1,7.2471
Paraq_2,6.9726
Paraq_3,7.0556
H2O2_1,7.0236
H2O2_2,7.1103
H2O2_3,7.3447
HPh_1,7.5612
HPh_2,7.0196
HPh_3,7.6227
LPh_1,7.2665
LPh_2,6.8529
LPh_3,7.4896
LPhT_1,7.4802
LPhT_2,7.0552
LPhT_3,7.1928
aero_1,7.0013
aero_2,7.1222
aero_3,6.8664
nit_1,6.8867
nit_2,6.9631
nit_3,6.651
ferm_1,6.9701
ferm_2,6.9548
ferm_3,7.1115
