,PSPTOB0032
SRX1828913,0.0751460241
SRX1828914,0.4943624446
SRX1828915,0.1178544046
SRX1828916,0.569966796
SRX1828917,-0.1930004287
SRX1828918,0.08145500280000001
SRX3983989,0.144495172
SRX3983990,-0.251622572
SRX3983993,1.8093008821
SRX3983994,1.36022624
SRX3983995,0.39191112510000004
SRX3983996,0.8545797497000001
SRX3983997,2.2140236146
SRX3983998,-0.18356052450000002
SRX3983999,0.45328938430000004
SRX3984000,0.5548223356
SRX3984001,2.3275777111
SRX3984002,2.3261194113
SRX3984003,1.5857418948
SRX3984004,0.1466539142
SRX3984005,0.4457304889
SRX3984006,2.0084912131
SRX3984007,1.3022160258
SRX3984008,0.2760221382
SRX3984009,-0.0701794676
SRX3984010,2.758605668
SRX3984011,-0.3478042237
SRX3984012,-0.7848436289
SRX3984013,0.0163436063
SRX3984014,-0.0730603786
SRX3984015,1.0226563566
SRX3984016,-0.0791806916
SRX3984017,2.5434503444
SRX3984019,0.0578650371
SRX3984020,2.6574760659
SRX3984021,2.5887605928
SRX3984022,2.8369400127
SRX3984023,-0.0472413433
SRX3984024,0.0435133668
SRX3984025,0.2295698073
SRX3984026,0.5757475858000001
SRX3984027,0.2644347976
SRX3984028,-0.221715515
SRX3984029,0.7559757455
SRX3984031,2.7484336605
SRX3984032,2.2958242499
SRX3984034,0.057093886600000004
SRX3984035,-0.4711769737
SRX3984036,2.2225070469
SRX3984037,2.2025878184
SRX3984038,2.3936516581
SRX3984039,2.4775711482
SRX3984040,-0.1597928815
SRX3984041,2.538918244
SRX3984042,0.48264345880000004
SRX3984043,-0.1109069713
SRX3984045,0.3278529683
SRX3984046,-0.036722919
SRX3984047,2.4393993867
SRX3984048,2.0613376805
SRX3984049,1.5441571596
SRX3984050,1.8644671904
SRX3984051,2.5775576106
SRX3984052,-0.23062871140000002
SRX3984056,2.6788151062
SRX3984057,2.4216006183
SRX3984058,2.6237478542
SRX3984059,-0.08084170830000001
SRX3984061,-0.25676611380000003
SRX3984062,0.40069226350000003
SRX3984063,-0.0287237262
SRX3984064,-0.112320453
SRX3984065,-0.057769401000000005
SRX3984066,-0.0182920479
SRX3984067,0.4871357054
SRX3984068,0.25397517880000003
SRX3984069,2.2697062688000003
SRX3984070,2.5935002367999997
SRX3984071,2.1020579623
SRX3984073,0.3624799127
SRX3984074,0.0825814842
SRX3984077,-0.0627388967
SRX3984078,-0.265063364
SRX3984079,1.2568796532
SRX3984080,0.0268703757
SRX3984082,-0.0748017116
SRX3984084,1.8776926057
SRX6997963,-0.09855322620000001
SRX6997964,-0.46647213070000004
SRX6997965,-0.5149269327
SRX6997967,0.0289115968
SRX6997968,-0.1444745392
SRX6997969,-0.1388325524
SRX6997971,0.0696416294
SRX6997972,-0.5808287409
SRX6997973,-0.0852971807
SRX3159100,-0.1675820238
SRX3159101,0.1378336793
SRX3159102,0.1183941802
SRX3159103,-0.0886458356
SRX3159000,-0.18024039320000002
SRX3159001,-0.3217733672
SRX3159002,-0.6174541529
SRX3159003,-0.4562571684
SRX3159004,-0.7343801714
SRX3159005,-0.2611630517
SRX3159006,-0.3451601958
SRX3159007,-0.15635804690000002
SRX3159008,-0.1922270609
SRX3159009,-0.3960731904
SRX3159010,-1.010709224
SRX3159012,-0.6532020901000001
SRX3159013,-0.588597464
SRX3159014,-0.5714910529
SRX3159015,0.0300697392
SRX3159016,-0.8799858931000001
SRX3159017,-0.5520203719
SRX3159018,0.0162254894
SRX3159019,-0.5919549526
SRX3159020,-0.6893332826
SRX3159021,-0.7993701103
SRX3159022,-0.43600074250000004
SRX3159023,-1.4647098436000001
SRX3159024,-0.6900985919
SRX3159025,-0.19143417910000002
SRX3159026,0.0276924224
SRX3159027,-0.258321279
SRX3159028,-0.1828821225
SRX3159029,-0.1789578457
SRX3159030,-0.37038533490000003
SRX3159034,0.1253726395
SRX3159036,0.6554145592
SRX3159037,0.6749059981000001
SRX3159041,0.2295040452
SRX3159042,0.6040757707000001
SRX3159043,0.1058986014
SRX3159045,0.580736074
SRX3159047,0.4064739265
SRX3159048,-0.0556261807
SRX3159049,0.1967173035
SRX3159050,0.30567418220000003
SRX3159051,0.1668154252
SRX3159052,-0.0479567215
SRX3159053,-0.11172871050000001
SRX3159054,0.4940351335
SRX3159055,0.1724952753
SRX3159056,0.2031963018
SRX3159057,-0.1465222328
SRX3159058,-0.3175780778
SRX3159060,-0.8299089495
SRX3159061,0.16995561280000002
SRX3159062,-0.30074431300000004
SRX3159063,-0.2641711219
SRX3159066,-0.2706651326
SRX3159069,0.118989459
SRX3159070,0.2343114915
SRX3159071,0.2802004125
SRX3159073,0.0532575697
SRX3159074,-0.39620663980000004
SRX3159075,0.3341153687
SRX3159076,-0.1667977227
SRX3159080,-0.6878319912
SRX3159082,0.4472374435
SRX3159083,-0.1451684474
SRX3159086,-0.9440680904000001
SRX3159087,0.2672763396
SRX3159088,-0.2902225604
SRX3159089,0.1563412972
SRX3159090,-0.0154394656
SRX3159091,-0.0437511302
SRX3159092,-0.0099584397
SRX3159093,-0.18964840600000002
SRX3159094,0.2721218368
SRX3159095,0.3956568977
SRX3159096,0.5530550339
SRX3159097,-0.2218955819
SRX3159098,0.2178372374
SRX3159099,-0.5034768216000001
SRX3158988,0.3207006503
SRX3158989,0.18823308260000002
SRX3158990,-0.0317449974
SRX3158991,-0.2146232209
SRX3158992,-0.2812780868
SRX3158996,-0.0394225635
SRX3644656,0.0927763397
SRX3644657,0.014244378200000001
SRX3644658,-0.1070207179
SRX3644659,0.3500315892
SRX3644660,-0.0388081964
SRX3644661,0.058802704000000004
