,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.12510849104226215,2.0,0.0,-0.0884650624,1.0,0.0884650624,,,,,,,,
1,fur__wt_dpd,4.0556753149,0.2976958436839904,2.0,2.0,4.2661780647,3.0,3.8451725651,,,,,,,,
2,fur__wt_fe,4.941569926050001,0.14131054814992475,2.0,4.0,4.8416482792,5.0,5.0414915729,,,,,,,,
3,fur__delfur_dpd,0.07779291025000001,0.22507979103655623,2.0,6.0,-0.0813625363,7.0,0.2369483568,,,,,,,,
4,fur__delfur_fe2,0.6424702337000001,0.06461067085700463,2.0,8.0,0.5967835902,9.0,0.6881568772000001,,,,,,,,
5,acid__wt_ph5,4.1388117892,0.1271138214078121,2.0,10.0,4.0489287441,11.0,4.2286948343,,,,,,,,
6,acid__delgadx_ph5,1.6503343498,,1.0,12.0,1.6503343498,,,,,,,,,,
7,acid__delgadw_ph5,2.551407309,0.28099873369419803,2.0,13.0,2.7501034191000002,14.0,2.3527111989,,,,,,,,
8,acid__delgade_ph5,2.83416077725,0.2181378231038445,2.0,15.0,2.6799140433,16.0,2.9884075112,,,,,,,,
9,oxidative__wt_pq,4.0879022637,0.4413598009572269,2.0,17.0,4.3999907719,18.0,3.7758137554999998,,,,,,,,
10,oxidative__deloxyr_pq,7.6767805689,0.2912406931728598,2.0,19.0,7.882718838,20.0,7.4708422998,,,,,,,,
11,oxidative__delsoxr_pq,2.19762504265,0.03171750356058782,2.0,21.0,2.1751973808,22.0,2.2200527045,,,,,,,,
12,oxidative__delsoxs_pq,1.3461360018000001,0.0233662047085376,2.0,23.0,1.3626584036,24.0,1.3296136,,,,,,,,
13,nac_ntrc__wt_csn,3.9226826031,0.04562624437834157,2.0,25.0,3.8904199763,26.0,3.9549452299,,,,,,,,
14,nac_ntrc__wt_cytd,0.2291325511,0.4584141434141953,2.0,27.0,0.5532803005,28.0,-0.0950151983,,,,,,,,
15,nac_ntrc__wt_gln,-0.34643094765,0.25077841390863126,2.0,29.0,-0.1691038306,30.0,-0.5237580647,,,,,,,,
16,nac_ntrc__bw_delnac_csn,7.1580718945,0.3616695077805103,2.0,31.0,6.902332933,32.0,7.413810856,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,8.37871336815,0.3002066351192259,2.0,33.0,8.1664352207,34.0,8.5909915156,,,,,,,,
18,nac_ntrc__bw_delnac_gln,7.56566492225,0.30363791065575574,2.0,35.0,7.7803693479,36.0,7.3509604966,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,8.1401846843,0.16336647982099436,2.0,37.0,8.0246671386,38.0,8.25570223,,,,,,,,
20,misc__wt_no_te,4.67175632655,0.13766280021619468,2.0,39.0,4.5744140269999995,40.0,4.7690986261,,,,,,,,
21,misc__bw_delcbl,7.75701139245,0.08443508284535682,2.0,41.0,7.8167160121,42.0,7.6973067728,,,,,,,,
22,misc__bw_delfabr,8.69336708095,0.07598197822377516,2.0,43.0,8.747094453,44.0,8.6396397089,,,,,,,,
23,misc__bw_delfadr,7.74291946015,0.022174589562963306,2.0,45.0,7.7585992628,46.0,7.7272396575,,,,,,,,
24,misc__nitr_031,3.7173211689,,1.0,47.0,3.7173211689,,,,,,,,,,
25,omics__wt_glu,-0.61395812395,0.2033877583646854,2.0,48.0,-0.4701412608,49.0,-0.7577749871,,,,,,,,
26,omics__wt_gly,-0.71274318595,0.07368883248802208,2.0,50.0,-0.7648490591,51.0,-0.6606373128,,,,,,,,
27,omics__wt_thr,0.6686474627500001,0.039748044988109195,2.0,52.0,0.6967535749,53.0,0.6405413506000001,,,,,,,,
28,omics__bw_ac,-0.50519972295,0.23380717021632386,2.0,54.0,-0.3398730874,55.0,-0.6705263585,,,,,,,,
29,omics__bw_fum,-2.1428752632999997,0.3056985721976448,2.0,56.0,-1.9267137299,57.0,-2.3590367967,,,,,,,,
30,omics__bw_glc,-1.89556727875,0.11314519416112492,2.0,58.0,-1.8155615447,59.0,-1.9755730128,,,,,,,,
31,omics__bw_pyr,-2.1851175546999997,0.7970391143106776,2.0,60.0,-1.6215257921,61.0,-2.7487093173,,,,,,,,
32,ompr__wt_nacl,2.8676912402,0.11932298606784349,2.0,62.0,2.9520653328,63.0,2.7833171476,,,,,,,,
33,ompr__bw_delompr_nacl,0.13595961935,0.2535517801839614,2.0,64.0,0.3152478025,65.0,-0.043328563800000004,,,,,,,,
34,minspan__wt_ade,-0.366078081,,1.0,66.0,-0.366078081,,,,,,,,,,
35,minspan__wt_glc,-0.8947322720333334,0.2836183871070313,3.0,67.0,-1.0298564253,68.0,-1.0855216748,69.0,-0.568818716,,,,,,
36,minspan__wt_glc_anaero,2.54787075035,0.41436729945982653,2.0,70.0,2.254868823,71.0,2.8408726777,,,,,,,,
37,minspan__wt_trp,-0.9222592660000001,,1.0,72.0,-0.9222592660000001,,,,,,,,,,
