,PSPTO_5566
SRX1828913,0.0176164521
SRX1828914,-0.5933396409
SRX1828915,-0.13142344350000001
SRX1828916,-1.0983830421
SRX1828917,0.1138069914
SRX1828918,-0.401378978
SRX3983989,0.3205924825
SRX3983990,0.2995684139
SRX3983993,-0.44068900980000003
SRX3983994,-0.0684442083
SRX3983995,0.1576828875
SRX3983996,-0.0399920813
SRX3983997,-0.3995559629
SRX3983998,0.0496844413
SRX3983999,-0.0207577216
SRX3984000,0.08415325900000001
SRX3984001,-0.4402185457
SRX3984002,-0.3186305793
SRX3984003,-0.5892076748
SRX3984004,0.07723414
SRX3984005,0.3559966861
SRX3984006,-0.0129429292
SRX3984007,0.0143049022
SRX3984008,-0.0165471685
SRX3984009,0.0648962216
SRX3984010,-0.4765624799
SRX3984011,-0.1826773796
SRX3984012,0.0075272862
SRX3984013,-0.1021162949
SRX3984014,-0.09331714790000001
SRX3984015,-0.16544182770000002
SRX3984016,-0.0923775807
SRX3984017,-0.48318180730000004
SRX3984019,0.23263380790000002
SRX3984020,-0.3878580666
SRX3984021,-0.1980729698
SRX3984022,-0.17441708250000001
SRX3984023,0.0425315766
SRX3984024,-0.278037014
SRX3984025,0.10167146240000001
SRX3984026,-0.4220621425
SRX3984027,-0.054310860600000004
SRX3984028,-0.1539252407
SRX3984029,0.2952244173
SRX3984031,-0.7995439067000001
SRX3984032,-0.9944617444
SRX3984034,-0.06462523170000001
SRX3984035,-0.1773218474
SRX3984036,-0.8611657758
SRX3984037,-0.9631972499
SRX3984038,-0.8070492606
SRX3984039,-0.6402365905
SRX3984040,0.032105328
SRX3984041,-0.9858641263000001
SRX3984042,0.2592202101
SRX3984043,-0.0017364687000000001
SRX3984045,-0.33353016760000004
SRX3984046,0.1258224751
SRX3984047,-0.6461165043
SRX3984048,-0.478344918
SRX3984049,-0.43603512380000004
SRX3984050,-0.0212041624
SRX3984051,-0.5043442835
SRX3984052,-0.48923138050000003
SRX3984056,-0.7225759988
SRX3984057,-0.5441006493
SRX3984058,-1.0207209716
SRX3984059,-0.2101722281
SRX3984061,0.08741504750000001
SRX3984062,-0.0322998865
SRX3984063,-0.0529772684
SRX3984064,0.0336698301
SRX3984065,0.2270955182
SRX3984066,0.4952972612
SRX3984067,0.1858007807
SRX3984068,0.3171277563
SRX3984069,-0.2400143605
SRX3984070,-0.2634723933
SRX3984071,-0.3764928977
SRX3984073,-0.1174989984
SRX3984074,0.3519827479
SRX3984077,-0.3288090994
SRX3984078,0.09435686850000001
SRX3984079,-0.3978815734
SRX3984080,-0.10372882
SRX3984082,-0.0887974929
SRX3984084,-0.834721449
SRX6997963,0.37472841840000004
SRX6997964,0.10833429430000001
SRX6997965,0.4711570299
SRX6997967,-0.0562729568
SRX6997968,-0.1649931829
SRX6997969,0.3487421981
SRX6997971,-0.3184554616
SRX6997972,0.1395572829
SRX6997973,0.40978922560000003
SRX3159100,-0.0417333201
SRX3159101,0.19891716610000001
SRX3159102,-0.0439287172
SRX3159103,-0.11325512880000001
SRX3159000,0.23120146660000002
SRX3159001,0.3866134795
SRX3159002,0.0481991534
SRX3159003,0.0649092112
SRX3159004,-0.045310290100000004
SRX3159005,0.0911583067
SRX3159006,0.12748817070000001
SRX3159007,-0.5070967675
SRX3159008,0.1376526171
SRX3159009,-0.1892902126
SRX3159010,0.16565963920000001
SRX3159012,-0.0010002461
SRX3159013,-0.024077297100000002
SRX3159014,-0.616367238
SRX3159015,-0.24818670780000002
SRX3159016,-0.045224958
SRX3159017,0.3430429119
SRX3159018,0.1535218549
SRX3159019,-0.3167876308
SRX3159020,-0.3405581522
SRX3159021,0.3766368093
SRX3159022,0.5262036802
SRX3159023,-0.1285031698
SRX3159024,-0.5377744562
SRX3159025,-0.148971837
SRX3159026,-0.012050655700000001
SRX3159027,-0.3416764598
SRX3159028,0.1426762821
SRX3159029,0.30961940720000003
SRX3159030,0.1806612755
SRX3159034,-0.0664904934
SRX3159036,-0.0390961183
SRX3159037,0.29902382110000003
SRX3159041,-0.11263372
SRX3159042,-0.0781260357
SRX3159043,-0.1344865654
SRX3159045,-0.1078925723
SRX3159047,-0.4963160881
SRX3159048,-0.5192637184000001
SRX3159049,0.2821168294
SRX3159050,-0.2888343407
SRX3159051,0.2278169804
SRX3159052,0.0997734838
SRX3159053,0.005852412
SRX3159054,-0.0236751455
SRX3159055,-0.30045765620000003
SRX3159056,0.0370407399
SRX3159057,0.2244433617
SRX3159058,-0.1001426527
SRX3159060,-0.1724489395
SRX3159061,-0.3259944724
SRX3159062,-0.5535604310000001
SRX3159063,0.4147627652
SRX3159066,0.0125275595
SRX3159069,-0.4288099111
SRX3159070,0.0734559756
SRX3159071,-0.1594329521
SRX3159073,-0.1675908999
SRX3159074,-0.34612357800000004
SRX3159075,0.3261962342
SRX3159076,0.5645887512000001
SRX3159080,0.6978943293000001
SRX3159082,-0.23363755
SRX3159083,0.2914330155
SRX3159086,-0.0039345469000000004
SRX3159087,0.6955378626000001
SRX3159088,0.5064396009000001
SRX3159089,-0.044366659600000004
SRX3159090,0.4995341482
SRX3159091,-0.1472028785
SRX3159092,0.142607798
SRX3159093,0.07820050840000001
SRX3159094,-0.203720756
SRX3159095,0.3332851768
SRX3159096,0.0499239452
SRX3159097,0.35654917620000004
SRX3159098,-0.3227951186
SRX3159099,0.2210186543
SRX3158988,0.0250303414
SRX3158989,0.0706316253
SRX3158990,-0.6451040284
SRX3158991,-0.7909937889
SRX3158992,-0.0907574686
SRX3158996,0.0657271272
SRX3644656,0.0202868213
SRX3644657,-0.0357683374
SRX3644658,0.0154815161
SRX3644659,-0.3821743184
SRX3644660,0.0324786044
SRX3644661,0.1184745777
SRX3644662,0.3191542824
SRX3644663,-0.1432902769
SRX3644664,1.0676515396
SRX3644665,-0.0137738475
SRX3644666,-0.14231831990000002
SRX3644667,0.41811666670000003
SRX3644668,0.6105412909
SRX3644669,0.4003561674
SRX3644670,1.1683558934
SRX3644671,-0.1327578577
SRX3644672,-0.0531928588
SRX3644673,0.1537055816
