,A,crp
minspan__bw_delcra_glc__1,-0.820077362818,10.073740243568901
minspan__bw_delcra_glc__2,-0.603000892068,10.025515628936802
minspan__bw_delcra_trp__1,-1.36428419909,10.148405465689
minspan__bw_delmntr__1,0.221394431336,10.133279083705599
minspan__bw_delnac_ade__1,-2.21366347438,9.8850306476188
minspan__bw_delnac_glc__1,-3.55893275748,10.1315496354741
cra_crp__wt_ac__1,18.0395723404,10.044041619323199
cra_crp__wt_ac__2,18.0447433669,9.90528593430204
cra_crp__wt_fru__1,10.988374585499999,9.538139031640071
cra_crp__wt_fru__2,10.7010622498,9.73512952801651
cra_crp__delcra_ac__1,16.8728900648,9.85472568283079
cra_crp__delcra_ac__2,16.5647705221,9.86955535895592
cra_crp__delcra_fru__1,-6.438614154,9.910546784768211
cra_crp__delcra_fru__2,-6.93033982786,9.94408496101795
cra_crp__delcra_glc__1,-3.62743042489,9.787465809068891
cra_crp__delcra_glc__2,-3.87976867066,9.790033796782698
rpoB__wt_031__1,16.4407347933,9.908981191217212
rpoB__wt_044__1,-0.149755592275,9.83614200131445
rpoB__wt_lb__1,25.4278433997,10.059701911418301
rpoB__wt_lb__2,25.4753361048,10.0478358470037
rpoB__rpoBE546V_031__1,12.077556205999999,10.1742073052959
rpoB__rpoBE546V_044__1,10.9749667052,10.1689918704782
rpoB__rpoBE546V_lb__1,21.2492186926,9.847645660008359
rpoB__rpoBE546V_lb__2,21.0206322282,9.90013769500022
rpoB__rpoBE546V_glc__1,-0.49296465483400004,9.66418154062626
rpoB__rpoBE672K_glc__1,1.45079594304,9.166121536539778
rpoB__rpoBE672K_glc__2,1.7386974461200002,9.35610420809454
rpoB__rpoBE672K_lb__1,15.111430278299999,9.76813334236598
rpoB__rpoBE672K_lb__2,14.410557031500002,9.77652659034489
crp__wt_fru__1,13.047781058,9.65710730113408
crp__wt_glyc__1,16.441278636,9.65948653373724
crp__wt_glyc__2,16.0621914758,9.70556258165369
crp__delar1_glyc__1,-7.6182507160899995,10.9540781171473
crp__delar1_glyc__2,-8.04393044913,11.092072435462699
crp__delar1ar2_glyc__1,-5.28393225661,10.4839015963814
crp__delar1ar2_glyc__2,-5.07289127564,10.4658069467825
crp__delar1ar2_glyc__3,-5.3923509628,10.500399605396698
crp__delar2_glyc__1,31.021078890300004,11.565641741620901
crp__delar2_glyc__2,30.230079946700002,11.4784819271187
crp__delar2_glyc__3,29.300459826999997,11.421382277823101
crp__delcrp_fru__1,-8.40036178953,0.0
crp__delcrp_fru__2,-8.45384680431,0.0
crp__delcrp_fru__3,-8.49820087262,0.0
crp__delcrp_glc__1,-7.900087654249999,0.974255225792644
crp__delcrp_glc__2,-7.776061730810001,0.49934369608546597
crp__delcrp_glc__3,-8.09160245189,0.0
crp__delcrp_glyc__1,-9.23875936137,0.0
crp__delcrp_glyc__2,-9.67357013719,0.0
crp__delcrp_glyc__3,-9.2241903896,0.0
glu__glu_ale3__1,-3.9062452531900003,11.2688602598495
glu__glu_ale4__1,-2.42853094063,9.976583078052052
glu__glu_ale5__1,3.6284566861300003,10.068885011172199
glu__glu_ale6__1,-0.45099147355499997,9.55192901662247
glu__glu_ale8__1,-4.38025170601,11.2173049954315
glu__glu_ale9__1,-2.0227837779900004,10.4950847926334
glu__glu_ale10__1,-5.96447027316,10.980549137130199
42c__wt_42c__1,0.215066093763,9.7803015395664
42c__42c_ale1__1,6.7801477226,10.184796975657301
42c__42c_ale2__1,-2.4298738363299996,9.71648914235686
42c__42c_ale3__1,-6.4379744649,9.36009910140639
42c__42c_ale4__1,-4.68370485308,9.82067457469341
42c__42c_ale5__1,-5.9715403163600005,9.47015676850747
42c__42c_ale6__1,-1.52266871612,10.1298290513385
42c__42c_ale8__1,-4.97796568511,10.5407434198649
42c__42c_ale9__1,-0.00907081926005,10.0056685683422
42c__42c_ale10__1,-4.34232516203,10.226079735214801
ssw__wt_ac__1,13.4263857236,10.1462174025879
ssw__wt_glc__1,-4.89272982204,9.930583175148461
ssw__wt_glyc__1,8.39127631353,10.2254868987209
ssw__wt_xyl__1,-0.529545601404,10.4687362319933
ssw__glc_ale1__1,-3.3269665988700003,10.2523389531785
ssw__glc_ale2__1,-1.43240531917,10.542018164475198
ssw__glc_ale3__1,-2.6515855856,10.350920907448302
ssw__glyc_ale1__1,5.135674326459999,10.3019680580604
ssw__glyc_ale2__1,9.83968352391,10.298077240419099
ssw__xyl_ale1__1,0.16174262905200001,9.93093109009419
ssw__xyl_ale2__1,5.96939568994,10.064275187026801
ssw__xyl_ale3__1,-5.50063870523,9.79011870065198
ssw__glc_ac_ac2__1,16.488417649000002,10.207505339885
ssw__glc_ac_glc1__1,-4.32617386031,10.026329558577801
ssw__glc_ac_glc2__1,-1.9137939510099997,10.480448163330099
ssw__glc_glyc_glc__1,-1.5734041629799997,10.5772025978445
ssw__glc_glyc_glyc__1,8.50533748081,10.3378946703288
ssw__glc_xyl_glc__1,-1.66126496125,10.1393264886069
ssw__glc_xyl_xyl__1,6.431208252569999,9.700240041400301
pgi__glu4_delpgi__1,6.88969166533,10.2982053616991
pgi__pgi_ale1__1,4.3580772340900005,9.86786341492036
pgi__pgi_ale2__1,2.7385151278099995,10.0861408549484
pgi__pgi_ale3__1,3.6342434577800007,10.043630798737802
pgi__pgi_ale5__1,5.6688813290199995,10.0360112166374
pgi__pgi_ale6__1,4.366323640869999,10.225777430582301
pgi__pgi_ale7__1,2.64262777926,10.230357665185501
pgi__pgi_ale8__1,3.66857124893,10.0412826164933
ica__wt_glc__1,2.58724215074,9.95418323022034
ica__wt_glc__2,2.3549592153,9.956751677400481
ica__wt_glc__3,-1.9123434242500001,10.0921414635664
ica__wt_glc__4,-2.20002823093,10.552074684845001
ica__arg_sbt__1,13.496085807,10.2075847073115
ica__arg_sbt__2,14.9952080183,10.4625091274721
ica__cytd_rib__1,23.362543670100003,10.3323685350608
ica__cytd_rib__2,21.99843688,10.373478321052099
ica__gth__1,-9.96497692605,9.86719076701953
ica__gth__2,-10.2190508181,9.65621687463431
ica__leu_glcr__1,5.64176473403,10.952170959842
ica__leu_glcr__2,5.9483540958,10.9350620867386
ica__met_glc__1,1.22807183763,10.018478265439999
ica__met_glc__2,1.1362237075200001,9.90701816248578
ica__no3_anaero__1,-8.13585240292,10.221533683356801
ica__no3_anaero__2,-7.929851628150001,10.2020938121541
ica__phe_acgam__1,0.371561547853,10.0421258498464
ica__phe_acgam__2,0.99686169431,10.0354086426157
ica__thm_gal__1,15.0148584653,10.3088738200698
ica__thm_gal__2,14.691588570899999,10.2287173784689
ica__tyr_glcn__1,0.837480587219,10.1613037425711
ica__tyr_glcn__2,0.621122490788,10.197758502243
ica__ura_pyr__1,7.661798017969999,10.8870327833494
ica__ura_pyr__2,12.362570057200001,11.171197195729599
ica__wt_glc__5,-2.1179094454,10.215858969331801
ica__wt_glc__6,-2.3180559438,10.1897455736343
ica__bw_delpurR_cytd__1,-1.5590551446599998,9.78308455086173
ica__bw_delpurR_cytd__2,-1.1033835701999999,9.76881659052952
ica__ade_glc__1,-0.6271420331759999,10.3311560484177
ica__ade_glc__2,-0.42920053550899995,10.3206928430263
ytf__wt_glc__1,-1.0570287688700002,10.3708598036266
ytf__wt_glc__2,-0.224975440562,10.5191829496273
ytf__delyafC__1,0.0831335384188,10.469252343912
ytf__delyafC__2,-1.37479316051,10.5229054026561
ytf__delyeiE__1,-6.17662033875,10.275353292276199
ytf__delyeiE__2,-7.367326125960001,10.285601247499
ytf__delyiaJ__1,-3.52338894944,10.450482910337401
ytf__delyiaJ__2,-4.22300191842,10.506386050513001
ytf__delyieP__1,-0.677383319975,10.8436775224632
ytf__delyieP__2,-2.30882308835,10.800350805708302
ytf__wt_ph5__1,-4.02159249503,10.436074824178801
ytf__wt_ph5__2,-3.79636182944,10.525083135761198
ytf__wt_ph8__1,0.036122149333,10.334325479054801
ytf__wt_ph8__2,-0.730878763255,10.2853312681147
ytf__delybaO__1,2.70126041897,10.576966926196999
ytf__delybaO__2,3.8533514705500003,10.6183991790901
ytf__delybaQ__1,-0.651839704346,10.2640434448048
ytf__delybaQ__2,-1.2886896729700001,10.2291390531757
ytf__delybiH__1,-1.0628688579,10.6569506426736
ytf__delybiH__2,-1.70520563837,10.607899037367801
ytf__delydcI_ph5__1,-2.9804221911799997,10.355996565938801
ytf__delydcI_ph5__2,-3.4993799966300005,10.5233608747987
ytf__delydcI_ph8__1,-2.23328494317,10.4068741547943
ytf__delydcI_ph8__2,0.6712005754479999,10.3417163926805
ytf__delyddM__1,-5.3924677748,10.821054829054502
ytf__delyddM__2,-5.12394047367,10.811571254674302
ytf__delyheO__1,2.0767696178799997,10.5520728400127
ytf__delyheO__2,4.4319051934500004,10.597868214785
fps__bw_glc__1,2.19515133611,10.2698610709553
fps__bw_glc__2,2.40857799961,10.2389137940977
fps__fps_thrA_ale1__1,-1.5400375043,10.4407032037464
fps__fps_thrA_ale1__2,-1.1885519880600002,10.4246936327382
fps__fps_thrA_ale2__1,-1.64840864234,10.331323243711
fps__fps_thrA_ale2__2,-1.19131185094,10.3228594574525
fps__fps_serB_ale1__1,-1.16755768955,10.348916122972302
fps__fps_serB_ale1__2,-1.45726910535,10.3202719439861
fps__fps_serB_ale4__1,-4.8655150119,10.497432843637
fps__fps_serB_ale4__2,-4.49042753947,10.4865062805488
fps__fps_ptsI_ale1__1,19.0517102749,10.229556497223099
fps__fps_ptsI_ale1__2,19.3963543539,10.2426839439223
fps__fps_ptsI_ale3__1,16.6899477095,10.329773279184302
fps__fps_ptsI_ale3__2,17.3223110209,10.2862425556547
pal__lyx_ale2_f6__1,17.5931979968,10.185003776412099
pal__lyx_ale2__1,19.1473337419,9.76019093374534
pal__lyx_ale2__2,19.028330993599997,9.705459119483141
pal__lyx_ale4__1,19.1473337419,9.76019093374534
pal__lyx_ale4__2,19.028330993599997,9.705459119483141
pal__5drib_ale10_f18__1,20.992971106600002,9.84828964165249
pal__5drib_ale10_f18__2,20.7224019406,9.81698129270875
pal__5drib_ale10__1,20.998538383099998,10.199577567254801
pal__arab_ale14_f9__1,6.90240558793,10.143384789168199
pal__arab_ale14_f9__2,7.181457775710001,10.2345136014294
pal__arab_ale14__1,8.40684284817,10.3034765347955
pal__arab_ale14__2,8.055843996939998,10.1905973962065
pal__arab_ale16__1,9.35465977514,9.87391585330086
pal__arab_ale16__2,9.57882187678,9.96594204580024
pal__tartr_ale26_f10__1,16.9102939153,10.0981665084465
pal__tartr_ale26_f10__2,17.098105931400003,9.99455922745971
pal__tartr_ale26__1,17.3687267267,10.1495910449176
pal__tartr_ale26__2,16.9549344947,10.1515384153135
pal__tartr_ale28_f10__1,15.634741065899998,9.83904592965599
pal__tartr_ale28_f10__2,14.4657048745,9.83411074039277
pal__tartr_ale28__1,14.9531108896,10.1525031201789
pal__tartr_ale28__2,12.8257727514,10.2056540255915
efeU__delmenFentC_citr__1,-0.39647543546400005,10.3643228768705
efeU__delmenFentC_citr__2,0.41667666542599996,10.5238102348592
efeU__delmenFentC__1,-6.93788098781,10.638505843210801
efeU__delmenFentC__2,-7.4252021561,10.657018748249099
efeU__menFentC_ale39__1,2.37154442631,10.506552310509699
efeU__menFentC_ale39__2,2.11991729355,10.4524209340316
efeU__menFentC_ale29__1,-1.3544223184900002,10.705734228487
efeU__menFentC_ale29__2,-2.1242181683,10.7253727318042
efeU__menFentC_ale30__1,0.429643545582,10.0006578355753
efeU__menFentC_ale30__2,0.399222563954,9.90605909787994
efeU__menFentCubiC_ale36__1,-4.4120351827599995,10.5498906878154
efeU__menFentCubiC_ale36__2,-4.09526424545,10.4029395186383
efeU__menFentCubiC_ale37__1,-4.43069304729,10.6921940054778
efeU__menFentCubiC_ale37__2,-5.01776620552,10.789489859008
efeU__menFentCubiC_ale38__1,-5.14498527742,10.250523492667499
efeU__menFentCubiC_ale38__2,-5.317750226359999,10.267608997002599
