,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.05293075689865226,3.0,0.0,0.00019438420000000002,1.0,-0.053027681300000004,2.0,0.0528332971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.9151594677333335,0.5665792409931821,3.0,3.0,-1.239816446,4.0,-1.2447257043,5.0,-0.2609362529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.3987175832666665,0.15166617649477712,3.0,6.0,-1.4820012522,7.0,-1.4904942706,8.0,-1.223657227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-1.32169407693471e-18,0.13407146731204336,21.0,9.0,0.1286142968,10.0,-0.1406645813,11.0,-0.2106118991,12.0,-0.1302448585,13.0,-0.084777033,14.0,-0.0480243639,15.0,-0.0466521609,16.0,-0.1066666847,17.0,-0.0643288452,18.0,0.0445448912,19.0,-0.26651579880000004,20.0,-0.0706142205,21.0,0.097328363,22.0,0.0799074978,23.0,0.14432128700000002,24.0,0.2231855868,25.0,0.23114429820000001,26.0,0.0951421623,27.0,0.010435667000000001,28.0,0.034575114500000004,29.0,0.0799012813
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.8250211589285715,0.3003069060977291,21.0,30.0,-0.76331735,31.0,-0.9001974490000001,32.0,-1.0896479305,33.0,-0.9359527092000001,34.0,-0.4438408494,35.0,-0.7463376703,36.0,-0.37338714980000004,37.0,-0.7260536621,38.0,-0.8119381666000001,39.0,-0.8629361893,40.0,-0.8635486225000001,41.0,-1.0964780382,42.0,-0.7395438941,43.0,-1.1594471919,44.0,-1.0704494457,45.0,-0.8561878133,46.0,-1.5450120187,47.0,-0.9882290687,48.0,-0.5021555522,49.0,-0.1796003774,50.0,-0.6711831886
5,WT_vs_Del_ccpA__THY_None_WT_exponential,3.3333334356622224e-11,0.07151011637371117,3.0,51.0,-0.0653193904,52.0,0.0764058913,53.0,-0.011086500800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.38889167277500003,0.16184522469501736,4.0,54.0,-0.2571280267,55.0,-0.5939888946,56.0,-0.442961302,57.0,-0.2614884678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-1.0842021724855044e-19,0.011643649122342174,4.0,58.0,0.0063149404,59.0,0.009218863400000001,60.0,-0.0167448819,61.0,0.0012110781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.161722408325,0.03914111609944746,4.0,62.0,-0.1725822594,63.0,-0.1209534188,64.0,-0.21109176910000002,65.0,-0.142262186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.08822287577500001,0.05559224536183162,4.0,66.0,-0.0254713822,67.0,-0.0982337035,68.0,-0.0707597871,69.0,-0.1584266303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
