,-0.37865807169116567,-0.3155483930759714,-0.2524387144607771,-0.1893290358455828,-0.12621935723038852,-0.06310967861519423,5.551115123125783e-17,0.06310967861519434,0.12621935723038863,0.18932903584558297,0.2524387144607772,0.31554839307597143,0.3786580716911658,0.4417677503063601,0.5048774289215543,0.5679871075367486,0.631096786151943,0.6942064647671373,0.7573161433823317,0.8204258219975258
thresh,-0.4102129109987628,0.4102129109987628,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,27,4193,35,0,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yoaI'],[],[]
