,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,6.6058269965196814e-15,1.0776150937120028,2.0,0.0,-0.7619889402727275,1.0,0.7619889402727407,,,,,,,,
1,fur__wt_dpd,-1.8752812456521,0.5215697021949541,2.0,2.0,-2.2440867189356,3.0,-1.5064757723685998,,,,,,,,
2,fur__wt_fe,-2.0930216142639706,0.1625830652319373,2.0,4.0,-2.207985202195568,5.0,-1.9780580263323728,,,,,,,,
3,fur__delfur_dpd,-2.824231166009853,0.06443136895740666,2.0,6.0,-2.869791023920768,7.0,-2.7786713080989385,,,,,,,,
4,fur__delfur_fe2,-3.7058964264438004,0.0928294851758073,2.0,8.0,-3.640256067981931,9.0,-3.77153678490567,,,,,,,,
5,acid__wt_ph5,-2.6493173857536707,0.20034147634443183,2.0,10.0,-2.790980202229743,11.0,-2.507654569277599,,,,,,,,
6,acid__delgadx_ph5,-1.48234637420937,,1.0,12.0,-1.48234637420937,,,,,,,,,,
7,acid__delgadw_ph5,-2.8923139056543308,0.04171798316214914,2.0,13.0,-2.9218129744457126,14.0,-2.862814836862949,,,,,,,,
8,acid__delgade_ph5,-2.805009801606019,0.29188478790670314,2.0,15.0,-3.0114035144600457,16.0,-2.598616088751992,,,,,,,,
9,oxidative__wt_pq,-2.5505436685119642,0.20283323475835505,2.0,17.0,-2.407118912764328,18.0,-2.6939684242596,,,,,,,,
10,oxidative__deloxyr_pq,-2.405744619109786,0.42539648701560356,2.0,19.0,-2.706545359771454,20.0,-2.1049438784481174,,,,,,,,
11,oxidative__delsoxr_pq,-3.7004088711592202,0.2318206615282846,2.0,21.0,-3.536486909373419,22.0,-3.8643308329450217,,,,,,,,
12,oxidative__delsoxs_pq,-3.125252884198214,1.8653838599175903,2.0,23.0,-4.444278461061879,24.0,-1.8062273073345492,,,,,,,,
13,nac_ntrc__wt_csn,-1.2459094249999336,0.05863787626664694,2.0,25.0,-1.20444618505741,26.0,-1.2873726649424575,,,,,,,,
14,nac_ntrc__wt_cytd,-1.3270009610086317,0.21095163735997013,2.0,27.0,-1.476166294288272,28.0,-1.1778356277289914,,,,,,,,
15,nac_ntrc__wt_gln,-1.5313208666834528,0.9386145896437833,2.0,29.0,-2.1950216079412006,30.0,-0.867620125425705,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-2.1306266208326328,0.15631117001994954,2.0,31.0,-2.2411553091289425,32.0,-2.020097932536323,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-2.233128430301778,0.9271621221688588,2.0,33.0,-1.5775258064568678,34.0,-2.8887310541466884,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-5.373708367089785,0.8065806002657254,2.0,35.0,-5.944046979111196,36.0,-4.803369755068375,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-2.3238538952296492,0.9000754754023332,2.0,37.0,-2.9603033674663446,38.0,-1.687404422992954,,,,,,,,
20,misc__wt_no_te,-2.8323213002109164,0.2755887993655874,2.0,39.0,-3.027192009061382,40.0,-2.6374505913604507,,,,,,,,
21,misc__bw_delcbl,-3.9629209774515717,0.6044222419749744,2.0,41.0,-3.535529911451091,42.0,-4.390312043452052,,,,,,,,
22,misc__bw_delfabr,-3.6854920305564964,1.9390618389034886,2.0,43.0,-2.314368255127783,44.0,-5.05661580598521,,,,,,,,
23,misc__bw_delfadr,-2.695837789460602,0.7208447803236058,2.0,45.0,-2.1861235571108533,46.0,-3.205552021810351,,,,,,,,
24,misc__nitr_031,-3.363826265551287,,1.0,47.0,-3.363826265551287,,,,,,,,,,
25,omics__wt_glu,-1.6858380145423375,1.3750418908289557,2.0,48.0,-0.7135365691216106,49.0,-2.6581394599630643,,,,,,,,
26,omics__wt_gly,-3.0948622561011003,0.525490066231677,2.0,50.0,-2.7232846668225137,51.0,-3.4664398453796874,,,,,,,,
27,omics__wt_thr,-0.9508439462397383,0.7690580028111171,2.0,52.0,-0.4070378173262145,53.0,-1.494650075153262,,,,,,,,
28,omics__bw_ac,-2.1004970546661568,0.18977568290881078,2.0,54.0,-2.234688726955285,55.0,-1.966305382377029,,,,,,,,
29,omics__bw_fum,-2.516936842139537,1.4370277001311578,2.0,56.0,-3.5330688736551874,57.0,-1.500804810623887,,,,,,,,
30,omics__bw_glc,-1.579558211721039,0.08351180300867463,2.0,58.0,-1.638609973937588,59.0,-1.52050644950449,,,,,,,,
31,omics__bw_pyr,-2.4436367498723146,3.7663998506440275,2.0,60.0,-5.106883624922706,61.0,0.2196101251780768,,,,,,,,
32,ompr__wt_nacl,-4.484334961840085,0.41301380113978586,2.0,62.0,-4.192290102330511,63.0,-4.776379821349661,,,,,,,,
33,ompr__bw_delompr_nacl,-3.6407462639092403,1.021058246456509,2.0,64.0,-4.362743473965083,65.0,-2.918749053853398,,,,,,,,
34,minspan__wt_ade,0.0216047714940291,,1.0,66.0,0.0216047714940291,,,,,,,,,,
35,minspan__wt_glc,-1.8855087440755132,2.1404587334779426,3.0,67.0,-1.343936899113464,68.0,-0.0678530125282769,69.0,-4.244736320584799,,,,,,
36,minspan__wt_glc_anaero,-3.69801962777822,3.0326211359232778,2.0,70.0,-1.5536326577972197,71.0,-5.84240659775922,,,,,,,,
37,minspan__wt_trp,-3.4978645422092125,,1.0,72.0,-3.4978645422092125,,,,,,,,,,
38,minspan__bw_delcra_glc,-0.5361679540623165,,1.0,73.0,-0.5361679540623165,,,,,,,,,,
39,minspan__bw_delcra_trp,-0.3800510319465452,,1.0,74.0,-0.3800510319465452,,,,,,,,,,
