,new_1279022_1279523
M9exp_1,11.1732
M9exp_2,10.5288
M9exp_3,10.5419
M9tran_1,10.4737
M9tran_2,10.31
M9tran_3,11.0492
M9stat_1,9.5226
M9stat_2,9.5711
M9stat_3,9.589
MG-0.1_1,10.3243
MG-0.1_2,8.8805
MG-0.1_3,10.6173
MG-0.2_2,9.7894
MG-0.2_3,10.2224
MG+5_1,10.142
MG+5_2,9.7878
MG+5_3,10.1393
MG+10_1,10.7536
MG+10_2,10.1301
MG+10_3,8.9471
MG+15_1,10.2783
MG+15_2,10.6605
MG+15_3,10.458
MG+25_1,10.7176
MG+25_2,9.9798
MG+25_3,10.5141
MG+45_1,10.6173
MG+45_2,9.5323
MG+45_3,10.5753
MG+60_2,10.0041
MG+60_3,9.6946
MG+90_2,9.9817
MG+90_3,10.659
MG+120_1,10.1885
MG+120_2,10.985
MG+120_3,10.6399
MG+150_1,10.4997
MG+150_3,11.3175
GM-0.1_1,10.182
GM-0.1_2,10.284
GM-0.1_3,10.9573
GM-0.2_1,9.9062
GM-0.2_2,10.0648
GM-0.2_3,10.722
GM+5_1,10.0918
GM+5_2,10.0641
GM+5_3,10.8056
GM+10_2,10.1659
GM+10_3,9.8022
GM+15_1,10.5695
GM+15_2,10.5515
GM+15_3,10.876
GM+25_1,10.8393
GM+25_2,10.7032
GM+25_3,10.4864
GM+45_1,11.1625
GM+45_2,9.2186
GM+45_3,9.5267
GM+60_1,11.1637
GM+60_2,9.8493
GM+60_3,10.2812
GM+90_1,11.1479
GM+90_2,11.2491
GM+90_3,10.4394
GM+120_1,10.1363
GM+120_3,11.3604
GM+150_1,11.0292
GM+150_2,9.8414
GM+150_3,10.7669
BT_1,8.6396
BT_2,8.1621
B36_1,8.7215
B36_2,8.7806
B60_1,9.4393
B60_2,10.2531
S0_1,9.4823
S0_2,9.8598
S0_3,9.6261
S1_1,10.8736
S1_2,10.5973
S1_3,10.841
S2_1,10.3058
S2_2,9.8299
S2_3,9.0155
S3_1,10.1823
S3_2,10.0403
S4_1,10.0241
S4_2,9.5491
S4_3,9.0641
S5_1,9.2761
S5_2,9.2506
S5_3,9.6211
S6_1,8.8757
S6_2,7.7198
S6_3,8.5223
S6/t_1,9.9861
S6/t_2,7.7878
S6_4,9.6651
S6_5,9.6735
S6_6,9.7277
S7_4,10.5909
S7_5,10.8366
S7_6,10.527
S8_4,10.3888
S8_5,10.4932
G135_1,9.8839
