,-0.08628097335255897,-0.06710742371865697,-0.04793387408475497,-0.02876032445085297,-0.009586774816950971,0.009586774816951027,0.028760324450853025,0.047933874084755024,0.06710742371865702,0.08628097335255902,0.10545452298646102,0.12462807262036302,0.14380162225426502,0.16297517188816701,0.182148721522069,0.201322271155971,0.220495820789873,0.239669370423775,0.258842920057677,0.278016469691579
thresh,-0.07669419853560797,0.07669419853560797,3,,,,,,,,,,,,,,,,,
unreg,1,3,16,162,2685,2523,142,23,1,1,1,1,5,0,0,0,0,0,0,0
MmsR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
PrpR,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0
unreg_genes,['PA4139'],[],[],[],[],[],[],[],[],['bfrB'],['PA3709'],['PA0747'],['PA3568' 'PA0744' 'PA3710' 'PA0746' 'PA0745'],[],[],[],[],[],[],[]
MmsR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['mmsA'],['mmsB'],[]
PrpR_genes,[],[],[],[],[],[],[],['prpD'],['PA0794'],['PA0793'],['prpC' 'prpB' 'PA0797'],[],[],[],[],[],[],[],[],[]
