,-0.12795618808568143,-0.10827062068788429,-0.08858505329008715,-0.06889948589229,-0.04921391849449286,-0.029528351096695715,-0.009842783698898572,0.009842783698898572,0.029528351096695715,0.04921391849449286,0.06889948589229,0.08858505329008715,0.10827062068788429,0.12795618808568143,0.14764175548347858,0.16732732288127572,0.18701289027907286,0.20669845767687,0.22638402507466715,0.2460695924724643
thresh,-0.13779897178458,0.13779897178458,2,,,,,,,,,,,,,,,,,
unreg,0,0,1,1,20,222,1741,1666,202,20,4,1,1,0,0,0,0,0,0,0
pspF,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
pspF_genes,[],[],[],[],[],[],[],['pspF'],['pspE'],[],[],[],[],[],[],['yjbO'],['pspD' 'pspC'],['pspA'],['pspB'],[]
