,USA300HOU_RS05705
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,4.5649131075
USA300_LAC_U01-Set001_CAMHB_Control_1,5.5255440893
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,5.6200885291
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,5.942155919
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,5.978315513
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,4.9380326325
USA300_LAC_U01-Set001_CAMHB_Control_2,6.2161936646000004
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,5.8127110597
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,5.9235150983
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,5.4734334976
USA300_TCH1516_U01-Set000_CAMHB_Control_1,4.9886096021
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,5.513865612
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,5.4212871883
USA300_LAC_U01-Set001_R10LB_PreCulture_1,5.4229188641
USA300_LAC_U01-Set001_R10LB_PreCulture_2,5.524680702
USA300_LAC_U01-Set001_R10LB_Control_1,5.0202421212
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,4.3150351556
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,4.7751687241
USA300_LAC_U01-Set001_R10LB_Control_2,5.2292707863
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,4.9256577555
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,4.8979241687
USA300_TCH1516_U01-Set000_R10LB_Control_1,5.3362955334
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,4.7083210779
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,4.6066877748
USA300_TCH1516_U01-Set000_R10LB_Control_2,5.3945383565
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,4.6819130363
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,4.6336137318
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,4.2750395505
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,4.8498764179
USA300_TCH1516_U01-Set000_CAMHB_Control_2,5.0179055034
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,5.1204030647
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,5.0590203278
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,5.2228158713
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,5.1216419072
USA300_LAC_U01-Set004_CAMHB_Control_1,4.7419051693
