,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,M9__M9exp,13.536999999999999,0.2587626518645993,3.0,0.0,13.8316,1.0,13.4329,2.0,13.3465,,,,,,,,,,
1,M9__M9tran,13.012,0.21457865690697212,3.0,3.0,12.982,4.0,12.814,5.0,13.24,,,,,,,,,,
2,M9__M9stat,9.903433333333334,0.23407849822940474,3.0,6.0,10.1545,7.0,9.8646,8.0,9.6912,,,,,,,,,,
3,Carbon Transition__MG-0.1,13.301433333333334,0.8008521794521966,3.0,9.0,13.5009,10.0,12.4197,11.0,13.9837,,,,,,,,,,
4,Carbon Transition__MG-0.2,13.2568,0.03648670990922623,2.0,12.0,13.231,13.0,13.2826,,,,,,,,,,,,
5,Carbon Transition__MG+5,13.8118,0.13053095418328936,3.0,14.0,13.9597,15.0,13.7127,16.0,13.763,,,,,,,,,,
6,Carbon Transition__MG+10,13.862233333333334,0.6998929084748132,3.0,17.0,14.4154,18.0,14.0959,19.0,13.0754,,,,,,,,,,
7,Carbon Transition__MG+15,14.363,0.5348136778355618,3.0,20.0,13.7996,21.0,14.8637,22.0,14.4257,,,,,,,,,,
8,Carbon Transition__MG+25,13.885299999999999,0.1477975304259176,3.0,23.0,14.0178,24.0,13.7259,25.0,13.9122,,,,,,,,,,
9,Carbon Transition__MG+45,13.349333333333334,0.531616349761116,3.0,26.0,13.1835,27.0,12.9204,28.0,13.9441,,,,,,,,,,
10,Carbon Transition__MG+60,13.4458,0.2928836287674687,2.0,29.0,13.2387,30.0,13.6529,,,,,,,,,,,,
11,Carbon Transition__MG+90,13.381499999999999,0.31098556236584357,2.0,31.0,13.1616,32.0,13.6014,,,,,,,,,,,,
12,Carbon Transition__MG+120,12.884599999999999,0.43263838248588193,3.0,33.0,12.5009,34.0,13.3535,35.0,12.7994,,,,,,,,,,
13,Carbon Transition__MG+150,13.3948,0.011879393923933947,2.0,36.0,13.3864,37.0,13.4032,,,,,,,,,,,,
14,Carbon Transition__GM-0.1,13.4739,0.2806516167778123,3.0,38.0,13.2743,39.0,13.7948,40.0,13.3526,,,,,,,,,,
15,Carbon Transition__GM-0.2,13.279733333333334,0.204780182960494,3.0,41.0,13.0991,42.0,13.5022,43.0,13.2379,,,,,,,,,,
16,Carbon Transition__GM+5,13.026166666666668,0.3691910119888259,3.0,44.0,12.6029,45.0,13.2818,46.0,13.1938,,,,,,,,,,
17,Carbon Transition__GM+10,12.680050000000001,0.8573669721886892,2.0,47.0,13.2863,48.0,12.0738,,,,,,,,,,,,
18,Carbon Transition__GM+15,13.1869,0.21370875040577994,3.0,49.0,13.427,50.0,13.1162,51.0,13.0175,,,,,,,,,,
19,Carbon Transition__GM+25,13.448099999999998,0.6264862967376066,3.0,52.0,13.9397,53.0,13.6619,54.0,12.7427,,,,,,,,,,
20,Carbon Transition__GM+45,13.006433333333334,0.758183680471516,3.0,55.0,13.8795,56.0,12.6261,57.0,12.5137,,,,,,,,,,
21,Carbon Transition__GM+60,12.839766666666668,0.738603766124526,3.0,58.0,13.6898,59.0,12.3546,60.0,12.4749,,,,,,,,,,
22,Carbon Transition__GM+90,13.645499999999998,0.42077629448437287,3.0,61.0,13.8995,62.0,13.8772,63.0,13.1598,,,,,,,,,,
23,Carbon Transition__GM+120,12.9679,0.3143796749155399,2.0,64.0,12.7456,65.0,13.1902,,,,,,,,,,,,
24,Carbon Transition__GM+150,13.222066666666668,0.23633400799151413,3.0,66.0,13.2113,67.0,12.9913,68.0,13.4636,,,,,,,,,,
25,Life Cycle__BT,11.627600000000001,0.23376950186027168,2.0,69.0,11.7929,70.0,11.4623,,,,,,,,,,,,
26,Life Cycle__B36,13.398499999999999,0.24621458120915604,2.0,71.0,13.5726,72.0,13.2244,,,,,,,,,,,,
27,Life Cycle__B60,12.367049999999999,0.2092328965531004,2.0,73.0,12.2191,74.0,12.515,,,,,,,,,,,,
