,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.003723005324827442,,1.0,0.0,0.003723005324827442
1,Cr__2,0.008915819920734373,,1.0,1.0,0.008915819920734373
2,Cr__3,0.013654454504986849,,1.0,2.0,0.013654454504986849
3,Cr__4,0.01818211937978896,,1.0,3.0,0.01818211937978896
4,Cr__5,0.022420531384627587,,1.0,4.0,0.022420531384627587
5,Cr__6,0.025187378605996437,,1.0,5.0,0.025187378605996437
6,Fe__1,0.001200738268693057,,1.0,6.0,0.001200738268693057
7,Fe__2,-0.0007682406422179371,,1.0,7.0,-0.0007682406422179371
8,Fe__3,0.0060519230412681094,,1.0,8.0,0.0060519230412681094
9,Fe__4,0.00518959188385244,,1.0,9.0,0.00518959188385244
10,Fe__5,0.01914133748729293,,1.0,10.0,0.01914133748729293
11,Fe__6,0.033488754655974194,,1.0,11.0,0.033488754655974194
12,Cd__1,0.0027640364952534837,,1.0,12.0,0.0027640364952534837
13,Cd__2,0.00809941554323703,,1.0,13.0,0.00809941554323703
14,Cd__3,0.017400382230585248,,1.0,14.0,0.017400382230585248
15,Cd__4,0.03450357821730215,,1.0,15.0,0.03450357821730215
16,Cd__5,0.04601490563933101,,1.0,16.0,0.04601490563933101
17,Cd__6,0.06181677942933805,,1.0,17.0,0.06181677942933805
18,Zn__1,-0.014067401054472694,,1.0,18.0,-0.014067401054472694
19,Zn__2,-0.011364712383388249,,1.0,19.0,-0.011364712383388249
20,Zn__3,0.005716045842833242,,1.0,20.0,0.005716045842833242
21,Zn__4,0.012105932227339286,,1.0,21.0,0.012105932227339286
22,Zn__5,0.017603244309470304,,1.0,22.0,0.017603244309470304
23,Zn__6,0.023838880666146155,,1.0,23.0,0.023838880666146155
24,Cu__1,0.005151887197356157,,1.0,24.0,0.005151887197356157
25,Cu__2,0.008484975079499274,,1.0,25.0,0.008484975079499274
26,Cu__3,0.013929560841424365,,1.0,26.0,0.013929560841424365
27,Cu__4,0.020438553228017967,,1.0,27.0,0.020438553228017967
28,Cu__5,0.020219128351948668,,1.0,28.0,0.020219128351948668
29,Cu__6,0.029156290602629337,,1.0,29.0,0.029156290602629337
30,Pb__1,0.002249531694221481,,1.0,30.0,0.002249531694221481
31,Pb__2,0.000465544946675685,,1.0,31.0,0.000465544946675685
32,Pb__3,0.003474414086542902,,1.0,32.0,0.003474414086542902
33,Pb__4,0.004599116927903921,,1.0,33.0,0.004599116927903921
34,Pb__5,0.0011799167652903595,,1.0,34.0,0.0011799167652903595
35,Pb__6,-0.00281225904769265,,1.0,35.0,-0.00281225904769265
