,PA5373
SRX7442752,0.224752045
SRX7442753,-0.224752045
SRX7442754,1.846449812
SRX7442755,2.228646694
SRX7442756,0.48029428700000004
SRX7442757,0.348922235
SRX7442758,0.5369457670000001
SRX7442759,1.866117803
SRX7442761,2.306262871
SRX7874204,-0.052099766000000006
SRX7874205,0.052099766000000006
SRX7874206,1.307611856
SRX7874207,1.47061487
SRX8639787,0.016198361
SRX8639788,-0.016198361
SRX8639789,-0.63609413
SRX8639790,-0.288294443
SRX8639791,-0.687028972
SRX8639792,-0.636339525
SRX8639793,0.8306194760000001
SRX8639794,0.8096696170000001
SRX8639795,1.007171017
SRX8639796,0.550283107
SRX8639797,-0.634568439
SRX8639798,-0.30049335800000004
SRX8639800,-0.282994513
SRX2940624,0.795211324
SRX2940626,0.38759082100000003
SRX2940627,-0.051530831000000006
SRX2940628,0.030567559
SRX2940629,0.020963273
ERX2195929,0.03111465
ERX2195930,-0.03111465
ERX2195931,-0.34777197800000004
ERX2195932,-0.464889996
ERX2195933,-0.01446147
ERX2195934,-0.07015117600000001
SRX4579961,-0.023863851000000002
SRX4579962,0.424111446
SRX4579963,-0.400247595
SRX4579964,-1.7099715940000002
SRX4579965,-1.383166897
SRX4579966,-1.1448832389999999
SRX540108,0.152985633
SRX540109,-0.152985633
SRX540110,0.673658983
SRX540111,0.548652056
SRX540112,0.7450921540000001
SRX540113,0.9771898280000001
SRX540114,1.143409616
SRX540115,1.753987082
SRX1737662,-0.08170488000000001
SRX1737664,0.54516672
SRX1737665,0.24739764700000003
SRX1737667,-0.31654207
SRX1737668,0.16904069200000002
SRX1737670,0.14750137700000002
SRX6976948,-0.128008052
SRX6976949,-0.347770574
SRX6976950,0.47577862600000004
SRX6976951,-0.13672464
SRX6976952,-1.2889572999999999
SRX6976953,-1.342954558
SRX5630349,-0.08188456100000001
SRX5630350,0.08188456100000001
SRX5630351,-0.10772532600000001
SRX5630352,-0.229553626
SRX4342817,0.155738902
SRX4342818,-0.079035826
SRX4342819,-0.0005225760000000001
SRX4342820,-0.21949442900000002
SRX4342821,0.142791353
SRX4342822,-0.855788858
SRX1411278,-0.543145406
SRX1411287,-0.11791572500000001
SRX1411289,-0.587703666
SRX1411279,0.9322090470000001
SRX1411280,-0.389063641
SRX1411281,-0.5347132920000001
SRX1411282,-0.48788943100000004
SRX1411283,-0.54111866
SRX1411284,-0.43626022200000003
SRX1411285,-0.6803163010000001
SRX1411286,0.555912676
SRX1411288,-0.353600874
SRX2662717,0.11746653100000001
SRX2662718,0.237275446
SRX2662721,-0.22392276
SRX2662722,0.22392276
ERX2300159,0.020533199999999998
ERX2300160,-0.020533199999999998
ERX2300161,0.215066537
ERX2300162,0.581452606
ERX2300163,0.5027672280000001
ERX2300164,0.604061057
ERX2300165,0.19927018900000001
ERX2300166,0.048441414
ERX2300167,0.35238683200000004
ERX2300168,0.26359233600000004
ERX2300169,-0.083392438
ERX2300170,-0.253950231
SRX6747256,0.125019146
SRX6747257,0.054271159000000006
SRX6747258,0.042828311
SRX6747259,-0.081371279
SRX6747260,-0.140747337
SRX6747265,-0.542906607
SRX6747266,-0.16398408
SRX6747268,-0.054309509000000006
SRX6747269,0.102471722
ERX2456848,-2.030811398
ERX2456849,-1.911698672
ERX2456850,-1.637985873
ERX2456851,0.586033354
ERX2456852,1.078863652
ERX2456853,1.5564620740000001
ERX2456854,-1.364511182
ERX2456855,-1.116337404
ERX2456856,-1.300350395
ERX2456857,1.076472178
ERX2456858,1.094259686
ERX2456859,1.610467117
SRX1156127,0.049466421000000003
SRX1156135,-0.049466421000000003
SRX1156136,-0.180172365
SRX1156137,-0.129174971
SRX1156138,-0.37513408
SRX1156140,-0.543269018
ERX3558798,-0.380438761
ERX3558799,-0.31755555900000004
ERX3558800,-0.373160455
ERX3558801,-0.429944737
ERX3558802,-0.08936669400000001
ERX3558803,0.019430459
ERX3558804,0.029838236
ERX3558805,0.040097999
ERX3593017,-0.56095261
ERX3593018,-0.638433566
ERX3593020,-0.07600116100000001
ERX3593021,0.032801589
ERX3593022,0.043199573000000005
SRX2520351,-0.9462397300000001
SRX2520352,-0.7249625190000001
SRX2520353,-1.0629522200000001
SRX2520354,-1.420496404
SRX2520355,0.44087669700000004
SRX2520356,0.49686594300000003
SRX2520357,0.7334596080000001
SRX2520358,-0.192129187
SRX2520359,-0.342379341
SRX2520360,-0.009937576
SRX3169722,-0.014144516000000001
SRX3169723,-0.172649789
SRX3169725,0.046797553000000006
SRX3169726,0.003575411
SRX3169728,-0.050372963
SRX8143226,1.439661042
SRX8143227,-1.439661042
SRX8143228,0.9382237360000001
SRX8143229,-1.249636256
SRX6853212,0.218253509
SRX6853213,-0.218253509
SRX6853214,0.25576001
SRX6853215,0.33252059100000003
SRX7747527,0.817086873
SRX7747528,0.7310865350000001
SRX7747537,0.882140212
SRX7747538,0.020198008
SRX7747540,-0.020198008
Paeru_0017,0.833400518
Paeru_0018,0.937517511
Paeru_0019,0.710034814
Paeru_0020,0.505998543
Paeru_0033,0.324106916
Paeru_0034,-0.181965438
Paeru_0035,-0.367771656
Paeru_0036,-0.149460116
Paeru_0037,-0.043929141000000005
Paeru_0038,-0.403925804
Paeru_0039,-0.279414525
Paeru_0041,-0.06760347700000001
Paeru_0040,-0.21338821600000002
Paeru_0042,1.034133807
Paeru_0043,0.7009605830000001
Paeru_0044,1.4582704130000002
Paeru_0045,1.346175035
Paeru_0046,-0.144718971
Paeru_0047,0.144718971
Paeru_0048,0.192444252
Paeru_0049,0.249147375
Paeru_0050,0.25651784
Paeru_0051,0.208074421
Paeru_0052,0.156534107
Paeru_0053,0.309204211
Paeru_0056,0.318961949
Paeru_0057,0.39391310300000004
Paeru_0058,0.09597857500000001
Paeru_0059,0.074202169
