,PSPTO_0856
SRX1828913,0.0909318648
SRX1828914,-1.4790114453
SRX1828915,-0.06637313310000001
SRX1828916,-1.6683853067
SRX1828917,-0.0245587317
SRX1828918,-1.8379057084000001
SRX3983989,-0.9640626946
SRX3983990,-0.4615164941
SRX3983993,-1.6964416466
SRX3983994,-1.4081631839
SRX3983995,-0.3315965386
SRX3983996,-0.12243122270000001
SRX3983997,-1.7870254584
SRX3983998,-0.3133253049
SRX3983999,-1.0927005367
SRX3984000,-0.7924912676
SRX3984001,-1.7583479776000002
SRX3984002,-1.6348041982
SRX3984003,-2.3125952816
SRX3984004,-0.4756987394
SRX3984005,-0.7181711874000001
SRX3984006,-2.3035761008
SRX3984007,-1.6897217344
SRX3984008,-0.6292223332
SRX3984009,-0.439521107
SRX3984010,-0.9019991230000001
SRX3984011,-0.3643470628
SRX3984012,-0.3729374341
SRX3984013,-0.2644455396
SRX3984014,-0.5997637330000001
SRX3984015,-2.2165365309
SRX3984016,-0.610624826
SRX3984017,-0.5823554234
SRX3984019,-0.5136448985000001
SRX3984020,-1.4190789223
SRX3984021,-0.3344117323
SRX3984022,-0.3262402179
SRX3984023,0.0775917527
SRX3984024,-0.31060045210000004
SRX3984025,-1.0351847746
SRX3984026,-1.1641484825
SRX3984027,-0.7888006111
SRX3984028,-0.8166077563
SRX3984029,-0.9220006673000001
SRX3984031,-1.2009818866
SRX3984032,-1.3749923087
SRX3984034,0.0114309844
SRX3984035,-1.3356202813
SRX3984036,-0.7580856174
SRX3984037,-0.551699943
SRX3984038,-1.0863694159
SRX3984039,-0.46883562500000003
SRX3984040,-0.7913964739
SRX3984041,-1.2396661456
SRX3984042,-0.216081136
SRX3984043,-0.8732582272
SRX3984045,-0.2850900636
SRX3984046,0.0641116359
SRX3984047,-1.8030103346000002
SRX3984048,-1.7589956387
SRX3984049,-1.5996274824999999
SRX3984050,-2.1965714732
SRX3984051,-1.3317308929
SRX3984052,-0.8010233271
SRX3984056,-1.1043644719
SRX3984057,-1.0804107486
SRX3984058,-1.6818819410999999
SRX3984059,-0.2092885971
SRX3984061,-0.1916732425
SRX3984062,-0.2907395126
SRX3984063,-0.9102520110000001
SRX3984064,-0.9963861134
SRX3984065,-0.2817058643
SRX3984066,-0.6501177373
SRX3984067,-0.7447832111
SRX3984068,-0.5072121605000001
SRX3984069,-2.1194339975
SRX3984070,-1.9593547078
SRX3984071,-1.9946720608000001
SRX3984073,-0.7658743209000001
SRX3984074,-0.9183423556
SRX3984077,-0.6090628464
SRX3984078,-0.6421504282
SRX3984079,-0.0608402097
SRX3984080,-0.15313437300000002
SRX3984082,-0.8877837373
SRX3984084,-1.4137445855
SRX6997963,0.015879349600000002
SRX6997964,0.0289448859
SRX6997965,0.22953824690000002
SRX6997967,0.1446870767
SRX6997968,-0.0856944288
SRX6997969,0.030445369400000002
SRX6997971,-0.16056642640000002
SRX6997972,0.1777752719
SRX6997973,0.2893497528
SRX3159100,-0.0143204986
SRX3159101,-0.2322438639
SRX3159102,0.2333003341
SRX3159103,0.013264028300000001
SRX3159000,-0.3406452551
SRX3159001,-0.256321795
SRX3159002,-0.0391500867
SRX3159003,-0.21396414060000002
SRX3159004,-0.3944658471
SRX3159005,-0.2729119726
SRX3159006,-0.1424937335
SRX3159007,-0.5477599129
SRX3159008,-0.8708842767
SRX3159009,0.0409221649
SRX3159010,0.7055442148000001
SRX3159012,0.5616265452
SRX3159013,0.23301435950000002
SRX3159014,0.922033439
SRX3159015,-0.2032918874
SRX3159016,-0.0358783852
SRX3159017,0.7440065781
SRX3159018,0.615085363
SRX3159019,0.8311048245
SRX3159020,0.6145068472
SRX3159021,0.06739650650000001
SRX3159022,0.2697880915
SRX3159023,0.2714738944
SRX3159024,0.6946353348000001
SRX3159025,0.3431989038
SRX3159026,-0.6472690915
SRX3159027,-0.4258888042
SRX3159028,-0.3595309698
SRX3159029,-0.4905186895
SRX3159030,-0.4192991969
SRX3159034,0.9273524998
SRX3159036,-0.1430489111
SRX3159037,-0.0483864182
SRX3159041,-0.3745122964
SRX3159042,0.1099606414
SRX3159043,0.0743711162
SRX3159045,-0.33740323380000004
SRX3159047,-0.8221473143
SRX3159048,0.2696524569
SRX3159049,-0.4414168445
SRX3159050,0.43496037930000003
SRX3159051,0.0061277447
SRX3159052,0.0672023397
SRX3159053,0.1258513957
SRX3159054,-0.2396169095
SRX3159055,0.18847311360000002
SRX3159056,-0.5574651828
SRX3159057,-0.0940072894
SRX3159058,0.0181989692
SRX3159060,0.0355372346
SRX3159061,-0.062465623500000005
SRX3159062,0.0918957479
SRX3159063,0.42177704720000003
SRX3159066,0.27780697190000003
SRX3159069,0.3403972863
SRX3159070,-0.421824631
SRX3159071,0.1285666434
SRX3159073,0.3499926365
SRX3159074,0.042772613200000004
SRX3159075,-0.884833355
SRX3159076,0.3545165937
SRX3159080,0.3446034488
SRX3159082,-0.0630705451
SRX3159083,-0.1640508168
SRX3159086,0.3121476057
SRX3159087,0.4290619986
SRX3159088,0.4631892426
SRX3159089,0.5965005254
SRX3159090,0.1085353983
SRX3159091,0.7001610914
SRX3159092,-0.3391873261
SRX3159093,0.5982329249
SRX3159094,0.1043114952
SRX3159095,0.1284587935
SRX3159096,0.1041690338
SRX3159097,0.24370072710000001
SRX3159098,-0.7025790967000001
SRX3159099,0.0864825973
SRX3158988,0.2790040246
SRX3158989,-0.2959193201
SRX3158990,-0.6355703718
SRX3158991,-0.27298752530000003
SRX3158992,0.0121168113
SRX3158996,-0.291120836
SRX3644656,-0.09875836610000001
SRX3644657,-0.0680448473
SRX3644658,0.1668032134
SRX3644659,0.0505626074
SRX3644660,0.020702177500000002
SRX3644661,0.2925106551
SRX3644662,-0.1771356402
SRX3644663,-0.0865105521
SRX3644664,0.5218019423
SRX3644665,0.1897192363
SRX3644666,0.2140452789
SRX3644667,0.3819340627
SRX3644668,-0.47951149810000004
SRX3644669,-0.1516471445
SRX3644670,0.2499325514
SRX3644671,-0.5211663583
SRX3644672,0.09940296200000001
SRX3644673,0.009366982900000001
