,Value,list
TF,HrcA,
reg_genes,0,[]
comp_genes,10,['Z012_04635' 'clpL' 'dnaJ' 'clpE' 'clpP']
both_genes,0,['hrcA' 'grpE' 'groS' 'dnaK' 'groL']
reg_genes2,5,
comp_genes2,0,
both_genes2,0,
