,-0.09382763550187906,-0.07506210840150325,-0.05629658130112744,-0.03753105420075163,-0.018765527100375823,-1.3877787807814457e-17,0.018765527100375795,0.03753105420075159,0.05629658130112741,0.07506210840150324,0.09382763550187903,0.11259316260225483,0.13135868970263065,0.15012421680300647,0.16888974390338224,0.18765527100375806,0.20642079810413388,0.2251863252045097,0.24395185230488553,0.2627173794052613
thresh,-0.10321039905206697,0.10321039905206697,1,,,,,,,,,,,,,,,,,
unreg,0,2,4,35,717,2461,604,38,7,3,1,2,2,0,2,4,3,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['basR' 'ybjG'],['basS' 'pqaB'],[],['yjdB' 'ais'],['STM1253' 'yibD' 'STM2300' 'STM1269'],['yfbG' 'udg' 'pmrF'],['yfbE'],[],[]
