sample,BSU07640
LBexp_1,8.5779
LBexp_2,9.183
LBexp_3,8.5464
LBtran_1,10.3305
LBtran_2,9.5312
LBtran_3,9.1098
LBstat_1,9.1716
LBstat_2,8.8061
LBstat_3,8.7254
LBGexp_1,8.7194
LBGexp_2,9.0544
LBGexp_3,8.7475
LBGtran_2,8.6184
LBGtran_3,9.2033
LBGstat_1,8.5234
LBGstat_2,8.4096
LBGstat_3,8.4715
S0_1,7.9248
S0_2,7.7958
S0_3,8.0135
S1_1,9.3393
S1_2,9.2987
S1_3,9.4164
S2_1,9.2067
S2_2,9.0732
S2_3,8.9641
S3_1,9.2825
S3_2,9.3828
S4_1,9.6713
S4_2,9.1245
S4_3,8.9483
S5_1,9.2435
S5_2,9.5818
S5_3,9.8819
S6_1,9.0281
S6_2,8.2015
S6_3,8.7631
S6/t_1,8.9358
S6/t_2,8.0339
S6_4,8.5395
S6_5,8.9952
S6_6,8.8817
S7_4,9.0609
S7_5,9.0334
S7_6,9.2629
S8_4,8.7365
S8_5,9.0454
G135_1,8.2628
G135_3,7.8151
G150_1,8.2754
G150_2,8.4775
G150_3,8.3119
G180_1,8.1763
G180_2,8.3163
G180_3,7.8027
C30_1,8.9741
C30_2,9.5728
C90_1,9.6637
C90_2,9.4355
BI_1,8.9661
BI_2,8.7249
BC_2,9.3894
BC/t_1,9.4268
BC/t_2,9.7752
BC_1,8.8521
Sw_1,9.1511
Sw_2,9.0141
BT_1,7.7875
BT_2,7.5295
B36_1,8.0511
B36_2,8.4463
B60_1,8.3446
B60_2,8.9907
M9exp_1,9.5768
M9exp_2,9.214
M9exp_3,9.0968
M9tran_1,9.2515
M9tran_2,9.0341
M9tran_3,9.2172
M9stat_1,8.8264
M9stat_2,8.8874
M9stat_3,8.9489
M+G_1,8.9098
M+G_2,9.0201
M+G_3,8.9657
Glu_1,9.528
Glu_2,9.2269
Glu_3,9.4192
Fru_1,10.0043
Fru_2,9.6607
Fru_3,8.9
Mal_1,8.1669
Mal_2,9.0568
Mal_3,8.8257
G+S_2,8.8746
G+S_3,9.1963
Pyr_1,9.1281
Pyr_2,9.4064
Pyr_3,9.2586
Gly_1,8.6942
Gly_2,9.0166
Gly_3,8.5164
Glucon_1,9.0498
Glucon_2,9.3344
Glucon_3,8.8155
aero_1,8.6477
aero_2,8.5097
aero_3,8.8434
nit_1,8.6022
nit_2,8.9646
nit_3,8.4251
ferm_1,8.538
ferm_2,8.1398
ferm_3,8.7047
T-5.40H_1,9.4041
T-4.40H_1,9.3375
T-3.40H_1,9.3164
T-2.40H_1,9.2615
T-1.40H_1,9.1341
T-1.10H_1,9.3867
T-0.40H_1,9.1122
T0.0H_1,9.0908
T0.30H_1,9.934
T1.0H_1,9.2137
T1.30H_1,9.3389
T2.0H_1,9.2455
T2.30H_1,9.6713
T3.0H_1,9.3514
T3.30H_1,9.5121
T4.0H_1,9.4802
T5.0H_1,8.9905
HPh_1,9.2388
HPh_2,8.8132
HPh_3,9.2451
LPh_1,9.1095
LPh_2,9.2656
LPh_3,8.942
LPhT_1,9.1408
LPhT_2,9.0263
LPhT_3,9.2639
SMMPr_1,9.1379
SMMPr_2,8.9772
SMMPr_3,9.0476
HiTm_1,9.2565
HiTm_2,10.1013
HiTm_3,10.2494
LoTm_1,8.6675
LoTm_2,8.304
LoTm_3,8.4991
HiOs_1,10.3423
HiOs_2,10.2413
HiOs_3,10.0384
BMM_1,9.0002
BMM_2,8.7348
BMM_3,8.6699
Heat_1,9.8219
Heat_2,9.8123
Heat_3,9.2297
Cold_1,8.1182
Cold_2,7.7745
Cold_3,7.7142
Etha_1,9.6167
Etha_2,8.7945
Etha_3,9.2102
SMM_1,9.1027
SMM_2,9.156
SMM_3,9.0698
Salt_1,9.1364
Salt_2,9.0259
Salt_3,8.9175
Mt0_1,8.6684
Mt0_3,8.73
M0t45_1,9.0014
M0t45_2,8.8762
M0t45_3,9.0863
M0t90_1,8.5688
M0t90_2,9.8944
M0t90_3,9.5224
M40t45_1,8.8245
M40t45_2,9.9557
M40t45_3,9.6194
M40t90_1,9.0732
M40t90_2,9.8236
M40t90_3,9.5738
dia0_1,8.5991
dia0_2,8.6921
dia0_3,8.7666
dia5_1,9.2346
dia5_2,9.1953
dia5_3,8.755
dia15_1,9.1042
dia15_2,9.0954
dia15_3,8.8401
Diami_1,8.9256
Diami_2,8.8685
Diami_3,9.0219
Paraq_1,8.946
Paraq_2,9.0592
Paraq_3,7.8338
H2O2_1,8.6303
H2O2_2,8.8946
H2O2_3,8.8144
Oxctl_1,8.3621
Oxctl_2,8.6139
Oxctl_3,8.8036
GM-0.1_1,9.6071
GM-0.2_1,9.7051
GM+5_1,9.2459
GM+15_1,9.699
GM+25_1,9.7552
GM+45_1,9.9116
GM+60_1,9.6275
GM+90_1,9.4593
GM+120_1,8.8911
GM+150_1,8.9655
GM-0.1_2,10.0416
GM-0.2_2,9.5896
GM+5_2,9.4695
GM+10_2,9.593
GM+15_2,9.6468
GM+25_2,9.6254
GM+45_2,8.7068
GM+60_2,9.031
GM+90_2,9.4673
GM+150_2,8.797
GM-0.1_3,9.9522
GM-0.2_3,9.5081
GM+5_3,9.9797
GM+10_3,8.7995
GM+15_3,9.7259
GM+25_3,9.0698
GM+45_3,9.1369
GM+60_3,8.7878
GM+90_3,8.6697
GM+120_3,9.1078
GM+150_3,8.5743
MG-0.1_1,9.5568
MG+5_1,9.6369
MG+10_1,9.9336
MG+15_1,9.0949
MG+25_1,9.3419
MG+45_1,9.2749
MG+120_1,8.8915
MG+150_1,8.6781
MG-0.1_2,8.5631
MG-0.2_2,8.9809
MG+5_2,9.1572
MG+10_2,9.5243
MG+15_2,9.6853
MG+25_2,9.1682
MG+45_2,9.2734
MG+60_2,9.4202
MG+90_2,9.012
MG+120_2,9.7662
MG-0.1_3,9.8088
MG-0.2_3,9.5153
MG+5_3,9.1955
MG+10_3,9.0586
MG+15_3,9.6425
MG+25_3,9.3492
MG+45_3,9.7831
MG+60_3,9.6232
MG+90_3,9.5718
MG+120_3,9.2291
MG+150_3,9.2472
