,SP5448_06650
SRX1726505,0.2193917655
SRX1726506,-0.1060154968
SRX1726507,-0.1133762687
SRX1726508,-1.4668002844
SRX1726509,-1.4115294701
SRX1726510,-0.2364780247
SRX1726511,-2.0800478065
SRX1726512,-2.010437375
SRX1726513,-2.177480671
SRX1081650,0.1707368086
SRX1081651,-0.108035501
SRX1081652,-0.0465313832
SRX1081653,-0.0978904669
SRX1081654,0.051735152000000006
SRX1081655,0.23001306270000002
SRX1081656,0.026113754000000003
SRX1081657,-0.35071045640000004
SRX1081658,-0.2826096862
SRX1081659,-0.43567144550000003
SRX1081660,-0.057225734900000005
SRX1081661,-0.35778350480000004
SRX1081662,0.0373911341
SRX1081663,0.1458519022
SRX1081664,0.3816442732
SRX1081665,0.40929785020000004
SRX1081666,0.2924565078
SRX1081668,0.2461220938
SRX1081669,0.1178521855
SRX1081670,-0.2158043712
SRX1081671,-0.15695217390000002
SRX1081672,-2.7406556526
SRX1081673,-2.1671249334000002
SRX1081674,-2.35487288
SRX1081675,-2.3654169855
SRX1081676,-0.9567517386000001
SRX1081677,-2.1266288574
SRX1081678,-1.7690373684
SRX1081679,-2.5970287788
SRX1081680,-2.5879910403
SRX1081681,-2.5138458354
SRX1081682,-2.5443647704
SRX1081683,-2.5249813362999998
SRX1081684,-2.2915004517
SRX1081685,-2.4988333641000002
SRX1081686,-3.055799655
SRX1081687,-2.0123732015
SRX1081688,-3.8886496573000002
SRX1081689,-2.4987505774
SRX1081690,-1.9443134353
SRX1081691,-2.0667341346
SRX1081692,-1.8821343386
SRX1962715,-0.184559413
SRX1962716,0.0912463201
SRX1962717,0.0933130929
SRX1962718,-1.3949576143
SRX1962719,-1.6840543566
SRX1962720,-1.6672961755
SRX1962721,-1.2626055345
SRX4892146,0.0174910279
SRX4892147,0.0299381433
SRX4892148,0.0325441261
SRX4892149,-0.0799732972
SRX4892150,0.138038569
SRX4892151,0.11657298760000001
SRX4892152,0.1084854858
SRX4892153,0.026725564400000002
SRX4892154,-0.0042468788
SRX4892155,0.1255693078
SRX4892156,0.0381281827
SRX4892157,0.137740052
SRX4892158,-0.1904018894
SRX4892159,-0.2197910213
SRX4892160,-0.1481222378
SRX4892161,-0.06250942920000001
SRX7620814,0.49307338800000006
SRX7620815,0.5821376664
SRX7620816,0.4952879208
SRX7620817,0.8190128838
SRX7620818,0.8592766979
SRX7620819,0.848407067
SRX7620856,-0.4331675493
SRX7620857,-0.6509728387
SRX7620858,-0.6656352457
SRX7620859,-0.6996188211000001
SRX7620860,-0.2917133578
SRX7620861,-0.9866351887
SRX7620862,-0.37661006610000003
SRX7620863,-0.5754883555
SRX7620864,-0.5521691227000001
SRX7620865,-0.5835278361
SRX7620866,-0.6417197864
SRX7620867,-1.4038570807
SRX2161502,0.1623424798
SRX2161503,0.1913172445
SRX2161504,-0.3536597242
SRX2161505,-0.24902026830000001
SRX2161506,0.026838630800000002
SRX2161507,0.061274932500000004
SRX2161508,0.45876974400000003
SRX2161509,-0.030915002100000002
SRX2161510,0.3789510028
SRX2161511,0.147894735
SRX2161512,-0.1177713949
SRX2161513,-0.07254766480000001
SRX2161514,-1.3903634263
SRX2161515,-1.4851107092
SRX2161516,-1.4095551829000001
SRX2161517,-0.1973182004
SRX2161518,-0.1573619453
SRX2161519,0.0118668396
SRX2161520,-1.1845688867
SRX2161521,-1.2909256087
SRX2161522,-1.2465184636
SRX2161523,-0.1711499242
SRX2161524,-0.3370152422
SRX2161525,-0.3776246553
