,ABUW_3366
SRX3737100,0.9199005865000001
SRX3737101,0.5463609265
SRX3737103,0.7241859755000001
SRX3737104,0.0009163726
SRX3737105,0.0159533234
SRX3737106,-0.0058746054
SRX3737107,-0.0109950906
SRX3737108,-0.7155206846000001
SRX3737109,-0.7378917495
SRX3737110,-0.42357669340000004
SRX3737111,-0.6164276742
Abaum_0017,0.0250653748
Abaum_0018,0.9667358833
Abaum_0019,0.902303916
Abaum_0020,0.1977244961
Abaum_0021,0.5804683601
Abaum_0022,0.059608829200000005
Abaum_0023,-0.0250653748
Abaum_0024,0.2875238849
Abaum_0025,0.7320332393
Abaum_0026,0.0413173894
SRX3141471,-0.3880167538
SRX3141472,-0.3062905812
SRX3141473,0.0159840422
SRX3141474,0.2903065391
SRX3141475,-0.41499354990000004
SRX3141476,0.1360149757
SRX3141477,0.09280588120000001
SRX3141478,-0.3909034712
SRX3141479,-0.19120886450000002
SRX8944518,-0.16546399350000002
SRX8944519,-0.1498327492
SRX8944520,0.1779269912
SRX8944521,-0.6434767642
SRX8944522,-0.0124629977
SRX8944523,0.48497424720000004
SRX5930997,0.489782655
SRX5930998,-0.5450567612
SRX5930999,0.0552741062
SRX5931001,-0.8594287701000001
SRX5931002,-1.2443902192
SRX4488546,0.7905356152
SRX4488547,-0.4170686899
SRX4488548,0.8074298739
SRX4488549,-0.37346692530000003
SRX4488550,0.0089119022
SRX4488551,0.6085838819
SRX4488552,1.5898818083
SRX4488553,1.1329802616
SRX4488554,-0.0517816414
SRX4488555,1.046661376
SRX4488556,0.2905124494
SRX4488557,0.7514952324
SRX2568047,-0.204625581
SRX2568048,0.3462641421
SRX2568049,0.0577389304
SRX2568050,-0.6067169699
SRX2568051,-0.4099763248
SRX2568052,-0.7027155139
SRX2568053,0.035765409500000005
SRX2568054,-0.1763566996
SRX2568055,0.1542652374
SRX2568056,-0.5207541925
SRX2568057,-0.6243019854
SRX2568058,-0.4846499046
SRX2568059,-0.6358863072000001
SRX2568060,-0.6871644937
SRX2568061,-0.8877132134
SRX2568062,-0.3085887748
SRX2568063,-0.2801713605
SRX2568064,0.5887601353
Abaum_0001,-0.2000988611
Abaum_0002,0.36545530330000003
Abaum_0003,0.817642924
Abaum_0004,0.3059104791
Abaum_0005,0.4749461841
Abaum_0006,0.3337690144
Abaum_0007,0.1831214304
Abaum_0008,0.44967637920000003
Abaum_0009,0.27958402390000003
Abaum_0010,0.3594613306
Abaum_0011,-0.0670562609
Abaum_0012,0.0670562609
Abaum_0013,-0.3773454654
Abaum_0014,0.4988199716
Abaum_0015,0.0223812141
Abaum_0016,0.349534632
ERX1221046,0.0501908868
ERX1221048,-0.0761642818
ERX1221049,0.025973394900000002
ERX1221050,-0.37795714500000005
ERX1221052,-0.4155766722
ERX1221053,-0.32712192760000003
ABNM035,0.1898938825
ABNM036,-0.1898938825
ABNM037,-0.16744301150000002
ABNM038,-0.1619301115
ABNM041,0.3144551625
ABNM042,-0.30511199850000004
ABNM019,-0.037768380500000004
ABNM020,0.037768380500000004
ABNM021,-0.9620286136
ABNM022,-0.4870150864
ABNM023,-0.9453985298
ABNM024,-0.7056925082000001
ABNM025,-1.345328146
ABNM026,-1.0963774714
ABNM027,0.1082976298
ABNM028,-0.1082976298
ABNM029,0.0350015198
ABNM030,-0.2833737092
ABNM031,-0.2057849529
ABNM032,-0.31237937790000003
ABNM033,-0.2121404031
ABNM034,0.113742409
ABNM001,-0.1200278131
ABNM002,0.1200278131
ABNM003,-1.7697290105999999
ABNM004,-0.6932810327000001
ABNM005,-3.1179232689
ABNM006,-1.9877414327
ABNM007,-2.4608782395
ABNM008,-2.2793511751
ABNM009,-2.1048653174
ABNM010,-1.8253456785000002
ABNM043,-0.013661981
ABNM044,0.013661981
ABNM045,-0.31370617500000003
ABNM046,-0.449453627
ABNM047,0.41071980900000005
ABNM048,0.393927089
ABNM011,-0.0546171328
ABNM012,0.0546171328
ABNM013,0.4796137629
ABNM014,0.5855989126000001
ABNM015,1.1622377452000001
ABNM016,1.3851496403
ABNM017,1.2252994343
ABNM018,1.0477671797
