locus,gene_weight,gene_name,gene_product,cog,operon,regulator,UvrY,oxyS,Crp,YeiE,UhpA,link
b3666,0.5966393329,uhpT,hexose-6-phosphate:phosphate antiporter,Inorganic ion transport and metabolism,uhpT,"RpoD,oxyS,YeiE,UvrY,Crp,UhpA",True,True,True,True,True,https://ecocyc.org/gene?orgid=ECOLI&id=EG11054
