,Value,list
TF,G-box,
reg_genes,16,['nupG']
comp_genes,0,[]
both_genes,0,"['xpt' 'purS' 'purE' 'purK' 'purQ' 'purB' 'pbuX' 'purH' 'purC' 'purN'
 'purL' 'purF' 'purM' 'purD' 'pbuG']"
reg_genes2,0,
comp_genes2,15,
both_genes2,0,
