,SACI_RS03290
SRX5495523,0.6881468465522609
SRX5495524,0.5803472964754306
SRX5495525,0.0549199080055196
SRX5495526,0.020175674044448755
SRX6762909,0.013137691579645505
SRX6762910,-0.013137691579647282
SRX6762911,0.324911004922658
SRX6762912,0.2921747506745316
SRX3467357,-0.07008492707638858
SRX3467358,0.0700849270763868
SRX3467359,-0.02772932857631893
SRX3467360,0.05572723201759722
SRX3565164,-0.01493333316260781
SRX3565165,-0.7863318918685902
SRX3565166,-0.2960539526174415
SRX3565167,-0.6479978147108003
SRX3565168,-0.6241256058515123
SRX3565169,-0.7780340892692763
SRX3565170,-0.9370241728144092
SRX3565171,-0.7000410367969092
SRX3565172,-0.8997314682524742
SRX3565173,-0.15884756266418698
SRX3565174,-0.40200392274454977
SRX3565176,-0.8814180752678773
SRX3565177,-0.7511368367616083
SRX3565178,-0.6177710205306362
SRX3565179,-0.8914616223469576
SRX3565180,-0.06130470277102872
SRX3565181,-0.7395128529522026
SRX3565182,-0.7257900743720072
SRX3565183,-0.7935005546756191
SRX3565184,-0.910634790547455
SRX3565185,-0.7336771144121901
SRX3565186,-0.2513669646551673
SRX3565187,-1.0536443068298933
SRX3565188,-0.40486082929102096
SRX3565191,-0.6326429438697314
SRX3565192,0.02579605673001417
SRX3565193,-0.5044477089216137
SRX3565194,-0.4902481740221809
SRX3565195,0.23450726239937225
SRX3565197,-0.3016335635484193
SRX3565198,-0.9783180222095158
SRX3565199,0.6080284468170554
SRX3565200,0.16090668228543414
SRX3565201,-0.5483835410180635
SRX3565202,0.285413337842769
SRX3565203,0.2527636316731918
SRX3565204,0.1724676208414877
SRX3565205,0.3047300119693386
SRX3565206,0.07623803593363833
SRX3565208,-0.5815966131536214
SRX3565209,-0.6154359341891276
SRX3565210,0.05667801856499821
SRX3565211,0.2335828963757063
SRX4001511,0.26955414017731805
SRX4001513,-0.26955414017731805
SRX4001514,-0.740153214227508
SRX4001515,0.2484789969543044
SRX4001516,-0.5675411128031929
SRX4001517,-0.6342107062080959
SRX4001518,0.2233250001168141
SRX4001519,-0.08491226543992703
SRX4001520,-0.19003332224323802
SRX4001521,0.23508223557935004
SRX4001522,0.09035263540389593
SRX4001523,0.21835638186875528
SRX4001524,0.3302019956289506
SRX4001525,-0.8661383758512802
SRX4001526,0.06866503702920213
SRX4001528,-1.6124233626623603
SRX3823521,-0.008635574079614017
SRX3823522,0.061662857389576324
SRX3823523,-0.05302728330996409
SRX3823524,-1.0563279031212822
SRX3823525,-1.0801137016847626
SRX3823526,-0.3080186556521873
SRX3823527,-0.5357473688768533
SRX3823528,-0.4660786638750008
SRX3823529,-0.273702811340943
SRX3823530,0.14952818776993304
SRX3823531,0.3469164945596752
SRX3823532,0.3702581831755527
SRX3823533,-1.043011225728132
SRX3823534,-1.080264088075788
SRX3823536,-1.015493158288562
SRX3823537,-0.2897348298045923
SRX3823538,-0.3595381564926097
SRX3823539,-0.6049294388475719
SRX5653264,0.11451026574524015
SRX5653265,0.10183854999393917
SRX5653266,0.09794360766001553
SRX5653267,-0.05446486693681685
SRX5653268,0.2174172432086472
SRX5653269,-0.1629523762718268
