,SP5448_05130
SRX1726505,-0.3369643258
SRX1726506,0.2244233556
SRX1726507,0.1125409702
SRX1726508,-1.2801202406
SRX1726509,-1.4092770669
SRX1726510,-0.438246309
SRX1726511,-1.3358421199000001
SRX1726512,-1.3310469824
SRX1726513,-1.4528094657000001
SRX1081650,0.7091346539000001
SRX1081651,0.0036200452
SRX1081652,0.11859003380000001
SRX1081653,0.1937225136
SRX1081654,0.48739457480000004
SRX1081655,0.37758231340000004
SRX1081656,-0.1331517204
SRX1081657,-0.7207696939
SRX1081658,-0.44083741390000003
SRX1081659,0.2352963529
SRX1081660,0.2438844685
SRX1081661,-0.3305901982
SRX1081662,0.1194544555
SRX1081663,0.0040893752
SRX1081664,0.2446631766
SRX1081665,-0.0091068551
SRX1081666,0.2500493157
SRX1081668,0.08965470440000001
SRX1081669,-0.2502387595
SRX1081670,-0.5625954332
SRX1081671,-0.6298459092
SRX1081672,0.3144180979
SRX1081673,0.4895424886
SRX1081674,0.3372344479
SRX1081675,1.7123792563
SRX1081676,1.6321850612
SRX1081677,1.6797901293000002
SRX1081678,1.0586105249
SRX1081679,0.446283664
SRX1081680,0.1904741886
SRX1081681,1.8694795037
SRX1081682,1.6460785625
SRX1081683,0.2777423449
SRX1081684,2.1032564393
SRX1081685,1.0610610736
SRX1081686,1.2446123422
SRX1081687,0.7976840532
SRX1081688,-1.0973279985
SRX1081689,1.0335550469
SRX1081690,0.4585046327
SRX1081691,0.9389549816
SRX1081692,0.3390620556
SRX1962715,-0.17951151310000002
SRX1962716,0.41461559060000003
SRX1962717,-0.2351040775
SRX1962718,-0.3075997177
SRX1962719,-0.4160555134
SRX1962720,-0.4082280679
SRX1962721,-0.2897995932
SRX4892146,-0.1260450791
SRX4892147,0.0054611536
SRX4892148,0.1256818522
SRX4892149,-0.0050979268
SRX4892150,-0.4700197854
SRX4892151,-0.4987628363
SRX4892152,-0.7964794215000001
SRX4892153,-0.5470020316
SRX4892154,0.3166194949
SRX4892155,-0.17899415400000002
SRX4892156,-0.0665079677
SRX4892157,-0.4301902493
SRX4892158,-0.2371134171
SRX4892159,-0.2307517507
SRX4892160,-0.0804062634
SRX4892161,-0.1638620106
SRX7620814,-0.5984883241
SRX7620815,-0.43492114670000004
SRX7620816,-0.4424467347
SRX7620817,-0.8623192267
SRX7620818,-0.8423814117
SRX7620819,-0.6830580462
SRX7620856,1.1130167504
SRX7620857,0.28385756970000003
SRX7620858,0.5646174217000001
SRX7620859,0.1916005192
SRX7620860,1.1495749248
SRX7620861,0.08055957550000001
SRX7620862,0.6141794584
SRX7620863,0.1181943062
SRX7620864,0.2974743547
SRX7620865,0.06289695520000001
SRX7620866,0.5642023925
SRX7620867,-0.35399209740000004
SRX2161502,0.1145196894
SRX2161503,-0.157658094
SRX2161504,0.0431384046
SRX2161505,0.0050055042
SRX2161506,-0.0965666194
SRX2161507,-0.3000901385
SRX2161508,-0.0390829258
SRX2161509,-0.0949818233
SRX2161510,0.0788549586
SRX2161511,-0.7791230787000001
SRX2161512,-0.3884978651
SRX2161513,-0.6291012132
SRX2161514,-1.5254511179999999
SRX2161515,-1.3427409483
SRX2161516,-1.5574724748
SRX2161517,-0.9212844804
SRX2161518,-1.1248309278
SRX2161519,-0.8603246145000001
SRX2161520,-1.3626653877
SRX2161521,-1.2543213308
SRX2161522,-1.1177076037
SRX2161523,-1.0489751042
SRX2161524,-1.2192366193
SRX2161525,-1.528077495
