,-0.08063993169230768,-0.06719994307692306,-0.053759954461538445,-0.04031996584615383,-0.02687997723076921,-0.01343998861538459,2.7755575615628914e-17,0.013439988615384646,0.026879977230769264,0.04031996584615388,0.0537599544615385,0.06719994307692312,0.08063993169230774,0.09407992030769236,0.10751990892307697,0.12095989753846159,0.1343998861538462,0.14783987476923083,0.16127986338461545,0.17471985200000004
thresh,-0.08735992599999999,0.08735992599999999,2,,,,,,,,,,,,,,,,,
unreg,0,0,3,27,158,1230,3210,1032,139,29,9,10,5,0,0,0,0,0,0,0
FadR,0,0,0,0,0,0,2,1,3,0,0,0,0,7,1,3,4,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
FadR_genes,[],[],[],[],[],[],['S1266' 'fadM'],['S1264'],['lcfA' 'S1442' 'rpoE'],[],[],[],[],['lcfB' 'fadR' 'fadB' 'etfB' 'ykzU' 'fadG' 'etfA'],['acdA'],['S1443' 'S510' 'fadF'],['fadH' 'S1444' 'fadE' 'S509'],['fadA' 'fadN'],[],[]
