,A,Fur
tcs__del_btsR_pyruvate__2,-3.1693079339,-0.69156172
tcs__del_cpxR_etoh__1,-2.3361091160000003,-1.23702498
tcs__del_cpxR_etoh__2,-1.6548088124,-1.349373784
tcs__del_cpxR_lb__1,-13.409739010100001,-0.573114735
tcs__del_cpxR_lb__2,-13.1215797643,-0.708348341
tcs__del_cusR_CuSO4__1,-0.8045097280000001,-0.065862853
tcs__del_cusR_CuSO4__2,-0.37644782050000003,-0.034393815
tcs__del_cusR_lb__1,1.8291159602,-0.45377797400000003
tcs__del_cusR_lb__2,1.0782556305,-0.501241542
tcs__del_kdpE_01-kcl__1,9.7410096821,0.060184422
tcs__del_kdpE_01-kcl__2,9.9094318572,0.006391025000000001
tcs__del_kdpE_115-kcl__1,12.6853675381,0.095301733
tcs__del_kdpE_115-kcl__2,12.4000154365,0.103461467
tcs__del_phoB_m9__1,0.8375343207,-0.18140123600000002
tcs__del_phoB_m9__2,1.0679041681,-0.203603573
tcs__del_phoB_m9p__1,0.5576531244,-0.552461412
tcs__del_phoB_m9p__2,0.061968949,-0.581137733
tcs__del_rcsB_etoh__1,-13.1095199368,-0.913178605
tcs__del_rcsB_etoh__2,-12.2775034056,-0.932499563
tcs__del_rcsB_lb__1,-14.2073221244,-0.529956757
tcs__del_rcsB_lb__2,-14.450699125,-0.633498792
tcs__del_zraR_lb__1,-10.1658384987,-0.335257425
tcs__del_zraR_lb__2,-10.1287571213,-0.23344250700000002
tcs__del_zraR_zncl2__1,4.2174042791,-0.005167849
tcs__del_zraR_zncl2__2,4.3570655172,-0.018574909
tcs__wt_01-kcl__1,8.5389150957,-0.361815714
tcs__wt_01-kcl__2,7.9310701878,-0.236114876
tcs__wt_01xlb__1,-3.07453306,-0.48064303300000005
tcs__wt_01xlb__2,-3.1259782821,-0.5686194440000001
tcs__wt_115-kcl__1,12.8219107341,0.121507844
tcs__wt_115-kcl__2,12.5838660115,0.14501777400000002
tcs__wt_CuSO4__1,8.7868445074,-0.258288247
tcs__wt_CuSO4__2,8.7474650922,-0.37257798400000003
tcs__wt_etoh__1,-12.7077104022,-0.834398378
tcs__wt_etoh__2,-12.4150149005,-0.7855163810000001
tcs__wt_lb__1,-13.0773729276,-0.26154359
tcs__wt_lb__2,-13.6957494377,-0.243066523
tcs__wt_LiAcet__1,1.4949110626,0.013818239000000001
tcs__wt_LiAcet__2,1.1574069273,-0.039925948
tcs__wt_LiCl__1,0.0531398592,0.05750663
tcs__wt_LiCl__2,0.0369908872,-0.046855281000000006
tcs__wt_m9p__1,-2.3517788254,-0.469785799
tcs__wt_m9p__2,-2.3745045355,-0.413686785
tcs__wt_pyr__1,-2.4225485649,-0.518144263
tcs__wt_pyr__2,-3.069836147,-0.445709895
tcs__wt_zncl2__1,5.9695587705,-0.053247389000000006
tcs__wt_zncl2__2,6.2777260294,-0.087615729
ros_tale__0_0_0pq__1,-1.8793365978,0.129892414
ros_tale__0_0_0pq__2,-0.936687255,0.060976012
ros_tale__0_0_250pq__1,-12.5046652524,1.668184164
ros_tale__0_0_250pq__2,-12.62977487,1.7006227740000002
ros_tale__1_mid_250pq__1,2.4495399851,0.693114914
ros_tale__1_mid_250pq__2,2.3263900734,0.616950144
ros_tale__1_0_0pq__1,2.9942629129,0.41027197400000004
ros_tale__1_0_0pq__2,1.3122978859,0.42952914400000003
ros_tale__1_0_0pq__3,-1.7103953186,-0.042683125
ros_tale__1_0_0pq__4,-2.185874564,0.0029654430000000003
ros_tale__1_0_250pq__1,6.9815843095000005,1.276738804
ros_tale__1_0_250pq__2,6.7506466781,1.2784273640000001
ros_tale__1_0_750pq__1,5.358046512,1.819783154
ros_tale__1_0_750pq__2,4.4620379212,1.637198334
ros_tale__1_1_0pq__1,-7.5069726064,0.20349866400000002
ros_tale__1_1_0pq__2,-8.2502481283,0.202263404
ros_tale__1_1_250pq__1,-8.0927255774,1.001747104
ros_tale__1_1_250pq__2,-5.532410066,1.028850474
ros_tale__1_1_750pq__1,-7.1069271756,0.937660114
ros_tale__1_1_750pq__2,-8.6248564322,1.073386054
ros_tale__1_2_0pq__1,-2.3968305393,-0.141816946
ros_tale__1_2_0pq__2,2.7998539909,-0.047401787
ros_tale__1_2_250pq__1,-9.9639736035,0.9412864040000001
ros_tale__1_2_250pq__2,-7.60229265,1.098174454
ros_tale__1_2_750pq__1,-4.2296815474,1.182212964
ros_tale__1_2_750pq__2,-5.7980640781,1.178400974
ros_tale__1_3_0pq__1,-9.192711348,0.237791194
ros_tale__1_3_0pq__2,-10.6615399845,0.079952694
ros_tale__1_3_250pq__1,-8.2483058137,0.5704418640000001
ros_tale__1_3_250pq__2,-4.9936129607,0.706180714
ros_tale__1_3_250pq__3,-5.4095310707,0.702163654
ros_tale__1_3_250pq__4,-8.4358436556,0.050090576000000005
ros_tale__1_3_750pq__1,-11.3352398433,0.989095684
ros_tale__1_3_750pq__2,-13.2231863188,0.8111302340000001
ros_tale__1_4_0pq__1,-7.7471038278,-0.13377823900000002
ros_tale__1_4_0pq__2,-9.0420856902,0.007349499999999999
ros_tale__1_4_250pq__1,-10.9038830528,0.8615864040000001
ros_tale__1_4_250pq__2,-11.1245809881,0.715433934
ros_tale__1_4_750pq__1,-11.7860573547,0.35834476400000004
ros_tale__1_4_750pq__2,-6.721859654,0.44756619400000003
ros_tale__1_4_750pq__3,-12.3131593353,-0.337140027
ros_tale__1_4_750pq__4,-7.8186425828,-0.547653399
ros_tale__2_mid_250pq__1,-10.2663942396,0.903087174
ros_tale__2_mid_250pq__2,-9.7771830347,0.7157867640000001
ros_tale__2_0_0pq__1,4.8001528325,0.47698140400000005
ros_tale__2_0_0pq__2,4.0949623823,0.483351534
ros_tale__2_0_0pq__3,-1.097344987,0.05738523500000001
ros_tale__2_0_0pq__4,-0.1309311759,-0.026760068
ros_tale__2_0_250pq__1,8.590667883,1.693704034
ros_tale__2_0_250pq__2,7.9883641025,1.654546984
ros_tale__2_0_750pq__1,-0.7605552445,1.879057274
ros_tale__2_0_750pq__2,-2.9683221057,1.866574344
ros_tale__2_1_0pq__1,1.4339116347,0.401807654
ros_tale__2_1_0pq__2,-5.4330328244,0.125627354
ros_tale__2_1_250pq__1,0.0175407674,1.3876980140000001
ros_tale__2_1_250pq__2,4.1307441196,1.278740684
ros_tale__2_1_750pq__1,4.8554737473,1.513377684
ros_tale__2_1_750pq__2,4.1889862568,1.559639494
ros_tale__2_1_750pq__3,-0.0800465477,1.658656264
ros_tale__2_2_0pq__1,-13.4576442973,0.281537464
ros_tale__2_2_0pq__2,-14.3348834685,0.09944322300000001
ros_tale__2_2_250pq__1,-6.9791545715000005,1.453118734
ros_tale__2_2_250pq__2,-12.6045731202,1.544187114
ros_tale__2_2_750pq__1,-13.2370577258,1.674739734
ros_tale__2_2_750pq__2,-15.7608519973,1.335116374
ros_tale__2_3_0pq__1,-13.8048247374,0.294508924
ros_tale__2_3_0pq__2,-11.9738902512,0.335660724
ros_tale__2_3_250pq__1,-11.8842336625,1.621135644
ros_tale__2_3_250pq__2,-6.9226282186,2.368320364
ros_tale__2_3_750pq__1,-12.1300458869,1.805403134
ros_tale__2_3_750pq__2,-6.876133254,1.597074254
ros_tale__3_0_0pq__1,-10.7253593113,-0.5885651820000001
ros_tale__3_0_0pq__2,-7.2448605597,-0.5406500940000001
ros_tale__3_0_250pq__1,-11.3253113267,1.125948574
ros_tale__3_0_250pq__2,-6.5835698893,1.118596324
ros_tale__3_0_750pq__1,-10.8118123981,1.680823884
ros_tale__3_0_750pq__2,-10.5803240266,1.8064822440000001
ros_tale__3_1_0pq__1,-13.5707939478,-0.46991095200000005
ros_tale__3_1_0pq__2,-15.1147975035,-0.040143607000000005
ros_tale__3_1_250pq__1,1.4856822713,1.5310372939999999
ros_tale__3_1_250pq__2,-2.24688286,1.4407807240000001
ros_tale__3_1_750pq__1,4.3553933036,1.7846843840000002
ros_tale__3_1_750pq__2,1.059830761,1.686370604
ros_tale__3_2_0pq__1,3.461697198,-0.49779236600000004
ros_tale__3_2_0pq__2,3.2340274191,-0.5533927390000001
ros_tale__3_2_0pq__3,2.9413969515,-0.47000099900000003
ros_tale__3_2_0pq__4,3.0733886299,-0.5496367
ros_tale__3_2_250pq__1,-4.1280339076,1.774699014
ros_tale__3_2_250pq__2,-5.1733518791,1.510807754
ros_tale__3_2_750pq__1,-8.8023660945,1.304234764
ros_tale__3_2_750pq__2,-2.3037204736,1.5255562440000001
ros_tale__3_3_0pq__1,-0.45515542210000004,-0.027443648
ros_tale__3_3_0pq__2,-2.9463659367,-0.07638299999999999
ros_tale__3_3_0pq__3,0.0412868239,-0.046862577
ros_tale__3_3_0pq__4,-2.728021927,-0.08382650700000001
ros_tale__3_3_250pq__1,5.466455729,1.425757194
ros_tale__3_3_250pq__2,4.3154303698,1.4093911540000001
ros_tale__3_3_750pq__1,5.4587862614,1.784444294
ros_tale__3_3_750pq__2,4.876987239,1.574552684
ros_tale__3_4_0pq__1,-4.6527821895,-0.245162283
ros_tale__3_4_0pq__2,-4.3041790437,-0.19390912500000002
ros_tale__3_4_250pq__1,-5.4052512185,1.159882014
ros_tale__3_4_250pq__2,-5.4545582871,1.048718204
ros_tale__3_4_750pq__1,-4.5096692889,0.971261294
ros_tale__3_4_750pq__2,-5.723662309,1.134055134
pcoli__atASMT_325G__1,-5.4632206564,-0.035798878
pcoli__atASMT_325G__2,-5.2396428224000005,0.041792311000000006
pcoli__bpTDC__1,-4.1319724773,-0.163149657
pcoli__bpTDC__2,-3.7530342859,-0.27734192500000004
pcoli__BRCA__1,-5.9275865329,0.058354638
pcoli__BRCA__2,-5.7836218294,-0.009908611000000001
pcoli__BRCActrl__1,-2.171205382,-0.158456845
pcoli__BRCActrl__2,-1.8371547913000001,-0.27947388900000003
pcoli__BRCAswap__1,6.9183651284,0.14071777400000002
pcoli__BRCAswap__2,8.0905658391,0.200142324
pcoli__btAANAT__1,10.6457599645,0.14484745400000001
pcoli__btAANAT__2,10.698527791,0.0880623
pcoli__btASMT__1,10.4468402898,0.18158543400000002
pcoli__btASMT__2,10.2390257668,0.149048664
pcoli__CC1__1,8.6162518911,0.144830034
pcoli__CC1__2,8.6207958004,0.364614494
pcoli__ccCOMT__1,-7.3087863918,-0.002473982
pcoli__ccCOMT__2,-6.5846084795,0.040498484
pcoli__ckDDC__1,0.9604664293,-0.283366799
pcoli__ckDDC__2,-0.8814600243,-0.45757158600000003
pcoli__CNTF_belt__1,10.618848472,0.18189175400000002
pcoli__CNTF_belt__2,10.40216204,0.43416108400000003
pcoli__cobPNMT__1,-1.3545154679,0.139192814
pcoli__cobPNMT__2,-1.4398019909,0.071387515
pcoli__cvPhhB__1,0.6123340873,-0.000111402
pcoli__cvPhhB__2,0.309254056,0.11565510400000001
pcoli__ggAANAT__1,-3.2356623357,0.068693223
pcoli__ggAANAT__2,-4.1882810244,-0.048998784000000004
pcoli__ggTPH__1,7.1197219682,0.08867656
pcoli__ggTPH__2,1.9990139936,0.008636942
pcoli__hsAANAT__1,4.9717928524,-0.01591775
pcoli__hsAANAT__2,3.9769226794,0.37346511400000004
pcoli__hsASMT__1,-3.2277986312,-0.031576817
pcoli__hsASMT__2,-2.5060155471,-0.15793531700000002
pcoli__hsPNMT_mb__1,-6.502492981,0.045643905000000005
pcoli__hsPNMT_mb__2,-5.9175921143,0.049789560000000004
pcoli__hsTPH__1,-2.4624303727,0.094663278
pcoli__hsTPH__2,-0.8848835998000001,0.062758776
pcoli__hsTPH_E2K__1,9.7135894598,0.058767617
pcoli__hsTPH_E2K__2,9.9655308671,-0.084913083
pcoli__hsTPH_E2K_N91I_P99C__1,-4.8814259597,0.061618689000000004
pcoli__hsTPH_E2K_N91I_P99C__2,-3.6529243486,-0.124576609
pcoli__hsTPH_N158trunc__1,10.3732597662,-0.520813089
pcoli__hsTPH_N158trunc__2,10.3587273233,-0.48425736100000005
pcoli__hsTPH_N174trunc__1,10.2380386402,0.034146833
pcoli__hsTPH_N174trunc__2,10.7168509477,0.08995188700000001
pcoli__hsTPH_Ntermtrunc__1,9.9687814265,0.01632935
pcoli__hsTPH_Ntermtrunc__2,8.3777206457,0.16868771400000002
pcoli__hsTPH1__1,8.9295365584,0.22200064400000002
pcoli__hsTPH1__2,8.9492379653,0.25149593400000003
pcoli__MBP__1,4.5243784676,-0.377358744
pcoli__MBP__2,7.579755736,0.07337225900000001
pcoli__msCOMT__1,-4.6142036178,-0.118642355
pcoli__msCOMT__2,-4.92290389,-0.030626512
pcoli__ocAANAT__1,-3.9014944184,0.079373179
pcoli__ocAANAT__2,-3.9142976604,0.057242457000000004
pcoli__osTDC_K374H__1,7.0906833986,0.251023844
pcoli__osTDC_K374H__2,6.6501799344,0.263231914
pcoli__osTDC_K374L__1,-4.0887755853,-0.07501706300000001
pcoli__osTDC_K374L__2,-2.7938794381000003,-0.034025836000000004
pcoli__osTDC_K374Q__1,8.4705032876,0.051425928
pcoli__osTDC_K374Q__2,9.7523744978,0.15329183400000002
pcoli__osTDC_L360V__1,-5.4861291304,-0.055657298
pcoli__osTDC_L360V__2,-4.8122884924000005,-0.24574647
pcoli__pmTPH__1,-3.6675401458,-0.083229101
pcoli__pmTPH__2,-3.2887009885,-0.24349019200000002
pcoli__RFC__1,-4.1745461266,0.06930343600000001
pcoli__RFC__2,-3.9926819179,0.015586778
pcoli__RFCctrl__1,3.7183575219,0.257452724
pcoli__RFCctrl__2,2.7603692373,0.24135065400000003
pcoli__RFCnopause__1,3.8741460457,0.212139194
pcoli__RFCnopause__2,3.5492523549,-0.275403287
pcoli__RFCpluspause__1,8.8951281761,-0.105838812
pcoli__RFCpluspause__2,9.257879607,-0.246326027
pcoli__rnCOMT_sol__1,6.9617919382,0.168006034
pcoli__rnCOMT_sol__2,6.6720285584,0.24923430400000002
pcoli__rnPNMT__1,-0.6695242112,-0.064114975
pcoli__rnPNMT__2,-1.9991853361,-0.23508935700000003
pcoli__rnTDC__1,-4.083288292,-0.028555495
pcoli__rnTDC__2,-3.0070030197,0.07096231700000001
pcoli__rnTDC_trunc__1,-1.0523613488,0.071688082
pcoli__rnTDC_trunc__2,-0.9137830132,0.16072165400000002
pcoli__saCOMT_T2A__1,-3.7345983493,0.008301893000000001
pcoli__saCOMT_T2A__2,-3.2969497605,0.12406876400000001
pcoli__sfCOMT__1,-2.4738472517,0.017851912
pcoli__sfCOMT__2,-4.9631108685,-0.07151486800000001
pcoli__sgAANAT_D63G__1,-3.2164134175,0.005199265000000001
pcoli__sgAANAT_D63G__2,-1.4726951204,0.19896418400000002
pcoli__ssDDC__1,-2.3526614056,-0.013570790000000001
pcoli__ssDDC__2,-1.7422350879000001,-0.11164114
pcoli__TP53B__1,-6.5463220803,-0.012532585
pcoli__TP53B__2,-5.7711966652,0.055950295000000004
pcoli__WT__1,4.6819945892,-0.053680882000000006
pcoli__WT__2,5.2904119851,-0.077256639
cck__glu_ale4__1,-3.2696534712,-0.371823726
cck__glu_ale4__2,-4.5423909768,-0.5521793420000001
cck__cck_ale1__1,-7.2622572213,-0.568148938
cck__cck_ale1__2,-5.1366448901,-0.639051359
cck__cck_ale2__1,-5.0063801638,-0.56288068
cck__cck_ale2__2,-5.4851163318000005,-0.524926146
cck_pgi__gmos_delpgi__1,9.5326515549,-0.10284689999999999
cck_pgi__gmos_delpgi__2,8.0625530354,-0.305919261
cck_pgi__pgi_ale1__1,5.9423987311,0.132558794
cck_pgi__pgi_ale1__2,13.2553094406,0.0025306670000000003
cck_pgi__pgi_ale2__2,13.242685575,0.10572357800000001
cck_pgi__pgi_ale3__1,6.3340060583,-0.214173206
cck_pgi__pgi_ale3__2,5.9983884249,-0.299449578
cck_pgi__pgi_ale4__1,8.1081774368,-0.061090214000000004
cck_pgi__pgi_ale4__2,4.1649018257,-0.378044871
cck_pgi__pgi_ale4__3,3.2569633841,-0.279110476
cck_pgi__pgi_ale5__1,-8.0315382525,-0.420225646
cck_pgi__pgi_ale5__2,-9.0072158494,-0.6125818670000001
cck_pgi__pgi_ale6__1,-6.3476074909,-0.300412395
cck_pgi__pgi_ale6__2,-6.2041456085,-0.250632491
cck_pgi__pgi_ale7__1,-6.542718366,-0.343321407
cck_pgi__pgi_ale7__2,-7.607979175,-0.333974388
cck_pgi__pgi_ale8__1,-9.7149733683,-0.260451838
cck_pgi__pgi_ale8__2,-9.9269625145,-0.41586405600000004
cck_sdh__gmos_delsdhCB__1,-5.3253083447,-0.6433207240000001
cck_sdh__gmos_delsdhCB__2,-3.2674762238,0.084998298
cck_sdh__sdh_ale1__1,-8.9515262962,-0.381638586
cck_sdh__sdh_ale1__2,-7.469195269,-0.460329158
cck_sdh__sdh_ale2__1,-6.3536583651,-0.48321387400000004
cck_sdh__sdh_ale3__2,-7.0366492352,-0.45567526
cck_sdh__sdh_ale3__1,-5.8691642044000005,-0.533479822
cck_sdh__sdh_ale3__3,-5.2266142418,-0.6151827350000001
cck_pts__gmos_delptsHIcrr__2,0.8386421872,-0.562097885
cck_pts__gmos_delptsHIcrr__1,3.7241321825,-0.646987608
cck_pts__pts_ale1__2,-9.6080716162,-0.271789815
cck_pts__pts_ale1__1,-9.4641067218,-0.208246591
cck_pts__pts_ale2__2,-5.4434109122,-0.5557723990000001
cck_pts__pts_ale2__1,-6.6399522918,-0.6757595470000001
cck_pts__pts_ale3__2,-11.8198187463,-0.283183258
cck_pts__pts_ale3__1,-13.1896607471,-0.38125832400000004
cck_pts__pts_ale4__2,-3.4457913666,-0.488265066
cck_pts__pts_ale4__1,-4.0292209432,-0.41114895
cck_gnd__gmos_delgnd__1,9.7780677386,-0.791767835
cck_gnd__gmos_delgnd__2,6.3521680756,-0.8427471940000001
cck_gnd__gnd_ale1__1,-6.0651972679,-0.634058789
cck_gnd__gnd_ale1__2,-2.5479968597,-0.635977523
cck_gnd__gnd_ale2__1,-2.3341444433,-0.676355629
cck_gnd__gnd_ale2__2,-3.6350887462,-0.655700791
cck_gnd__gnd_ale3__1,-2.5057924556,-0.656403485
cck_gnd__gnd_ale3__2,-4.1060649872,-0.6174697760000001
cck_tpiA__gmos_deltpiA__1,10.9264291211,-0.7634563160000001
cck_tpiA__gmos_deltpiA__2,8.6713408623,-0.411024131
cck_tpiA__tpiA_ale1__1,-9.2747910857,-0.143944694
cck_tpiA__tpiA_ale1__2,-9.3306945237,-0.077425748
cck_tpiA__tpiA_ale2__1,-8.089990736,-0.10040037700000001
cck_tpiA__tpiA_ale2__2,-9.2531001628,-0.23532348
cck_tpiA__tpiA_ale3__1,-10.3571606951,-0.189367914
cck_tpiA__tpiA_ale3__2,-9.3720249135,-0.21418625100000002
cck_tpiA__tpiA_ale4__1,-10.0274773337,-0.38001375
cck_tpiA__tpiA_ale4__2,-9.9489550792,-0.42840433
acid_tale__acid_ale1_pH7__1,-4.7583934036,0.095195264
acid_tale__acid_ale1_pH7__2,-3.1672635222,0.010431087
acid_tale__acid_ale1_pH5__1,4.2793256920000005,0.26173472400000003
acid_tale__acid_ale1_pH5__2,1.64586436,0.227833624
acid_tale__acid_ale2_pH7__1,2.3798293779,-0.104586548
acid_tale__acid_ale2_pH7__2,0.1761435466,-0.097139473
acid_tale__acid_ale2_pH5__1,1.5554271566,0.079555597
acid_tale__acid_ale2_pH5__2,1.2685717883,-0.230057162
acid_tale__low_Mg_ale_pH7__1,-0.1166668196,2.103953994
acid_tale__low_Mg_ale_pH7__2,-0.3062465311,1.977441254
acid_tale__low_Mg_ale_pH5__1,-1.1912654176,2.690967164
acid_tale__low_Mg_ale_pH5__2,-1.8367943651,2.481881794
acid_tale__MES_ale_pH7__1,-1.5960000268,0.06805043300000001
acid_tale__MES_ale_pH7__2,-0.9168939417,0.084464337
acid_tale__MES_ale_pH5__1,-2.337518442,0.404279194
acid_tale__MES_ale_pH5__2,-3.6629485789,0.41562234400000003
acid_tale__gmos_pH7__1,-2.5614503338,-0.044456977
acid_tale__gmos_pH7__2,-3.2416220417,0.021922803
acid_tale__gmos_pH5__1,0.6542166926,0.406346794
acid_tale__gmos_pH5__2,-3.0691046971000002,0.49999337400000005
adnB__wt_adn__1,2.3959375429,1.546720134
adnB__wt_adn__2,-2.9888307497,1.088136974
adnB__delydhB_adn__1,-3.5393963808,1.924316284
adnB__delydhB_adn__2,-2.2971478234,1.2544688640000001
ytf2__wt_glc__1,15.7150840474,-0.021341458
ytf2__wt_glc__2,15.2396912752,0.003013406
ytf2__ybcM_glc__1,15.8977195303,-0.5023499650000001
ytf2__ybcM_glc__2,15.9334223441,-0.516326841
ytf2__ydhB_glc__1,13.6146500225,-0.298945764
ytf2__ydhB_glc__2,13.4526116053,-0.283708519
ytf2__yfeC_glc__1,13.560642810000001,-0.30425652000000003
ytf2__yfeC_glc__2,13.7101131366,-0.289030999
ytf2__yciT_glc__1,14.2246560724,-0.029635251
ytf2__yciT_glc__2,13.8017968913,-0.047432096
ytf2__ydiZ_glc__1,15.2781468304,-0.049834085
ytf2__ydiZ_glc__2,15.4564216,-0.055703914
ytf2__ynfL_glc__1,14.9372342675,-0.015763256
ytf2__ynfL_glc__2,14.9602741247,-0.029652389
misc2__dellon_glc__1,12.5215072415,-0.745097667
misc2__dellon_glc__2,11.2520480005,-1.432211477
ytf3__wt_glc2__1,-1.2780169259,-0.18734107500000002
ytf3__wt_glc2__2,-0.8182623296,-0.199488085
ytf3__wt_pH7_lactate__1,-4.4610901903,-0.12586512800000002
ytf3__wt_pH7_lactate__2,-4.8052104395,-0.195748157
ytf3__wt_pH55_lactate__1,-4.301851958,-0.07427558000000001
ytf3__wt_pH55_lactate__2,-3.6889672274,-0.117420354
ytf3__wt_pH55_HCl__1,-2.3368268584000003,-0.16791149800000002
ytf3__wt_pH55_HCl__2,-2.6765216032,-0.181749304
ytf3__dyieP_pH7__1,-4.4250636995,-0.20686902100000001
ytf3__dyieP_pH7__2,-4.7399872302,-0.23703237
ytf3__dyieP_pH55__1,-4.2261973462,0.182816214
ytf3__dyieP_pH55__2,-3.957226784,-0.17288101
