,-0.03802372624,-0.01901186312,0.0,0.01901186312,0.03802372624,0.05703558936,0.07604745248,0.0950593156,0.11407117872,0.13308304184,0.15209490496,0.17110676808,0.1901186312,0.20913049432,0.22814235744,0.24715422055999997,0.26616608368,0.2851779468,0.30418980992,0.32320167303999997
thresh,-0.0475296578,0.0475296578,2,,,,,,,,,,,,,,,,,
unreg,15,331,3520,209,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Fur,1,17,65,13,9,6,2,1,0,0,1,0,2,0,5,3,2,0,0,0
unreg_genes,[],[],[],[],[],['yncE' 'ybiI'],[],['ydiE'],[],[],[],[],['ybiX'],[],[],[],[],[],[],[]
Fur_genes,['rcnA'],"['feoA' 'fhuF' 'ndh' 'exbB' 'feoB' 'mntH' 'gspJ' 'gltD' 'fur' 'zinT'
 'gspM' 'tonB' 'nohA' 'gltF' 'oppF' 'gltB' 'fumC']","['ydfN' 'exbD' 'fumB' 'hmp' 'glnD' 'metH' 'nac' 'ftnA' 'grcA' 'sodA'
 'soxR' 'tfaQ' 'gnd' 'flhC' 'garR' 'oppD' 'sdhB' 'rcnB' 'fnr' 'rpoS'
 'oppC' 'pyrC' 'katE' 'oppB' 'sdhD' 'sdhA' 'cyoE' 'aspC' 'ompF' 'ygaC'
 'cyoC' 'lpd' 'feoC' 'amtB' 'flhD' 'gspG' 'gspF' 'gspK' 'sucA' 'katG'
 'fecE' 'ompW' 'cyoD' 'cyoA' 'sucB' 'sdhC' 'cyoB' 'gspL' 'garK' 'metJ'
 'gspE' 'nfeF' 'sucD' 'soxS' 'oppA' 'gpmA' 'gspD' 'garP' 'zwf' 'sucC'
 'garL' 'gspO' 'fecD' 'gspH' 'yhhY']","['mntP' 'fecI' 'gdhA' 'fecB' 'gspC' 'fecR' 'fecC' 'glnK' 'purR' 'sufA'
 'sufB' 'fecA' 'fhuA']",['nrdI' 'fepE' 'sufC' 'nrdH' 'yjjZ' 'fepB' 'sufE' 'sufS' 'fepD'],['sufD' 'fhuC' 'nrdE' 'nrdF' 'fhuD' 'fhuB'],['fepG' 'entS'],['fepC'],[],[],['fhuE'],[],['fes' 'entD'],[],['entC' 'entF' 'entH' 'cirA' 'entA'],['entE' 'ybdZ' 'entB'],['fiu' 'fepA'],[],[],[]
