k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,0.0056639560451731095,,,
11,Chromium,False,-0.004753629784099758,,,
5,Lead,False,0.004614048763178289,,,
6,Iron,False,-0.0039317833911627536,,,
10,Copper,False,-0.0029218686418607826,,,
13,UC-6,False,0.0027739223232492805,,,
7,Zinc - Steady,False,-0.002679088448639959,,,
0,UC-1,False,-0.001729510233271867,,,
3,Cadmium,False,-0.0014925385615788401,,,
4,UC-4,False,0.0006702748686075211,,,
9,UC-5,False,-0.0005931919349458473,,,
8,Zinc - Fast,False,-0.0005907656086492352,,,
1,UC-2,False,0.00039316757669439535,,,
2,UC-3,False,0.0003691452130442485,,,
12,Zinc - Intermediate,False,-1.9896667834977248e-05,,,
