,-0.22127737941946643,-0.17702190353557315,-0.13276642765167987,-0.08851095176778659,-0.04425547588389331,-2.7755575615628914e-17,0.04425547588389325,0.08851095176778653,0.1327664276516798,0.1770219035355731,0.22127737941946637,0.2655328553033597,0.3097883311872529,0.35404380707114624,0.39829928295503947,0.4425547588389327,0.48681023472282603,0.5310657106067194,0.5753211864906126,0.6195766623745058
thresh,-0.24340511736141307,0.24340511736141307,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,46,3794,43,0,0,0,0,0,0,0,0,2,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['STM0557' 'yfdH'],[],['rfbI'],[],[]
